Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),3223.60,187.00,33710.00,322360.00,281.05,377.10,400.10,622.75,1009.00,2478.25,6472.50,10711.70,33688.22,6548.94
Output Token Count (tokens),185.04,2.00,495.00,18319.00,2.98,62.40,93.40,123.00,173.00,237.50,298.00,336.90,492.06,89.87
Output Token Throughput Per User (tokens/sec/user),108.58,81.70,139.88,10858.48,85.74,92.69,94.86,100.41,107.38,115.83,123.10,129.32,139.71,11.61
Prefill Throughput Per User (tokens/sec/user),281.87,83.64,825.33,28186.91,87.70,116.18,127.77,187.08,249.72,316.09,493.03,627.78,731.14,149.27
Reasoning Token Count (tokens),3040.41,67.00,33710.00,304041.00,185.80,246.30,301.10,484.75,809.50,2206.50,6359.70,10540.05,33686.24,6567.94
Request Latency (ms),32018.31,1817.07,355774.00,3201831.04,3162.91,3833.82,4520.42,5954.14,10137.52,24041.80,67654.32,112863.80,337533.10,65765.58
Time to First Output Token (ms),21461.83,1256.63,259408.85,2081797.11,2632.95,2980.78,3841.96,5484.22,8628.71,21314.88,54742.46,74672.68,223188.38,37816.91
Time to First Token (ms),509.27,399.84,719.84,50927.04,408.56,434.16,436.81,446.67,481.98,559.36,603.00,716.45,719.83,79.87
Time to Second Token (ms),36.81,28.67,41.69,3681.28,28.86,33.61,35.10,36.43,37.13,37.44,38.11,39.46,41.56,1.84
Tokens In Flight (tokens),57392.23,0.00,140230.98,,,,,,45380.71,,112405.64,127983.68,136585.92,36178.86
Usage Completion Tokens (tokens),3223.60,187.00,33710.00,322360.00,281.05,377.10,400.10,622.75,1009.00,2478.25,6472.50,10711.70,33688.22,6548.94
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),3040.41,67.00,33710.00,304041.00,185.80,246.30,301.10,484.75,809.50,2206.50,6359.70,10540.05,33686.24,6567.94
Usage Total Tokens (tokens),3361.96,302.00,33792.00,336196.00,358.43,444.55,505.20,745.00,1188.50,2701.75,6574.50,10802.05,33792.00,6551.01

Metric,Value
Benchmark Duration (sec),466.47
Input Token Throughput (tokens/sec),29.66
Output Token Throughput (tokens/sec),691.02
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.21
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),322360.00
Total Output Tokens (tokens),18319.00
Total Reasoning Tokens (tokens),304041.00
Total Token Throughput (tokens/sec),720.67
Total Usage Completion Tokens (tokens),322360.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),304041.00
Total Usage Total Tokens (tokens),336196.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
