Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,4243459.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Usage Reasoning Tokens (tokens),2380.22,46.00,8192.00,9749396.00,144.00,289.75,617.00,886.00,1670.00,2669.50,8192.00,8192.00,8192.00,2290.07
Usage Total Tokens (tokens),4348.75,1196.00,9229.00,17812485.00,1397.85,1628.50,1969.50,2444.75,4147.00,5231.50,9228.00,9228.00,9228.00,2248.67

Metric,Value
Benchmark Duration (sec),2574.60
Input Token Throughput (tokens/sec),1648.19
OSL Mismatch Count,3641.00
Output Token Throughput (tokens/sec),5270.32
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),1.59
Total Input Sequence Length (tokens),4243459.00
Total Output Sequence Length (tokens),13569026.00
Total Output Tokens (tokens),3819630.00
Total Reasoning Tokens (tokens),9749396.00
Total Token Throughput (tokens/sec),6918.51
Total Usage Completion Tokens (tokens),13569026.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4243459.00
Total Usage Reasoning Tokens (tokens),9749396.00
Total Usage Total Tokens (tokens),17812485.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
