Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),46.57,25.10,199.06,1870593.39,30.27,37.79,42.54,44.80,45.14,45.60,47.28,48.34,136.94,14.27
Inter Token Latency (ms),10.22,8.26,13.83,2616.92,8.61,8.97,9.14,9.54,10.15,10.70,11.42,12.02,12.90,0.93
Output Sequence Length (tokens),713.54,216.00,4096.00,182667.00,243.80,283.00,312.50,438.00,608.00,787.50,1029.50,1391.25,4096.00,561.85
Output Token Count (tokens),165.27,46.00,414.00,41647.00,58.04,77.55,87.20,114.75,156.50,206.00,255.70,281.45,328.88,65.02
Output Token Throughput Per User (tokens/sec/user),98.60,72.28,121.01,25240.70,77.54,83.21,87.58,93.44,98.50,104.80,109.38,111.50,116.13,8.56
Prefill Throughput Per User (tokens/sec/user),125.87,33.03,280.79,32222.74,38.85,55.51,71.98,90.56,117.53,152.65,189.05,219.80,266.24,49.21
Reasoning Token Count (tokens),550.86,149.00,4096.00,141020.00,165.10,192.50,221.50,316.00,437.00,577.25,807.00,1131.00,4096.00,552.53
Request Latency (ms),7910.35,2627.34,47332.60,2025049.75,2854.82,3265.30,3755.92,4979.38,6859.87,8524.03,11516.53,15257.84,35626.61,5744.13
Time to First Output Token (ms),5748.96,2033.87,33924.78,1448738.89,2083.33,2451.13,2773.45,3618.33,5101.83,6547.66,8731.97,10771.82,18710.99,3651.58
Time to First Token (ms),603.35,400.18,1423.48,154456.36,401.75,407.12,447.59,490.15,539.98,613.00,848.34,1224.00,1423.14,219.74
Time to Second Token (ms),57.15,28.21,199.06,14631.03,34.71,42.30,42.92,44.37,44.85,45.11,48.39,197.60,198.69,41.63
Tokens In Flight (tokens),13119.41,0.00,25193.96,,,,,,13889.05,,20057.59,21325.94,23765.04,5746.71
Usage Completion Tokens (tokens),713.54,216.00,4096.00,182667.00,243.80,283.00,312.50,438.00,608.00,787.50,1029.50,1391.25,4096.00,561.85
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.96,35.00,144.00,17909.00,39.00,42.00,47.00,53.00,66.00,82.00,101.00,110.00,136.00,21.76
Usage Reasoning Tokens (tokens),550.86,149.00,4096.00,141020.00,165.10,192.50,221.50,316.00,437.00,577.25,807.00,1131.00,4096.00,552.53
Usage Total Tokens (tokens),783.50,268.00,4202.00,200576.00,296.45,326.25,372.50,500.75,672.50,860.25,1114.00,1469.00,4168.05,567.74

Metric,Value
Benchmark Duration (sec),91.27
Input Token Throughput (tokens/sec),196.20
Output Token Throughput (tokens/sec),2001.17
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),2.80
Total Input Sequence Length (tokens),17909.00
Total Output Sequence Length (tokens),182667.00
Total Output Tokens (tokens),41647.00
Total Reasoning Tokens (tokens),141020.00
Total Token Throughput (tokens/sec),2197.37
Total Usage Completion Tokens (tokens),182667.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),17909.00
Total Usage Reasoning Tokens (tokens),141020.00
Total Usage Total Tokens (tokens),200576.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
