Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),17670.91,560.32,123826.64,18095011.16,745.63,833.66,915.80,2529.72,8187.53,25782.68,47997.73,64139.90,94847.24,21303.48
Input Sequence Length (tokens),1036.00,1036.00,1036.00,1060864.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),140.38,22.93,119877.92,107537273.65,49.42,63.52,78.21,80.92,82.74,84.47,86.28,87.69,91.78,1174.16
Inter Token Latency (ms),40.79,10.55,235.20,41764.88,13.87,16.59,18.79,24.47,33.41,46.11,71.43,91.35,160.30,27.58
OSL Mismatch Diff % (%),-58.93,-96.85,0.00,-60344.92,-95.20,-92.74,-88.57,-82.43,-62.18,-47.79,0.00,0.00,0.00,27.41
Output Sequence Length (tokens),3364.41,258.00,8192.00,3445152.00,393.46,594.50,936.30,1439.00,3098.00,4277.25,8192.00,8192.00,8192.00,2245.08
Output Token Count (tokens),1076.22,35.00,2752.00,977212.00,103.28,198.70,271.00,419.00,1421.00,1615.25,1724.30,1782.30,1928.25,613.52
Output Token Throughput Per User (tokens/sec/user),32.22,4.25,94.82,32990.48,6.24,10.95,14.00,21.69,29.93,40.87,53.21,60.27,72.10,15.03
Prefill Throughput Per User (tokens/sec/user),317.18,8.37,1848.07,324794.94,10.93,16.15,21.58,40.18,126.53,409.50,1130.94,1242.43,1389.05,401.94
Reasoning Token Count (tokens),2410.10,56.00,8192.00,2467940.00,151.23,259.60,625.30,931.75,1707.00,2767.00,8192.00,8192.00,8192.00,2309.63
Request Latency (ms),122688.35,8448.50,265826.01,125632868.33,16146.38,35367.97,58377.02,90190.49,122962.41,154743.11,184811.04,203020.31,243923.10,49048.30
Time to First Output Token (ms),89138.34,3921.70,238535.68,80937616.73,8068.45,17318.84,30966.48,58041.35,89752.14,115973.87,142412.88,163844.01,203498.76,43047.64
Time to First Token (ms),17671.48,560.58,123826.84,18095594.68,745.83,833.85,916.05,2529.94,8187.77,25783.05,47997.94,64140.11,94847.45,21303.27
Time to Second Token (ms),143.48,25.89,18333.03,146928.51,39.19,47.69,57.17,76.66,80.37,82.24,83.82,85.22,87.79,961.55
Tokens In Flight (tokens),276610.62,0.00,340695.01,,,,,,302529.13,,321977.67,325501.03,333437.71,74878.88
Usage Completion Tokens (tokens),3364.41,258.00,8192.00,3445152.00,393.46,594.50,936.30,1439.00,3098.00,4277.25,8192.00,8192.00,8192.00,2245.08
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,1060864.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2410.10,56.00,8192.00,2467940.00,151.23,259.60,625.30,931.75,1707.00,2767.00,8192.00,8192.00,8192.00,2309.63
Usage Total Tokens (tokens),4400.41,1294.00,9228.00,4506016.00,1429.46,1630.50,1972.30,2475.00,4134.00,5313.25,9228.00,9228.00,9228.00,2245.08

Metric,Value
Benchmark Duration (sec),1103.82
Input Token Throughput (tokens/sec),961.07
OSL Mismatch Count,906.00
Output Token Throughput (tokens/sec),3121.09
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),0.93
Total Input Sequence Length (tokens),1060864.00
Total Output Sequence Length (tokens),3445152.00
Total Output Tokens (tokens),977212.00
Total Reasoning Tokens (tokens),2467940.00
Total Token Throughput (tokens/sec),4082.16
Total Usage Completion Tokens (tokens),3445152.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1060864.00
Total Usage Reasoning Tokens (tokens),2467940.00
Total Usage Total Tokens (tokens),4506016.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
