Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,270.32,22.00,478.00,276808.00,69.69,139.15,183.00,242.75,279.00,310.00,341.00,355.85,394.77,64.59
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.34,0.00,20.59,348.77,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.41,5.30,1.88
HTTP Connection Overhead (ms),0.40,0.00,24.60,406.35,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.41,8.78,2.12
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),116.92,10.47,203.48,119727.89,31.21,60.73,79.20,105.37,120.80,133.81,146.93,152.94,168.71,27.45
HTTP Data Sent (KB),35.05,31.90,37.56,35892.45,32.65,33.60,34.00,34.55,35.03,35.54,36.17,36.44,37.16,0.87
HTTP DNS Lookup (ms),0.06,0.00,4.03,57.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.48,0.45
HTTP Duration (excl. conn) (ms),141669.00,18157.00,214841.18,145069056.31,25626.50,73651.46,113478.88,133517.99,146924.03,159054.99,168907.24,174470.31,189668.10,29689.58
HTTP Receiving (ms),32022.66,1811.85,74075.82,32791207.66,8231.60,16954.46,19876.60,24487.16,30903.90,38962.19,46518.03,49509.76,57833.08,10531.98
HTTP Sending (ms),0.49,0.06,20.84,503.22,0.11,0.12,0.12,0.13,0.14,0.16,0.56,1.60,5.49,1.89
HTTP Total Time (ms),141669.40,18157.86,214841.45,145069462.66,25626.67,73651.50,113479.86,133517.99,146924.03,159054.99,168907.24,174470.31,189668.10,29689.35
HTTP Waiting (TTFB) (ms),109645.85,2468.07,184626.01,112277345.42,4661.15,40811.82,83275.03,102669.15,114674.26,125481.93,135599.24,141160.21,155626.88,28252.54
Input Sequence Length (tokens),8204.00,8204.00,8205.00,8400900.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.06
Inter Chunk Latency (ms),118.91,22.60,34268.57,32785593.98,42.13,44.54,87.24,89.48,91.09,92.75,94.21,95.59,98.42,650.62
Inter Token Latency (ms),35.25,16.20,118.50,36099.80,18.18,21.09,23.11,26.58,32.51,41.74,49.65,56.57,77.72,12.11
OSL Mismatch Diff % (%),-8.91,-95.12,0.00,-9128.42,-74.93,-57.95,-41.60,-1.37,0.00,0.00,0.00,0.00,0.00,19.20
Output Sequence Length (tokens),932.72,50.00,1024.00,955101.00,256.69,430.60,598.00,1010.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.63
Output Token Count (tokens),206.71,1.00,1014.00,101909.00,4.00,24.00,49.00,129.00,200.00,262.00,333.00,418.40,688.00,133.74
Output Token Throughput Per User (tokens/sec/user),31.24,8.44,61.72,31988.86,12.87,17.68,20.14,23.96,30.76,37.63,43.27,47.42,55.01,9.22
Prefill Throughput Per User (tokens/sec/user),128.88,44.44,3323.72,131972.33,52.72,58.12,60.50,65.38,71.54,79.91,98.52,201.04,1759.94,326.95
Reasoning Token Count (tokens),833.20,10.00,1024.00,853192.00,69.38,196.35,364.60,701.75,1024.00,1024.00,1024.00,1024.00,1024.00,273.77
Request Latency (ms),141663.59,18157.04,214746.49,145063517.62,25555.41,73651.51,113478.94,133518.05,146924.28,159055.06,168907.31,174470.38,189668.15,29691.69
Time to First Output Token (ms),134264.10,14286.01,202237.27,66057937.90,21922.43,67351.67,104964.08,125718.40,139568.55,150785.20,162205.16,168885.56,185968.44,30058.25
Time to First Token (ms),109646.41,2468.32,184626.47,112277923.64,4661.52,40812.97,83275.22,102669.36,114674.45,125482.12,135599.44,141160.40,155627.06,28252.33
Time to Second Token (ms),193.61,22.60,20841.14,198252.27,29.10,38.50,77.73,81.47,83.98,86.43,88.72,90.19,96.75,1368.40
Tokens In Flight (tokens),997390.68,0.00,1066676.82,,,,,,1060524.78,,1062691.33,1063330.37,1064729.86,202759.09
Usage Completion Tokens (tokens),932.72,50.00,1024.00,955101.00,256.69,430.60,598.00,1010.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.63
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.00,8204.00,8205.00,8400900.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.06
Usage Reasoning Tokens (tokens),833.20,10.00,1024.00,853192.00,69.38,196.35,364.60,701.75,1024.00,1024.00,1024.00,1024.00,1024.00,273.77
Usage Total Tokens (tokens),9136.72,8254.00,9229.00,9356001.00,8460.69,8634.60,8802.00,9214.00,9228.00,9228.00,9228.00,9228.00,9228.00,196.63

Metric,Value
Benchmark Duration (sec),1205.96
Input Token Throughput (tokens/sec),6966.15
OSL Mismatch Count,243.00
Output Token Throughput (tokens/sec),791.98
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),0.85
Total Input Sequence Length (tokens),8400900.00
Total Output Sequence Length (tokens),955101.00
Total Output Tokens (tokens),101909.00
Total Reasoning Tokens (tokens),853192.00
Total Token Throughput (tokens/sec),7758.13
Total Usage Completion Tokens (tokens),955101.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8400900.00
Total Usage Reasoning Tokens (tokens),853192.00
Total Usage Total Tokens (tokens),9356001.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
