Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),855.42,24.00,4391.00,136867.00,25.18,30.95,34.00,50.00,303.00,1469.25,2260.80,2837.45,4153.69,1043.61
Inter Chunk Latency (ms),49.02,6.31,110.63,3437019.53,33.37,40.85,44.62,46.36,49.85,51.45,52.99,54.62,58.54,4.89
Inter Token Latency (ms),12.81,7.26,25.34,2049.37,7.55,7.95,8.56,9.90,12.43,15.68,16.99,17.95,23.08,3.53
Output Sequence Length (tokens),1653.67,207.00,4096.00,264588.00,224.03,311.60,405.50,865.00,1520.50,2259.75,3115.30,4096.00,4096.00,1025.86
Output Token Count (tokens),539.29,10.00,2721.00,82512.00,15.00,26.80,41.60,149.00,367.00,864.00,1189.20,1400.00,1935.20,487.41
Output Token Throughput Per User (tokens/sec/user),83.98,39.47,137.72,13437.09,43.40,55.71,58.86,63.80,80.47,101.04,116.88,125.85,132.47,22.47
Prefill Throughput Per User (tokens/sec/user),1015.92,30.33,3409.69,162547.96,35.25,44.52,50.19,72.23,468.83,1907.31,2515.03,2801.14,3245.14,1034.01
Reasoning Token Count (tokens),1137.97,31.00,4096.00,182076.00,101.36,184.85,289.00,547.25,903.00,1304.00,2142.10,3745.65,4096.00,925.27
Request Latency (ms),22229.26,2486.19,58220.90,3556680.95,2839.01,3862.30,5563.35,9786.14,21614.70,32414.31,41781.53,46876.20,53910.92,13941.05
Time to First Output Token (ms),13457.40,1040.08,57436.94,2058981.76,1605.70,2982.42,3627.48,6762.37,12778.38,17807.30,23014.18,27006.93,41474.12,8745.12
Time to First Token (ms),747.88,310.37,1379.80,119661.42,409.96,512.54,561.99,625.34,728.26,879.92,935.06,1057.59,1322.11,175.46
Time to Second Token (ms),51.58,28.66,58.70,8253.36,35.10,44.62,46.36,49.51,50.54,55.77,58.28,58.51,58.64,4.91
Tokens In Flight (tokens),75996.41,0.00,124321.64,,,,,,86484.31,,116809.37,119646.00,122285.43,36358.64
Usage Completion Tokens (tokens),1653.67,207.00,4096.00,264588.00,224.03,311.60,405.50,865.00,1520.50,2259.75,3115.30,4096.00,4096.00,1025.86
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),855.42,24.00,4391.00,136867.00,25.18,30.95,34.00,50.00,303.00,1469.25,2260.80,2837.45,4153.69,1043.61
Usage Reasoning Tokens (tokens),1137.97,31.00,4096.00,182076.00,101.36,184.85,289.00,547.25,903.00,1304.00,2142.10,3745.65,4096.00,925.27
Usage Total Tokens (tokens),2509.09,242.00,8255.00,401455.00,277.90,499.25,676.20,1220.75,1991.00,3567.00,4681.30,5635.80,7834.85,1699.08

Metric,Value
Benchmark Duration (sec),97.02
Input Token Throughput (tokens/sec),1410.61
Output Token Throughput (tokens/sec),2726.95
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.65
Total Input Sequence Length (tokens),136867.00
Total Output Sequence Length (tokens),264588.00
Total Output Tokens (tokens),82512.00
Total Reasoning Tokens (tokens),182076.00
Total Token Throughput (tokens/sec),4137.56
Total Usage Completion Tokens (tokens),264588.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),136867.00
Total Usage Reasoning Tokens (tokens),182076.00
Total Usage Total Tokens (tokens),401455.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
