Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1512.17,236.00,4096.00,151217.00,238.97,323.30,374.50,517.00,1043.50,1615.50,4096.00,4096.00,4096.00,1308.61
Output Token Count (tokens),182.67,1.00,425.00,15892.00,41.42,60.20,78.20,125.50,167.00,243.00,291.60,334.00,389.74,83.99
Output Token Throughput Per User (tokens/sec/user),139.80,105.88,172.73,13980.17,109.24,116.87,120.08,129.52,139.54,149.27,159.36,164.18,172.28,14.74
Prefill Throughput Per User (tokens/sec/user),300.93,88.55,775.85,30093.12,101.48,118.97,145.94,189.35,275.37,359.55,515.87,687.06,731.42,156.17
Reasoning Token Count (tokens),1353.25,112.00,4096.00,135325.00,156.55,239.65,265.30,344.00,851.00,1392.25,4096.00,4096.00,4096.00,1342.79
Request Latency (ms),11964.78,1939.49,39096.54,1196477.81,1973.11,2749.94,3301.29,4088.07,7995.48,12161.04,33131.39,35044.62,37884.65,10914.74
Time to First Output Token (ms),7484.05,1449.40,31555.51,643628.29,1659.79,2186.25,2464.05,3073.83,6053.56,8422.21,14149.99,23623.46,30895.70,6470.83
Time to First Token (ms),477.69,382.20,828.38,47769.01,383.74,393.01,399.55,415.27,461.67,524.80,579.01,597.63,648.63,76.30
Time to Second Token (ms),33.26,26.58,39.32,3325.82,26.83,31.23,31.68,32.64,33.28,34.08,34.84,35.66,37.28,1.77
Tokens In Flight (tokens),5567.95,0.00,14416.91,,,,,,5048.16,,9514.31,10833.74,12826.05,2763.49
Usage Completion Tokens (tokens),1512.17,236.00,4096.00,151217.00,238.97,323.30,374.50,517.00,1043.50,1615.50,4096.00,4096.00,4096.00,1308.61
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),1353.25,112.00,4096.00,135325.00,156.55,239.65,265.30,344.00,851.00,1392.25,4096.00,4096.00,4096.00,1342.79
Usage Total Tokens (tokens),1650.53,301.00,4426.00,165053.00,313.87,424.15,462.80,694.75,1184.00,1807.25,4212.10,4254.25,4373.53,1325.56

Metric,Value
Benchmark Duration (sec),314.98
Input Token Throughput (tokens/sec),43.93
Output Token Throughput (tokens/sec),480.07
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.32
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),151217.00
Total Output Tokens (tokens),15892.00
Total Reasoning Tokens (tokens),135325.00
Total Token Throughput (tokens/sec),524.00
Total Usage Completion Tokens (tokens),151217.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),135325.00
Total Usage Total Tokens (tokens),165053.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
