Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Request Latency (ms),32426.12,3793.88,97758.39,3242612.45,3935.00,9212.89,12521.47,17269.64,31915.95,39712.60,60296.09,61729.12,66437.93,17806.15
Time to First Output Token (ms),18071.19,2082.80,51239.71,1517980.12,2322.19,3903.69,7329.84,10692.09,17380.68,24806.29,29782.90,34150.21,46594.18,9976.02
Time to First Token (ms),840.88,673.01,1249.05,84087.57,695.15,725.19,731.75,752.28,798.82,879.78,966.69,1238.04,1239.57,130.86
Time to Second Token (ms),37.38,28.04,178.51,3737.73,28.33,29.69,31.69,33.92,34.87,35.74,36.31,38.30,178.34,20.26
Tokens In Flight (tokens),26708.52,0.00,43489.51,,,,,,27196.11,,36272.85,38652.86,41162.56,7398.89
Usage Completion Tokens (tokens),3745.79,260.00,8192.00,374579.00,291.68,638.60,1057.50,1471.00,3651.50,4808.25,8192.00,8192.00,8192.00,2464.08
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.01,1036.00,1037.00,103601.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.01,0.10
Usage Reasoning Tokens (tokens),2873.77,117.00,8192.00,287377.00,125.91,293.05,691.90,945.75,2162.50,3329.75,8192.00,8192.00,8192.00,2585.10
Usage Total Tokens (tokens),4781.80,1296.00,9228.00,478180.00,1327.68,1674.60,2093.50,2507.00,4687.50,5844.25,9228.00,9228.00,9228.00,2464.08

Metric,Value
Benchmark Duration (sec),426.53
Input Token Throughput (tokens/sec),242.89
OSL Mismatch Count,84.00
Output Token Throughput (tokens/sec),878.19
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.23
Total Input Sequence Length (tokens),103601.00
Total Output Sequence Length (tokens),374579.00
Total Output Tokens (tokens),87202.00
Total Reasoning Tokens (tokens),287377.00
Total Token Throughput (tokens/sec),1121.08
Total Usage Completion Tokens (tokens),374579.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103601.00
Total Usage Reasoning Tokens (tokens),287377.00
Total Usage Total Tokens (tokens),478180.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
