Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Completion Tokens (tokens),935.62,85.00,1024.00,958074.00,215.23,386.00,640.20,1014.25,1024.00,1024.00,1024.00,1024.00,1024.00,199.74
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,8400904.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),831.67,10.00,1024.00,851628.00,59.15,155.60,380.80,703.00,1024.00,1024.00,1024.00,1024.00,1024.00,273.96
Usage Total Tokens (tokens),9139.63,8289.00,9229.00,9358978.00,8419.23,8590.00,8844.50,9218.25,9228.00,9228.00,9228.00,9228.00,9228.00,199.74

Metric,Value
Benchmark Duration (sec),362.11
Input Token Throughput (tokens/sec),23199.69
OSL Mismatch Count,234.00
Output Token Throughput (tokens/sec),2645.79
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),2.83
Total Input Sequence Length (tokens),8400904.00
Total Output Sequence Length (tokens),958074.00
Total Output Tokens (tokens),106446.00
Total Reasoning Tokens (tokens),851628.00
Total Token Throughput (tokens/sec),25845.48
Total Usage Completion Tokens (tokens),958074.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8400904.00
Total Usage Reasoning Tokens (tokens),851628.00
Total Usage Total Tokens (tokens),9358978.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
