Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.20,0.00,3.71,52.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98,3.63,0.80
HTTP Duration (excl. conn) (ms),35165.06,4388.94,89976.68,9002254.55,4661.12,8250.16,12224.75,17378.89,34999.58,44411.55,69967.85,74748.02,87055.39,20312.64
HTTP Receiving (ms),34289.09,3737.82,89232.73,8778006.56,3967.56,7514.63,11051.43,16693.15,33830.54,43521.28,69291.19,73830.80,86292.70,20318.39
HTTP Sending (ms),0.40,0.11,4.54,102.33,0.11,0.12,0.12,0.13,0.15,0.16,0.22,3.98,4.47,0.97
HTTP Total Time (ms),35165.50,4388.94,89976.68,9002367.51,4661.12,8250.16,12224.75,17378.89,35003.25,44411.55,69967.85,74748.02,87055.39,20312.70
HTTP Waiting (TTFB) (ms),875.57,590.28,4247.36,224145.66,595.96,602.92,608.33,651.99,700.90,789.42,1104.27,1708.22,4177.93,634.28
Input Sequence Length (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),47.26,24.31,2370.34,8775970.25,38.25,43.25,46.06,46.64,46.84,47.09,48.20,49.05,50.62,26.90
Inter Token Latency (ms),12.02,7.87,17.97,3077.46,8.39,8.94,9.55,10.29,11.61,13.76,14.90,15.55,16.85,2.16
OSL Mismatch Diff % (%),-61.07,-96.62,0.00,-15633.06,-96.41,-94.10,-90.67,-84.82,-63.26,-50.29,0.00,0.00,0.00,28.08
Output Sequence Length (tokens),3189.42,277.00,8192.00,816492.00,294.40,483.50,764.00,1243.50,3009.50,4072.50,8192.00,8192.00,8192.00,2300.69
Output Token Count (tokens),1005.63,16.00,1968.00,228278.00,97.78,159.60,230.20,360.00,1285.00,1635.00,1707.20,1756.90,1848.02,634.56
Output Token Throughput Per User (tokens/sec/user),85.88,55.66,127.07,21984.68,59.34,64.30,67.13,72.70,86.16,97.17,104.75,111.87,119.22,15.24
Prefill Throughput Per User (tokens/sec/user),1382.00,243.65,1754.44,353790.78,247.71,605.12,937.95,1311.96,1477.62,1588.43,1702.45,1717.68,1737.71,323.78
Reasoning Token Count (tokens),2297.71,113.00,8192.00,588214.00,146.00,226.00,473.00,797.50,1532.50,2530.50,8192.00,8192.00,8192.00,2330.67
Request Latency (ms),35157.18,4389.00,89976.54,9000238.98,4613.77,8250.23,12201.03,17366.66,34999.68,44411.62,69967.91,74748.10,87055.45,20313.15
Time to First Output Token (ms),19402.92,2296.65,75370.15,4404462.98,2737.11,3871.45,7335.07,11295.45,17349.44,26680.83,32072.54,37348.21,54551.43,11247.35
Time to First Token (ms),876.05,590.50,4251.96,224268.73,596.19,603.14,608.53,652.22,701.13,789.66,1104.53,1712.06,4182.40,635.06
Time to Second Token (ms),49.82,30.12,201.13,12754.02,30.93,39.88,42.52,45.51,45.93,46.15,46.73,47.85,200.80,27.09
Tokens In Flight (tokens),86500.88,0.00,139436.81,,,,,,96706.71,,115069.05,121419.60,134559.50,32385.29
Usage Completion Tokens (tokens),3189.42,277.00,8192.00,816492.00,294.40,483.50,764.00,1243.50,3009.50,4072.50,8192.00,8192.00,8192.00,2300.69
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2297.71,113.00,8192.00,588214.00,146.00,226.00,473.00,797.50,1532.50,2530.50,8192.00,8192.00,8192.00,2330.67
Usage Total Tokens (tokens),4225.42,1313.00,9228.00,1081708.00,1330.40,1519.50,1800.00,2279.50,4045.50,5108.50,9228.00,9228.00,9228.00,2300.69

Metric,Value
Benchmark Duration (sec),334.76
Input Token Throughput (tokens/sec),792.24
OSL Mismatch Count,227.00
Output Token Throughput (tokens/sec),2438.99
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),0.76
Total Input Sequence Length (tokens),265216.00
Total Output Sequence Length (tokens),816492.00
Total Output Tokens (tokens),228278.00
Total Reasoning Tokens (tokens),588214.00
Total Token Throughput (tokens/sec),3231.23
Total Usage Completion Tokens (tokens),816492.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),265216.00
Total Usage Reasoning Tokens (tokens),588214.00
Total Usage Total Tokens (tokens),1081708.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
