Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
OSL Mismatch Diff % (%),-60.71,-96.57,0.00,-15542.35,-95.55,-93.15,-91.03,-83.35,-64.90,-50.76,0.00,0.00,0.00,28.68
Output Sequence Length (tokens),3218.45,281.00,8192.00,823923.00,364.45,561.00,734.50,1364.00,2875.00,4034.00,8192.00,8192.00,8192.00,2349.77
Output Token Count (tokens),976.18,38.00,2919.00,219641.00,95.92,174.60,229.40,361.00,773.00,1577.00,1706.00,1766.80,1920.32,626.48
Output Token Throughput Per User (tokens/sec/user),83.83,48.41,159.70,21461.52,50.36,56.88,59.95,66.04,76.91,98.67,114.52,134.44,154.80,23.81
Prefill Throughput Per User (tokens/sec/user),1470.20,604.21,1866.21,376372.17,705.79,839.48,1239.07,1396.14,1484.91,1662.25,1706.58,1801.81,1841.48,249.24
Reasoning Token Count (tokens),2360.48,107.00,8192.00,604282.00,195.10,250.75,393.00,855.00,1512.50,2467.25,8192.00,8192.00,8192.00,2408.54
Request Latency (ms),35996.66,5123.92,104939.46,9215145.10,6900.13,10169.29,13139.92,20454.57,34869.89,44891.28,62018.59,77867.72,92471.76,19803.88
Time to First Output Token (ms),20526.90,2476.04,86719.45,4618551.94,4016.62,5210.70,6644.68,12048.12,18432.24,25203.21,33562.36,40177.63,73756.29,13426.76
Time to First Token (ms),735.73,555.13,1714.65,188347.71,562.59,574.98,607.06,623.25,697.68,742.05,836.17,1234.09,1467.85,192.48
Time to Second Token (ms),42.77,26.60,49.42,10949.60,31.26,37.67,39.63,42.79,43.53,44.18,44.44,45.21,48.11,2.94
Tokens In Flight (tokens),86058.45,0.00,133223.67,,,,,,95317.68,,115851.67,119315.14,126693.75,30508.53
Usage Completion Tokens (tokens),3218.45,281.00,8192.00,823923.00,364.45,561.00,734.50,1364.00,2875.00,4034.00,8192.00,8192.00,8192.00,2349.77
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2360.48,107.00,8192.00,604282.00,195.10,250.75,393.00,855.00,1512.50,2467.25,8192.00,8192.00,8192.00,2408.54
Usage Total Tokens (tokens),4254.45,1317.00,9228.00,1089139.00,1400.45,1597.00,1770.50,2400.00,3911.00,5070.00,9228.00,9228.00,9228.00,2349.77

Metric,Value
Benchmark Duration (sec),342.11
Input Token Throughput (tokens/sec),775.20
OSL Mismatch Count,224.00
Output Token Throughput (tokens/sec),2408.26
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),0.75
Total Input Sequence Length (tokens),265216.00
Total Output Sequence Length (tokens),823923.00
Total Output Tokens (tokens),219641.00
Total Reasoning Tokens (tokens),604282.00
Total Token Throughput (tokens/sec),3183.46
Total Usage Completion Tokens (tokens),823923.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),265216.00
Total Usage Reasoning Tokens (tokens),604282.00
Total Usage Total Tokens (tokens),1089139.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
