Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),72718.11,14894.89,111614.14,37231672.02,23289.08,43019.04,55701.87,65660.51,74916.19,82611.63,88504.50,92733.28,99968.00,15346.67
HTTP Waiting (TTFB) (ms),40443.22,2407.17,70685.95,20706928.51,2636.50,8626.01,26849.31,33052.42,41468.53,49779.44,56265.76,59647.69,64494.11,13248.16
Input Sequence Length (tokens),8204.01,8204.00,8205.00,4200453.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.10
Inter Chunk Latency (ms),118.97,17.41,31841.71,16523012.91,42.17,46.91,87.82,89.76,91.39,92.87,94.58,95.91,98.53,648.08
Inter Token Latency (ms),35.13,14.71,117.25,17986.02,17.79,21.08,23.48,26.58,32.50,41.78,49.91,53.40,68.27,11.68
OSL Mismatch Diff % (%),-8.21,-92.29,0.00,-4202.64,-75.73,-62.34,-34.06,0.00,0.00,0.00,0.00,0.00,0.00,19.21
Output Sequence Length (tokens),939.95,79.00,1024.00,481253.00,248.53,385.65,675.20,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.72
Output Token Count (tokens),204.76,3.00,871.00,54261.00,8.00,17.40,45.00,118.00,201.00,268.00,332.00,390.80,717.80,131.55
Output Token Throughput Per User (tokens/sec/user),31.25,8.53,67.99,15999.34,14.65,18.73,20.04,23.94,30.77,37.62,42.59,47.44,56.22,9.29
Prefill Throughput Per User (tokens/sec/user),301.92,116.06,3407.75,154581.77,127.21,137.55,145.81,164.81,197.84,248.21,305.56,951.23,3111.32,443.40
Reasoning Token Count (tokens),833.97,44.00,1024.00,426992.00,64.66,158.10,373.30,726.50,1002.00,1024.00,1024.00,1024.00,1024.00,273.51
Request Latency (ms),72715.24,14894.96,111614.20,37230203.26,23289.09,43017.94,55701.48,65660.57,74916.26,82611.68,88504.56,92731.61,99968.06,15346.58
Time to First Output Token (ms),66127.57,9112.71,103864.56,17523804.77,16325.55,39683.23,48717.17,58917.24,67461.97,76966.83,82701.65,85925.16,91633.36,15251.29
Time to First Token (ms),40443.73,2407.45,70686.14,20707190.35,2636.82,8626.96,26849.49,33053.12,41468.76,49779.66,56265.97,59647.89,64494.29,13248.00
Time to Second Token (ms),143.93,17.41,13477.07,73692.64,29.01,39.01,77.98,81.74,84.24,86.72,88.72,89.93,93.50,853.00
Tokens In Flight (tokens),506951.19,0.00,540621.17,,,,,,535623.50,,537742.97,538265.45,539427.74,96477.20
Usage Completion Tokens (tokens),939.95,79.00,1024.00,481253.00,248.53,385.65,675.20,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,196.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,4200453.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.10
Usage Reasoning Tokens (tokens),833.97,44.00,1024.00,426992.00,64.66,158.10,373.30,726.50,1002.00,1024.00,1024.00,1024.00,1024.00,273.51
Usage Total Tokens (tokens),9143.96,8283.00,9229.00,4681706.00,8452.53,8589.65,8879.20,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,196.71

Metric,Value
Benchmark Duration (sec),615.31
Input Token Throughput (tokens/sec),6826.53
OSL Mismatch Count,108.00
Output Token Throughput (tokens/sec),782.13
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),4200453.00
Total Output Sequence Length (tokens),481253.00
Total Output Tokens (tokens),54261.00
Total Reasoning Tokens (tokens),426992.00
Total Token Throughput (tokens/sec),7608.66
Total Usage Completion Tokens (tokens),481253.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4200453.00
Total Usage Reasoning Tokens (tokens),426992.00
Total Usage Total Tokens (tokens),4681706.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
