Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Usage Reasoning Tokens (tokens),4550.40,135.00,33772.00,582451.00,141.75,198.30,278.10,417.25,1003.50,2410.50,14878.20,33474.25,33767.46,9004.28
Usage Total Tokens (tokens),4919.80,264.00,33792.00,629735.00,338.37,472.05,565.10,792.75,1306.00,2630.25,15232.50,33702.05,33792.00,8969.67

Metric,Value
Benchmark Duration (sec),713.28
Input Token Throughput (tokens/sec),4.97
Output Token Throughput (tokens/sec),877.84
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.18
Total Input Sequence Length (tokens),3547.00
Total Output Sequence Length (tokens),626188.00
Total Output Tokens (tokens),43737.00
Total Reasoning Tokens (tokens),582451.00
Total Token Throughput (tokens/sec),882.81
Total Usage Completion Tokens (tokens),626188.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),3547.00
Total Usage Reasoning Tokens (tokens),582451.00
Total Usage Total Tokens (tokens),629735.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
