Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),69.96,35.00,144.00,17909.00,39.00,42.00,47.00,53.00,66.00,82.00,101.00,110.00,136.00,21.76
Inter Chunk Latency (ms),43.47,22.87,91.66,1439858.75,28.69,38.63,41.06,43.56,43.87,44.15,44.59,46.23,48.72,3.72
Inter Token Latency (ms),7.58,5.93,10.92,1940.17,6.07,6.43,6.59,6.95,7.41,7.99,8.97,9.53,10.47,0.93
Output Sequence Length (tokens),710.17,179.00,4096.00,181804.00,234.10,276.75,320.00,432.00,602.50,774.00,995.50,1395.00,4096.00,564.63
Output Token Count (tokens),161.56,40.00,328.00,40713.00,55.04,73.10,82.10,113.75,158.00,207.00,250.50,278.45,303.45,62.62
Output Token Throughput Per User (tokens/sec/user),133.77,91.58,168.56,34244.27,95.50,104.88,111.43,125.19,134.86,143.90,151.74,155.56,164.70,15.04
Prefill Throughput Per User (tokens/sec/user),135.01,49.01,331.16,34562.61,56.60,68.60,82.21,98.53,126.85,165.18,202.23,225.97,276.37,47.94
Reasoning Token Count (tokens),551.14,134.00,4096.00,141091.00,152.65,194.75,225.50,316.00,432.00,572.00,777.00,1190.75,4096.00,556.97
Request Latency (ms),6162.04,1707.60,40045.45,1577483.29,2154.92,2554.54,2810.70,3582.60,4993.79,6539.81,8862.96,12831.87,36116.92,5359.43
Time to First Output Token (ms),4472.84,1443.55,35961.31,1127156.16,1620.40,1867.89,2120.78,2742.35,3798.55,4935.77,6717.72,9360.72,18950.00,3486.86
Time to First Token (ms),537.60,388.27,816.35,137624.54,390.10,394.37,434.21,441.17,520.89,568.18,773.63,815.48,816.12,115.77
Time to Second Token (ms),43.30,27.03,48.60,11083.83,33.66,40.53,42.09,43.36,43.63,43.90,44.10,44.79,48.16,1.94
Tokens In Flight (tokens),13566.78,0.00,27259.91,,,,,,13914.79,,22798.55,23783.93,26418.22,7192.23
Usage Completion Tokens (tokens),710.17,179.00,4096.00,181804.00,234.10,276.75,320.00,432.00,602.50,774.00,995.50,1395.00,4096.00,564.63
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.96,35.00,144.00,17909.00,39.00,42.00,47.00,53.00,66.00,82.00,101.00,110.00,136.00,21.76
Usage Reasoning Tokens (tokens),551.14,134.00,4096.00,141091.00,152.65,194.75,225.50,316.00,432.00,572.00,777.00,1190.75,4096.00,556.97
Usage Total Tokens (tokens),780.13,218.00,4200.00,199713.00,282.20,322.50,368.00,495.00,675.00,867.75,1070.00,1468.00,4151.70,570.85

Metric,Value
Benchmark Duration (sec),73.39
Input Token Throughput (tokens/sec),243.99
Output Token Throughput (tokens/sec),2476.88
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),3.49
Total Input Sequence Length (tokens),17909.00
Total Output Sequence Length (tokens),181804.00
Total Output Tokens (tokens),40713.00
Total Reasoning Tokens (tokens),141091.00
Total Token Throughput (tokens/sec),2720.87
Total Usage Completion Tokens (tokens),181804.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),17909.00
Total Usage Reasoning Tokens (tokens),141091.00
Total Usage Total Tokens (tokens),199713.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
