Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),463.98,355.62,782.87,46398.46,363.31,381.85,383.99,397.62,441.45,512.45,571.96,596.14,627.89,77.09
Time to Second Token (ms),33.46,28.53,38.56,3346.42,29.38,31.08,32.17,32.95,33.48,34.07,34.62,35.02,38.25,1.39
Tokens In Flight (tokens),5076.37,0.00,14392.07,,,,,,4845.42,,8059.79,9192.68,12570.52,2385.24
Usage Completion Tokens (tokens),1563.72,198.00,4096.00,156372.00,295.02,403.30,463.60,644.00,984.00,2127.50,4096.00,4096.00,4096.00,1262.01
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Usage Reasoning Tokens (tokens),1269.77,116.00,4096.00,126977.00,121.94,201.95,236.90,345.25,592.00,1601.00,4096.00,4096.00,4096.00,1341.47
Usage Total Tokens (tokens),1591.44,227.00,4139.00,159144.00,318.08,434.95,489.40,669.00,1010.00,2156.75,4122.10,4125.05,4134.05,1262.84

Metric,Value
Benchmark Duration (sec),340.38
Input Token Throughput (tokens/sec),8.14
Output Token Throughput (tokens/sec),459.40
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),2772.00
Total Output Sequence Length (tokens),156372.00
Total Output Tokens (tokens),29395.00
Total Reasoning Tokens (tokens),126977.00
Total Token Throughput (tokens/sec),467.54
Total Usage Completion Tokens (tokens),156372.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2772.00
Total Usage Reasoning Tokens (tokens),126977.00
Total Usage Total Tokens (tokens),159144.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
