Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Usage Reasoning Tokens (tokens),1552.08,66.00,4096.00,1589331.00,171.69,273.75,368.30,556.75,1040.00,2214.00,4096.00,4096.00,4096.00,1279.77
Usage Total Tokens (tokens),2000.05,150.00,4808.00,2048053.00,356.46,486.60,621.20,906.50,1554.00,2989.25,4183.70,4242.75,4380.93,1311.50

Metric,Value
Benchmark Duration (sec),261.45
Input Token Throughput (tokens/sec),315.01
Output Token Throughput (tokens/sec),7518.19
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),3.92
Total Input Sequence Length (tokens),82363.00
Total Output Sequence Length (tokens),1965690.00
Total Output Tokens (tokens),376359.00
Total Reasoning Tokens (tokens),1589331.00
Total Token Throughput (tokens/sec),7833.21
Total Usage Completion Tokens (tokens),1965690.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),82363.00
Total Usage Reasoning Tokens (tokens),1589331.00
Total Usage Total Tokens (tokens),2048053.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
