Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Prefill Throughput Per User (tokens/sec/user),741.27,0.00,3046.08,,,,,,0.00,,2380.31,2707.64,3014.71,1024.86
Effective Total Throughput (tokens/sec),3872.83,0.00,14275.66,,,,,,3180.96,,7945.22,9299.68,10263.23,2931.42
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,452.51,45.00,1414.00,72402.00,52.77,76.80,98.00,195.50,454.50,639.50,832.30,987.00,1104.60,284.11
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.84,0.00,5.19,133.81,0.00,0.00,0.00,0.00,0.00,1.06,2.92,4.61,4.95,1.43
HTTP Connection Overhead (ms),1.19,0.00,9.25,189.64,0.00,0.00,0.00,0.00,0.00,1.06,3.21,8.24,8.69,2.40
HTTP Connection Reused (ratio),0.60,0.00,1.00,96.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),195.00,20.45,605.08,31199.64,23.75,33.88,43.20,85.31,195.40,276.52,357.74,423.22,474.15,121.88
HTTP Data Sent (KB),3.58,0.19,18.05,573.10,0.22,0.24,0.26,0.34,1.42,6.13,9.85,11.67,15.74,4.19
HTTP DNS Lookup (ms),0.35,0.00,4.06,55.83,0.00,0.00,0.00,0.00,0.00,0.00,0.29,3.63,3.82,1.05
HTTP Duration (excl. conn) (ms),25784.41,3159.03,59641.33,4125506.13,3868.22,5396.97,6775.75,12632.23,26199.35,35839.34,43753.84,54004.44,58973.99,14648.24
HTTP Receiving (ms),24869.88,2603.73,58688.01,3979181.10,2942.82,4376.60,5868.81,11377.37,25155.43,34839.27,42951.86,52970.63,58291.68,14629.01
HTTP Sending (ms),1.02,0.13,5.40,162.54,0.13,0.14,0.14,0.16,0.20,1.29,3.13,4.86,5.22,1.45
HTTP Total Time (ms),25785.60,3159.03,59641.33,4125695.77,3872.36,5403.88,6776.48,12633.22,26199.35,35839.34,43755.75,54004.44,58974.64,14647.73
HTTP Waiting (TTFB) (ms),913.52,444.86,1636.16,146162.48,555.10,593.26,678.39,798.46,836.44,1009.71,1302.47,1305.92,1539.11,221.12
Input Sequence Length (tokens),862.04,24.00,4390.00,137927.00,25.18,30.95,34.00,50.00,317.50,1567.50,2278.50,2801.15,4150.82,1048.93
Inter Chunk Latency (ms),55.09,24.01,237.88,3977425.04,32.21,44.98,45.90,49.52,50.20,51.39,55.49,124.88,167.99,23.05
Inter Token Latency (ms),15.22,8.79,27.18,2435.97,9.62,11.24,11.91,12.94,14.83,17.04,19.01,20.02,24.58,3.05
Output Sequence Length (tokens),1655.61,209.00,4096.00,264898.00,222.03,317.55,408.50,825.25,1670.50,2195.25,2857.70,4096.00,4096.00,1013.62
Output Token Count (tokens),507.75,1.00,2367.00,76671.00,12.00,24.50,43.00,136.00,358.00,833.00,1154.00,1205.50,1744.00,441.72
Output Token Throughput Per User (tokens/sec/user),68.18,36.79,113.71,10908.24,40.71,49.94,52.60,58.69,67.42,77.30,83.97,88.95,103.97,12.97
Prefill Throughput Per User (tokens/sec/user),921.67,18.37,3046.08,147466.52,24.85,33.56,38.53,52.08,347.36,1877.43,2297.87,2601.16,2936.91,965.71
Reasoning Token Count (tokens),1176.42,30.00,4096.00,188227.00,77.17,206.00,286.90,617.50,972.50,1318.00,2261.90,4096.00,4096.00,947.13
Request Latency (ms),25773.53,3105.42,59641.42,4123764.09,3814.36,5343.64,6775.82,12632.28,26199.44,35839.41,43753.89,54004.51,58974.06,14653.44
Time to First Output Token (ms),15816.74,1522.36,42911.44,2372510.28,2108.92,3847.13,5062.73,8367.10,15640.14,21148.59,26328.22,30703.21,38933.72,8552.49
Time to First Token (ms),914.62,445.07,1636.41,146339.04,555.33,593.55,678.58,800.58,836.70,1012.74,1304.71,1307.51,1539.37,221.32
Time to Second Token (ms),90.72,31.40,210.63,14514.85,41.59,45.34,46.13,47.29,52.59,209.42,210.18,210.43,210.59,70.12
Tokens In Flight (tokens),79485.89,0.00,133299.86,,,,,,87598.63,,126248.18,129472.09,131671.86,41328.37
Usage Completion Tokens (tokens),1655.61,209.00,4096.00,264898.00,222.03,317.55,408.50,825.25,1670.50,2195.25,2857.70,4096.00,4096.00,1013.62
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),862.04,24.00,4390.00,137927.00,25.18,30.95,34.00,50.00,317.50,1567.50,2278.50,2801.15,4150.82,1048.93
Usage Reasoning Tokens (tokens),1176.42,30.00,4096.00,188227.00,77.17,206.00,286.90,617.50,972.50,1318.00,2261.90,4096.00,4096.00,947.13
Usage Total Tokens (tokens),2517.66,267.00,8239.00,402825.00,284.77,436.80,620.40,1190.25,2003.50,3792.25,4749.90,6044.40,6990.96,1677.13

Metric,Value
Benchmark Duration (sec),103.96
Input Token Throughput (tokens/sec),1326.58
Output Token Throughput (tokens/sec),2547.79
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.54
Total Input Sequence Length (tokens),137927.00
Total Output Sequence Length (tokens),264898.00
Total Output Tokens (tokens),76671.00
Total Reasoning Tokens (tokens),188227.00
Total Token Throughput (tokens/sec),3874.37
Total Usage Completion Tokens (tokens),264898.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),137927.00
Total Usage Reasoning Tokens (tokens),188227.00
Total Usage Total Tokens (tokens),402825.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
