Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,499.72,41.00,1393.00,79955.00,46.13,71.00,109.90,197.50,480.00,743.75,940.80,1046.25,1283.43,328.79
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.87,0.00,5.52,138.69,0.00,0.00,0.00,0.00,0.00,1.36,2.93,4.52,5.12,1.46
HTTP Connection Overhead (ms),1.22,0.00,9.71,195.18,0.00,0.00,0.00,0.00,0.00,1.36,3.23,8.06,9.00,2.45
HTTP Connection Reused (ratio),0.60,0.00,1.00,96.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),214.66,18.84,595.94,34346.29,20.88,32.04,49.01,85.50,206.69,319.56,403.42,449.97,550.07,140.46
HTTP Data Sent (KB),3.61,0.19,18.04,577.71,0.22,0.24,0.26,0.34,1.40,6.09,10.38,11.78,16.47,4.33
HTTP DNS Lookup (ms),0.35,0.00,4.19,56.49,0.00,0.00,0.00,0.00,0.00,0.00,0.30,3.54,3.90,1.07
HTTP Duration (excl. conn) (ms),23487.64,2354.94,59184.37,3758022.46,2871.96,3941.79,5884.86,9908.89,22918.48,33533.89,43398.29,49094.39,57593.66,14653.00
HTTP Receiving (ms),22756.36,1873.93,58540.80,3641017.16,2119.48,3318.72,5123.56,9220.02,22036.31,32796.38,42674.19,48404.70,56950.27,14628.05
HTTP Sending (ms),1.05,0.12,5.76,167.38,0.13,0.13,0.14,0.15,0.19,1.53,3.23,4.75,5.32,1.49
HTTP Total Time (ms),23488.86,2354.94,59184.37,3758217.64,2875.25,3941.88,5885.08,9909.59,22919.34,33533.89,43398.29,49094.94,57593.87,14652.40
HTTP Waiting (TTFB) (ms),730.24,308.17,1439.23,116837.93,325.36,461.09,520.34,621.96,689.29,829.01,945.88,1077.65,1322.91,185.71
Input Sequence Length (tokens),863.69,24.00,4391.00,138191.00,25.18,30.95,34.00,50.00,308.50,1432.25,2355.40,3239.75,4154.87,1081.32
Inter Chunk Latency (ms),45.63,24.78,139.04,3640185.62,32.35,41.03,42.40,45.07,45.56,47.19,48.43,48.98,50.09,3.20
Inter Token Latency (ms),13.46,6.67,28.13,2154.19,7.03,8.11,8.68,10.29,12.73,15.84,18.34,18.98,25.55,4.08
Output Sequence Length (tokens),1689.21,204.00,4096.00,270273.00,232.93,350.40,455.80,799.25,1482.50,2287.75,3448.90,4096.00,4096.00,1082.01
Output Token Count (tokens),496.90,1.00,1870.00,75032.00,11.00,24.00,41.00,136.00,351.00,822.00,1143.00,1222.00,1637.00,426.54
Output Token Throughput Per User (tokens/sec/user),81.10,35.55,149.82,12976.52,39.17,52.67,54.53,63.14,78.53,97.19,115.17,123.30,142.39,24.05
Prefill Throughput Per User (tokens/sec/user),1058.91,28.83,3643.58,169425.62,30.96,40.75,51.00,70.44,520.36,1903.36,2762.73,3080.63,3526.85,1094.80
Reasoning Token Count (tokens),1220.26,30.00,4096.00,195241.00,96.05,181.95,283.20,600.25,923.00,1324.25,2728.50,4096.00,4096.00,1020.60
Request Latency (ms),23482.53,2355.00,59184.45,3757204.41,2872.07,3897.25,5884.92,9908.97,22895.40,33533.96,43398.36,49050.00,57593.78,14654.12
Time to First Output Token (ms),14459.81,1065.47,46985.48,2168971.61,1538.31,2849.17,4085.69,6227.24,14086.90,20063.00,25194.49,32651.62,42626.83,9273.74
Time to First Token (ms),731.37,308.45,1439.44,117018.79,325.65,461.33,520.56,622.20,690.72,831.60,946.10,1077.85,1323.15,185.82
Time to Second Token (ms),45.95,28.97,50.48,7352.42,29.95,42.51,43.33,44.67,46.66,47.44,48.60,50.13,50.41,3.07
Tokens In Flight (tokens),80687.01,0.00,144656.87,,,,,,85254.57,,133627.56,138252.87,142051.87,41581.97
Usage Completion Tokens (tokens),1689.21,204.00,4096.00,270273.00,232.93,350.40,455.80,799.25,1482.50,2287.75,3448.90,4096.00,4096.00,1082.01
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),863.69,24.00,4391.00,138191.00,25.18,30.95,34.00,50.00,308.50,1432.25,2355.40,3239.75,4154.87,1081.32
Usage Reasoning Tokens (tokens),1220.26,30.00,4096.00,195241.00,96.05,181.95,283.20,600.25,923.00,1324.25,2728.50,4096.00,4096.00,1020.60
Usage Total Tokens (tokens),2552.90,239.00,8255.00,408464.00,291.59,513.55,627.30,1183.25,1994.00,3917.25,4905.80,5928.00,7178.69,1735.45

Metric,Value
Benchmark Duration (sec),97.73
Input Token Throughput (tokens/sec),1413.90
Output Token Throughput (tokens/sec),2765.30
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.64
Total Input Sequence Length (tokens),138191.00
Total Output Sequence Length (tokens),270273.00
Total Output Tokens (tokens),75032.00
Total Reasoning Tokens (tokens),195241.00
Total Token Throughput (tokens/sec),4179.20
Total Usage Completion Tokens (tokens),270273.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),138191.00
Total Usage Reasoning Tokens (tokens),195241.00
Total Usage Total Tokens (tokens),408464.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
