Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),132.88,35.85,715.34,13287.99,39.29,52.45,56.97,64.11,83.16,127.60,337.50,410.86,609.95,126.93
Reasoning Token Count (tokens),1089.75,149.00,4096.00,108975.00,207.41,258.50,314.90,632.75,909.50,1209.75,2177.60,3201.40,4096.00,825.80
Request Latency (ms),14377.46,1970.82,44002.97,1437746.02,2324.44,2862.86,3741.38,6534.97,10566.06,19817.36,29365.73,36242.46,42061.38,10335.00
Time to First Output Token (ms),9958.70,1335.11,38299.98,975952.40,1952.33,2482.03,3354.91,5614.12,8603.86,12297.37,16616.08,22241.08,33883.38,6771.84
Time to First Token (ms),538.65,400.46,864.80,53865.35,418.90,424.99,432.23,466.95,536.30,584.64,616.42,670.46,864.66,92.62
Time to Second Token (ms),36.14,27.47,43.58,3614.22,27.56,31.66,34.98,35.69,36.28,37.05,38.38,39.63,40.74,2.40
Tokens In Flight (tokens),8289.62,0.00,19241.70,,,,,,7391.39,,14090.29,16111.64,18188.76,4052.75
Usage Completion Tokens (tokens),1439.73,233.00,4096.00,143973.00,251.81,336.40,400.40,784.25,1099.00,1965.50,2731.30,3456.25,4096.00,950.71
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
Usage Reasoning Tokens (tokens),1089.75,149.00,4096.00,108975.00,207.41,258.50,314.90,632.75,909.50,1209.75,2177.60,3201.40,4096.00,825.80
Usage Total Tokens (tokens),1509.30,268.00,4141.00,150930.00,296.71,364.55,565.80,885.25,1192.00,2016.25,2759.10,3717.10,4136.05,948.66

Metric,Value
Benchmark Duration (sec),186.99
Input Token Throughput (tokens/sec),37.20
Output Token Throughput (tokens/sec),769.91
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.53
Total Input Sequence Length (tokens),6957.00
Total Output Sequence Length (tokens),143973.00
Total Output Tokens (tokens),34998.00
Total Reasoning Tokens (tokens),108975.00
Total Token Throughput (tokens/sec),807.11
Total Usage Completion Tokens (tokens),143973.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6957.00
Total Usage Reasoning Tokens (tokens),108975.00
Total Usage Total Tokens (tokens),150930.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
