Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1671.32,206.00,4096.00,1711429.00,278.61,393.75,461.00,645.75,1046.00,2457.00,4096.00,4096.00,4096.00,1349.94
Output Token Count (tokens),329.09,74.00,1557.00,277093.00,96.41,131.00,165.00,217.25,291.00,413.00,533.60,621.95,817.90,159.28
Output Token Throughput Per User (tokens/sec/user),68.92,18.23,109.78,70572.89,45.50,53.68,56.81,61.78,68.99,75.72,81.66,84.70,90.42,10.11
Prefill Throughput Per User (tokens/sec/user),47.50,2.28,125.91,48644.14,8.56,32.44,35.15,40.77,46.65,53.87,60.51,64.45,82.02,11.95
Reasoning Token Count (tokens),1400.72,104.00,4096.00,1434336.00,130.00,180.15,228.00,358.00,666.00,2031.25,4096.00,4096.00,4096.00,1431.91
Request Latency (ms),26239.18,3289.11,89778.33,26868916.32,4068.30,5754.60,6885.11,9656.20,15889.71,39708.54,65585.36,69448.03,74731.75,21867.39
Time to First Output Token (ms),13670.46,2283.57,64180.84,11510529.12,2533.41,3212.57,3822.79,5572.67,8598.87,17150.94,31706.16,41226.92,55772.62,12373.70
Time to First Token (ms),672.88,440.52,12569.45,689025.64,448.02,457.72,494.97,518.36,576.79,654.03,738.61,849.92,3050.81,741.83
Time to Second Token (ms),60.20,29.22,116.98,61644.49,52.02,53.77,55.27,56.59,57.43,59.37,75.35,79.81,83.28,8.14
Tokens In Flight (tokens),153300.42,0.00,220834.58,,,,,,175400.92,,194328.14,203870.57,214524.57,50725.23
Usage Completion Tokens (tokens),1671.32,206.00,4096.00,1711429.00,278.61,393.75,461.00,645.75,1046.00,2457.00,4096.00,4096.00,4096.00,1349.94
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,28722.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1400.72,104.00,4096.00,1434336.00,130.00,180.15,228.00,358.00,666.00,2031.25,4096.00,4096.00,4096.00,1431.91
Usage Total Tokens (tokens),1699.37,229.00,4147.00,1740151.00,305.84,419.05,489.00,673.00,1072.00,2507.25,4125.00,4128.00,4137.00,1351.07

Metric,Value
Benchmark Duration (sec),245.02
Input Token Throughput (tokens/sec),117.22
Output Token Throughput (tokens/sec),6984.51
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),4.18
Total Input Sequence Length (tokens),28722.00
Total Output Sequence Length (tokens),1711429.00
Total Output Tokens (tokens),277093.00
Total Reasoning Tokens (tokens),1434336.00
Total Token Throughput (tokens/sec),7101.73
Total Usage Completion Tokens (tokens),1711429.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),28722.00
Total Usage Reasoning Tokens (tokens),1434336.00
Total Usage Total Tokens (tokens),1740151.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
