Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Output Token (ms),98843.87,5551.91,246101.34,88465266.27,7981.24,22141.17,37687.70,67075.86,97830.50,130759.78,157071.82,173302.84,204493.27,45450.89
Time to First Token (ms),19121.38,589.34,113385.76,19580292.37,754.85,872.89,1061.07,2966.25,9234.13,28417.82,51778.07,66963.47,93572.56,22221.51
Time to Second Token (ms),350.93,29.31,40348.26,359356.48,38.27,43.39,47.80,77.44,80.82,83.87,86.02,87.08,10463.40,2537.74
Tokens In Flight (tokens),285267.58,0.00,353294.62,,,,,,305384.37,,329122.05,333433.70,344625.89,67122.60
Usage Completion Tokens (tokens),3351.81,255.00,8192.00,3432252.00,335.06,594.75,938.10,1397.75,2991.50,4303.50,8192.00,8192.00,8192.00,2316.52
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,1060866.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Usage Reasoning Tokens (tokens),2447.93,88.00,8192.00,2506680.00,152.23,289.55,617.90,892.75,1578.00,2744.00,8192.00,8192.00,8192.00,2397.05
Usage Total Tokens (tokens),4387.81,1291.00,9228.00,4493118.00,1371.06,1630.75,1974.10,2433.75,4027.50,5339.50,9228.00,9228.00,9228.00,2316.52

Metric,Value
Benchmark Duration (sec),1197.03
Input Token Throughput (tokens/sec),886.22
OSL Mismatch Count,895.00
Output Token Throughput (tokens/sec),2867.20
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),0.86
Total Input Sequence Length (tokens),1060866.00
Total Output Sequence Length (tokens),3432252.00
Total Output Tokens (tokens),925572.00
Total Reasoning Tokens (tokens),2506680.00
Total Token Throughput (tokens/sec),3753.41
Total Usage Completion Tokens (tokens),3432252.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1060866.00
Total Usage Reasoning Tokens (tokens),2506680.00
Total Usage Total Tokens (tokens),4493118.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
