Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),872.86,24.00,4214.00,139658.00,25.18,30.95,34.00,50.00,329.50,1466.25,2479.40,3278.85,4154.87,1090.40
Inter Chunk Latency (ms),43.24,24.80,94.43,3355233.02,32.65,38.69,40.85,42.11,43.86,44.40,45.00,45.95,48.67,2.92
Inter Token Latency (ms),12.32,6.24,25.11,1971.03,6.78,7.41,7.61,9.36,11.73,14.96,16.75,18.76,23.36,3.80
Output Sequence Length (tokens),1683.22,218.00,4096.00,269315.00,232.31,326.75,424.70,694.75,1580.00,2381.50,3462.50,4096.00,4096.00,1101.36
Output Token Count (tokens),527.57,10.00,3608.00,79135.00,12.00,23.90,41.80,109.75,368.00,846.50,1114.20,1357.95,1879.73,504.73
Output Token Throughput Per User (tokens/sec/user),88.88,39.82,160.27,14220.11,42.82,53.33,59.70,66.84,85.26,106.79,131.33,134.90,147.53,26.54
Prefill Throughput Per User (tokens/sec/user),1130.82,36.58,3435.16,180931.99,40.96,51.36,60.36,92.39,627.43,2128.66,2855.67,3126.80,3354.88,1135.99
Reasoning Token Count (tokens),1188.62,31.00,4096.00,190180.00,69.04,182.00,240.20,526.00,971.50,1291.25,2688.30,4096.00,4096.00,1022.28
Request Latency (ms),21613.75,2631.17,62313.60,3458200.06,2806.10,3388.69,4752.15,8614.48,19691.49,32847.77,41142.40,47418.27,55607.88,14518.34
Time to First Output Token (ms),12699.21,821.55,47664.35,1904881.92,1489.29,2474.10,3394.77,5183.32,11916.80,17917.47,23283.37,30441.20,39340.95,8842.48
Time to First Token (ms),643.54,355.22,1358.84,102967.04,369.81,429.07,438.94,484.61,605.12,733.00,902.13,1014.72,1289.06,199.49
Time to Second Token (ms),42.89,29.17,47.95,6862.75,34.96,40.27,40.96,42.10,43.31,43.91,44.41,44.85,47.38,2.13
Tokens In Flight (tokens),54215.01,0.00,101129.63,,,,,,55346.78,,89624.39,93673.12,99006.37,26768.14
Usage Completion Tokens (tokens),1683.22,218.00,4096.00,269315.00,232.31,326.75,424.70,694.75,1580.00,2381.50,3462.50,4096.00,4096.00,1101.36
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),872.86,24.00,4214.00,139658.00,25.18,30.95,34.00,50.00,329.50,1466.25,2479.40,3278.85,4154.87,1090.40
Usage Reasoning Tokens (tokens),1188.62,31.00,4096.00,190180.00,69.04,182.00,240.20,526.00,971.50,1291.25,2688.30,4096.00,4096.00,1022.28
Usage Total Tokens (tokens),2556.08,253.00,8239.00,408973.00,295.94,487.90,602.60,1127.50,2044.50,3655.25,5140.60,6103.20,7351.45,1785.14

Metric,Value
Benchmark Duration (sec),140.98
Input Token Throughput (tokens/sec),990.59
Output Token Throughput (tokens/sec),1910.23
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.13
Total Input Sequence Length (tokens),139658.00
Total Output Sequence Length (tokens),269315.00
Total Output Tokens (tokens),79135.00
Total Reasoning Tokens (tokens),190180.00
Total Token Throughput (tokens/sec),2900.82
Total Usage Completion Tokens (tokens),269315.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),139658.00
Total Usage Reasoning Tokens (tokens),190180.00
Total Usage Total Tokens (tokens),408973.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
