Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),12787.32,0.00,303263.11,14206710.42,184.53,920.43,1556.51,2628.47,5233.95,13497.44,28184.32,42617.93,119506.82,25061.09
HTTP Sending (ms),0.17,0.08,3.52,192.13,0.11,0.12,0.12,0.13,0.15,0.16,0.18,0.21,0.71,0.20
HTTP Total Time (ms),28475.39,2218.57,313289.16,31636154.64,6569.55,9056.93,11345.30,15892.70,23081.56,32326.35,45878.45,59925.88,141803.49,26078.00
HTTP Waiting (TTFB) (ms),15687.87,782.12,52718.81,17429221.30,3075.46,4888.92,6557.32,10134.01,14400.32,20003.49,26166.56,29248.30,38284.64,7687.61
Input Sequence Length (tokens),71836.08,215.00,130043.00,79809885.00,416.00,17688.00,28363.00,52266.00,73782.00,96445.00,109231.00,114228.00,123195.20,30092.17
Inter Chunk Latency (ms),45.51,0.00,173831.04,14192444.11,5.45,37.63,39.73,41.08,43.56,46.69,48.36,50.02,103.99,312.10
Inter Token Latency (ms),18.03,0.60,184.92,20011.48,12.04,13.42,14.38,15.94,17.62,19.30,21.29,22.90,29.53,6.06
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),721.48,1.00,16721.00,801560.00,11.10,48.50,90.00,142.00,296.00,755.00,1545.00,2371.50,6477.70,1369.36
Output Token Count (tokens),902.37,1.00,15199.00,478255.00,7.87,35.90,75.90,148.25,401.50,941.00,1755.60,3324.25,10413.03,1686.55
Output Token Throughput Per User (tokens/sec/user),58.91,5.41,1660.34,65388.68,33.87,43.68,46.97,51.83,56.75,62.73,69.56,74.49,83.07,49.02
Prefill Throughput Per User (tokens/sec/user),5959.92,11.47,95015.36,6621470.91,42.29,926.76,1673.33,3042.25,4894.33,7503.30,11309.05,14068.59,23901.15,5268.28
Reasoning Token Count (tokens),291.00,0.00,5693.00,323305.00,0.00,0.00,0.00,0.00,168.00,366.00,692.00,1041.00,2137.20,439.18
Request Latency (ms),28475.05,2218.63,313289.21,31635783.21,6569.63,9056.99,11345.37,15892.76,23081.61,32326.41,45878.52,59925.93,141803.55,26078.07
Requested OSL (tokens),721.48,1.00,16721.00,801560.00,11.10,48.50,90.00,142.00,296.00,755.00,1545.00,2371.50,6477.70,1369.36
Time to First Output Token (ms),19879.28,782.56,72992.55,10516137.71,4478.14,7052.25,8975.07,13015.79,18625.78,24927.73,32177.95,36573.67,48133.44,9611.72
Time to First Token (ms),15700.58,782.56,52719.00,17443339.10,3075.68,4889.13,6600.45,10137.71,14408.41,20010.75,26208.63,29282.13,38284.84,7687.93
Time to Second Token (ms),51.78,0.00,6448.81,57474.75,0.53,0.69,0.82,2.26,23.12,43.02,114.56,171.07,291.39,224.43
Tokens In Flight (tokens),1297310.37,0.00,1743654.23,,,,,,1334399.56,,1562007.05,1613490.35,1663046.76,268008.10
Usage Completion Tokens (tokens),721.48,1.00,16721.00,801560.00,11.10,48.50,90.00,142.00,296.00,755.00,1545.00,2371.50,6477.70,1369.36
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71836.08,215.00,130043.00,79809885.00,416.00,17688.00,28363.00,52266.00,73782.00,96445.00,109231.00,114228.00,123195.20,30092.17
Usage Reasoning Tokens (tokens),291.00,0.00,5693.00,323305.00,0.00,0.00,0.00,0.00,168.00,366.00,692.00,1041.00,2137.20,439.18
Usage Total Tokens (tokens),72557.56,294.00,130713.00,80611445.00,440.60,17838.50,28490.00,53091.50,74408.00,96848.00,110047.00,114649.50,124400.20,30246.36

Metric,Value
Benchmark Duration (sec),1823.99
Input Token Throughput (tokens/sec),43611.67
Maximum Response Timestamp (ns),1789654377914817024.00
Minimum Request Timestamp (ns),1789652553923266816.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),438.01
Request Count,1111.00
Request Throughput (requests/sec),0.61
Theoretical Prefix Cache Hit (%),95.38
Total Input Sequence Length (tokens),79809885.00
Total Output Sequence Length (tokens),801560.00
Total Output Tokens (tokens),478255.00
Total Reasoning Tokens (tokens),323305.00
Total Token Throughput (tokens/sec),44049.68
Total Usage Completion Tokens (tokens),801560.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),79809885.00
Total Usage Reasoning Tokens (tokens),323305.00
Total Usage Total Tokens (tokens),80611445.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
