Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Total Tokens (tokens),1750.44,296.00,4499.00,896227.00,335.54,396.00,500.30,686.75,1193.50,2580.75,4218.00,4260.35,4361.00,1365.15

Metric,Value
Benchmark Duration (sec),176.67
Input Token Throughput (tokens/sec),411.92
Output Token Throughput (tokens/sec),4660.67
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.90
Total Input Sequence Length (tokens),72778.00
Total Output Sequence Length (tokens),823449.00
Total Output Tokens (tokens),79249.00
Total Reasoning Tokens (tokens),744200.00
Total Token Throughput (tokens/sec),5072.59
Total Usage Completion Tokens (tokens),823449.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),72778.00
Total Usage Reasoning Tokens (tokens),744200.00
Total Usage Total Tokens (tokens),896227.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
