Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),343.52,23.76,4155.45,34352.45,26.87,29.58,44.92,64.09,108.33,249.08,992.07,1569.90,3542.10,651.28
HTTP Data Sent (KB),0.56,0.25,1.39,55.67,0.27,0.30,0.32,0.40,0.52,0.62,0.84,0.98,1.31,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),27499.63,2155.54,330102.43,2749963.10,2442.49,2677.49,3965.00,5325.11,8971.64,20140.89,80930.12,123642.35,279234.60,51474.01
HTTP Receiving (ms),27028.75,1737.60,329695.16,2702875.27,1933.42,2216.53,3522.31,4846.94,8543.43,19675.65,80419.17,123164.40,278811.31,51478.31
HTTP Sending (ms),0.12,0.11,0.20,12.18,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.14,0.20,0.02
HTTP Total Time (ms),27499.63,2155.54,330102.43,2749963.10,2442.49,2677.49,3965.00,5325.11,8971.64,20140.89,80930.12,123642.35,279234.60,51474.01
HTTP Waiting (TTFB) (ms),470.76,387.23,766.74,47075.64,387.81,399.80,407.73,418.26,439.19,510.37,577.29,609.29,646.06,72.57
Input Sequence Length (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Inter Chunk Latency (ms),33.88,24.31,74.71,2702557.49,29.00,31.32,32.35,33.20,33.71,34.38,35.05,36.21,38.79,2.71
Inter Token Latency (ms),8.34,6.27,10.37,833.76,6.79,6.92,7.25,7.72,8.22,9.06,9.68,9.89,10.33,0.92
Output Sequence Length (tokens),3074.21,215.00,33643.00,307421.00,240.74,299.20,370.80,609.50,1049.00,2162.50,8531.30,12982.65,33528.16,5648.61
Output Token Count (tokens),194.26,48.00,427.00,19037.00,53.82,74.90,91.40,139.25,181.00,246.25,299.10,346.75,407.60,83.77
Output Token Throughput Per User (tokens/sec/user),121.39,96.40,159.48,12139.16,96.83,101.11,103.30,110.39,121.67,129.54,137.97,144.43,147.39,13.29
Prefill Throughput Per User (tokens/sec/user),302.78,98.03,781.94,30277.62,98.52,119.16,142.43,203.58,271.82,354.78,505.65,651.75,779.94,152.53
Reasoning Token Count (tokens),2883.84,105.00,33643.00,288384.00,159.45,206.95,242.80,451.75,878.50,2011.50,8226.10,12845.40,33528.16,5654.09
Request Latency (ms),27496.52,2155.60,330099.93,2749651.78,2442.54,2677.54,3965.07,5298.48,8971.72,20140.95,80930.17,123609.71,279231.32,51473.09
Time to First Output Token (ms),20863.29,1679.87,170929.39,2044602.44,1937.63,2349.22,3194.39,4421.89,7625.95,17156.94,51509.97,102776.16,146287.83,32921.56
Time to First Token (ms),470.94,387.42,766.94,47094.28,387.98,399.99,407.90,418.44,439.43,510.55,577.47,609.47,646.26,72.57
Time to Second Token (ms),33.24,28.97,38.67,3324.27,28.98,29.61,31.51,32.48,33.27,33.86,34.95,37.06,38.56,1.80
Tokens In Flight (tokens),27489.24,0.00,61981.87,,,,,,28153.84,,44708.18,49446.11,58976.57,13526.45
Usage Completion Tokens (tokens),3074.21,215.00,33643.00,307421.00,240.74,299.20,370.80,609.50,1049.00,2162.50,8531.30,12982.65,33528.16,5648.61
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),2883.84,105.00,33643.00,288384.00,159.45,206.95,242.80,451.75,878.50,2011.50,8226.10,12845.40,33528.16,5654.09
Usage Total Tokens (tokens),3212.57,291.00,33792.00,321257.00,298.92,358.95,452.90,745.75,1252.50,2408.25,8639.60,13070.15,33792.00,5654.86

Metric,Value
Benchmark Duration (sec),691.75
Input Token Throughput (tokens/sec),20.00
Output Token Throughput (tokens/sec),444.40
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),307421.00
Total Output Tokens (tokens),19037.00
Total Reasoning Tokens (tokens),288384.00
Total Token Throughput (tokens/sec),464.40
Total Usage Completion Tokens (tokens),307421.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),288384.00
Total Usage Total Tokens (tokens),321257.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
