Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),325.27,40.81,876.72,32526.61,40.91,88.29,117.69,171.66,324.09,429.43,570.72,616.63,875.27,179.68
HTTP Data Sent (KB),4.54,4.14,4.94,453.66,4.17,4.26,4.36,4.43,4.54,4.63,4.75,4.81,4.85,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),25435.90,3441.01,69292.98,2543589.89,3608.70,7382.61,9773.94,13928.35,25181.41,34045.36,43301.93,47616.35,67016.72,13690.83
HTTP Receiving (ms),24782.61,2897.74,68551.98,2478261.22,2982.85,6712.27,9097.48,13283.53,24575.63,33383.58,42654.90,46850.52,66337.58,13675.24
HTTP Sending (ms),0.16,0.12,0.71,15.70,0.12,0.12,0.12,0.13,0.14,0.15,0.18,0.22,0.60,0.08
HTTP Total Time (ms),25435.90,3441.01,69292.98,2543589.89,3608.70,7382.61,9773.94,13928.35,25181.41,34045.36,43301.93,47616.35,67016.72,13690.83
HTTP Waiting (TTFB) (ms),653.13,514.96,842.89,65312.97,542.84,573.32,581.54,593.12,636.29,703.45,775.26,784.15,808.29,69.72
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),33.19,23.65,70.46,2477590.40,28.26,30.45,31.59,32.46,33.25,33.91,34.47,35.43,37.97,1.92
Inter Token Latency (ms),8.25,4.56,11.64,824.63,4.75,5.12,5.70,6.84,8.50,9.49,10.25,10.88,11.44,1.76
OSL Mismatch Diff % (%),-58.47,-96.48,0.00,-5846.53,-96.28,-91.87,-88.01,-84.31,-64.42,-45.60,0.00,0.00,0.00,28.91
Output Sequence Length (tokens),3402.52,288.00,8192.00,340252.00,304.83,666.00,982.30,1285.25,2914.50,4456.25,8192.00,8192.00,8192.00,2367.99
Output Token Count (tokens),1016.34,89.00,1928.00,88422.00,106.20,185.00,222.80,425.50,1411.00,1573.50,1682.80,1749.60,1818.78,606.47
Output Token Throughput Per User (tokens/sec/user),127.72,85.90,219.38,12772.21,87.38,91.95,97.58,105.38,117.69,146.30,175.33,195.36,210.42,31.25
Prefill Throughput Per User (tokens/sec/user),1602.83,1228.78,2010.98,160283.37,1281.44,1320.78,1335.75,1472.28,1627.71,1744.30,1780.55,1806.39,1907.75,162.24
Reasoning Token Count (tokens),2518.30,127.00,8192.00,251830.00,180.46,333.70,680.90,825.25,1540.50,3022.75,8192.00,8192.00,8192.00,2443.27
Request Latency (ms),25429.27,3441.08,69292.81,2542927.10,3608.76,7381.11,9774.00,13928.42,25181.48,34011.47,43301.99,47616.42,67016.78,13690.81
Time to First Output Token (ms),14439.54,1937.80,45935.81,1256240.09,2487.56,4103.15,6622.68,8201.15,11540.21,18901.98,26992.73,32538.93,35607.53,8532.58
Time to First Token (ms),653.37,515.17,843.11,65336.70,543.06,573.52,581.84,593.93,636.48,703.68,775.59,784.39,808.48,69.72
Time to Second Token (ms),31.79,25.88,37.19,3179.09,26.77,28.66,29.88,31.33,31.96,32.58,33.24,34.29,36.70,1.75
Tokens In Flight (tokens),12904.35,0.00,23095.61,,,,,,12673.08,,18186.83,19524.79,21355.08,3794.80
Usage Completion Tokens (tokens),3402.52,288.00,8192.00,340252.00,304.83,666.00,982.30,1285.25,2914.50,4456.25,8192.00,8192.00,8192.00,2367.99
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2518.30,127.00,8192.00,251830.00,180.46,333.70,680.90,825.25,1540.50,3022.75,8192.00,8192.00,8192.00,2443.27
Usage Total Tokens (tokens),4438.52,1324.00,9228.00,443852.00,1340.83,1702.00,2018.30,2321.25,3950.50,5492.25,9228.00,9228.00,9228.00,2367.99

Metric,Value
Benchmark Duration (sec),646.70
Input Token Throughput (tokens/sec),160.20
OSL Mismatch Count,87.00
Output Token Throughput (tokens/sec),526.13
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.15
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),340252.00
Total Output Tokens (tokens),88422.00
Total Reasoning Tokens (tokens),251830.00
Total Token Throughput (tokens/sec),686.33
Total Usage Completion Tokens (tokens),340252.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),251830.00
Total Usage Total Tokens (tokens),443852.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
