Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Effective Total Throughput (tokens/sec),2032.99,0.00,2843.34,,,,,,2187.37,,2293.24,2344.72,2568.93,525.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,310.39,52.00,864.00,39730.00,57.35,71.45,94.10,130.75,212.50,452.25,705.50,757.50,840.84,232.66
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),134.03,23.42,370.83,17155.21,25.82,31.70,41.63,56.94,92.42,196.22,303.64,326.32,360.50,99.61
HTTP Data Sent (KB),0.33,0.18,0.93,42.19,0.18,0.19,0.20,0.23,0.30,0.38,0.50,0.58,0.76,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13325.44,2593.38,36908.38,1705656.48,2872.42,3428.28,4401.92,5885.51,9249.94,19283.57,29957.46,31874.91,35023.48,9600.92
HTTP Receiving (ms),12810.03,2101.72,36128.50,1639683.28,2340.31,2913.07,3865.09,5362.00,8767.73,18778.43,29287.36,31359.56,34524.74,9590.88
HTTP Sending (ms),0.16,0.12,0.45,20.26,0.12,0.12,0.12,0.13,0.14,0.16,0.21,0.24,0.44,0.06
HTTP Total Time (ms),13325.44,2593.38,36908.38,1705656.48,2872.42,3428.28,4401.92,5885.51,9249.94,19283.57,29957.46,31874.91,35023.48,9600.92
HTTP Waiting (TTFB) (ms),515.26,367.42,822.59,65952.94,368.11,372.02,407.44,412.81,492.76,561.26,779.60,821.96,822.29,123.11
Input Sequence Length (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Inter Chunk Latency (ms),41.41,24.62,89.22,1639061.50,32.84,38.54,40.31,41.11,41.38,41.68,42.97,43.96,46.27,2.55
Inter Token Latency (ms),7.18,6.03,9.85,919.50,6.07,6.41,6.47,6.72,7.10,7.46,8.17,8.49,9.48,0.68
Output Sequence Length (tokens),1773.20,257.00,4096.00,226969.00,299.07,415.70,552.20,753.00,1194.50,2664.50,4096.00,4096.00,4096.00,1281.21
Output Token Count (tokens),400.37,51.00,1033.00,44041.00,75.71,124.45,159.90,247.25,350.50,522.00,669.50,815.70,1013.39,215.67
Output Token Throughput Per User (tokens/sec/user),140.33,101.50,165.84,17962.79,105.62,117.78,122.47,134.10,140.83,148.72,154.49,155.91,164.83,12.09
Prefill Throughput Per User (tokens/sec/user),143.41,25.53,666.30,18356.34,36.44,48.53,63.03,79.74,112.80,175.42,241.88,325.86,464.33,97.83
Reasoning Token Count (tokens),1429.12,183.00,4096.00,182928.00,185.89,232.85,332.70,499.25,857.00,2000.50,4096.00,4096.00,4096.00,1307.16
Request Latency (ms),13320.66,2593.44,36908.46,1705044.89,2841.81,3428.35,4401.98,5885.58,9239.19,19249.81,29957.54,31874.91,35023.54,9602.11
Time to First Output Token (ms),7692.53,1645.48,30270.39,846178.39,1976.63,2180.25,2616.60,3930.54,5723.25,9082.45,15608.88,21351.98,28889.90,5898.56
Time to First Token (ms),515.50,367.64,822.94,65983.38,368.32,372.25,407.67,413.01,492.98,561.48,779.92,822.34,822.55,123.13
Time to Second Token (ms),41.02,28.35,45.88,5250.59,30.59,38.97,40.48,40.97,41.16,41.47,42.19,42.54,45.57,1.97
Tokens In Flight (tokens),20441.12,0.00,37399.38,,,,,,20800.51,,30149.09,32535.76,36072.90,7445.01
Usage Completion Tokens (tokens),1773.20,257.00,4096.00,226969.00,299.07,415.70,552.20,753.00,1194.50,2664.50,4096.00,4096.00,4096.00,1281.21
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Usage Reasoning Tokens (tokens),1429.12,183.00,4096.00,182928.00,185.89,232.85,332.70,499.25,857.00,2000.50,4096.00,4096.00,4096.00,1307.16
Usage Total Tokens (tokens),1844.77,285.00,4450.00,236130.00,329.01,450.10,588.30,810.75,1252.00,2725.25,4184.90,4219.20,4336.15,1308.55

Metric,Value
Benchmark Duration (sec),116.05
Input Token Throughput (tokens/sec),78.92
Output Token Throughput (tokens/sec),1955.18
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.10
Total Input Sequence Length (tokens),9161.00
Total Output Sequence Length (tokens),226969.00
Total Output Tokens (tokens),44041.00
Total Reasoning Tokens (tokens),182928.00
Total Token Throughput (tokens/sec),2034.09
Total Usage Completion Tokens (tokens),226969.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),9161.00
Total Usage Reasoning Tokens (tokens),182928.00
Total Usage Total Tokens (tokens),236130.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
