Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,306.71,52.00,889.00,30671.00,52.00,75.85,87.00,128.50,201.00,446.25,731.50,750.10,804.85,232.24
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),132.35,23.42,382.63,13235.11,23.70,33.34,38.28,56.25,87.00,192.20,313.64,321.50,345.81,99.31
HTTP Data Sent (KB),0.33,0.18,0.93,32.89,0.18,0.19,0.20,0.23,0.30,0.37,0.49,0.58,0.77,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12393.86,2421.57,39150.62,1239386.11,2523.38,3390.06,3948.65,5261.74,7993.46,18573.50,26610.12,29322.69,33669.96,9098.30
HTTP Receiving (ms),11890.26,1901.91,38642.77,1189026.26,1903.07,2831.14,3345.34,4788.85,7486.85,18017.25,26087.47,28878.99,33161.59,9091.13
HTTP Sending (ms),0.15,0.12,0.22,15.23,0.13,0.13,0.13,0.14,0.15,0.16,0.17,0.17,0.22,0.02
HTTP Total Time (ms),12393.86,2421.57,39150.62,1239386.11,2523.38,3390.06,3948.65,5261.74,7993.46,18573.50,26610.12,29322.69,33669.96,9098.30
HTTP Waiting (TTFB) (ms),503.45,388.09,715.99,50344.62,393.33,405.85,435.64,444.54,507.60,552.34,590.78,617.30,682.40,67.50
Input Sequence Length (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Inter Chunk Latency (ms),38.90,13.98,88.80,1188263.02,30.71,34.68,36.31,37.15,37.72,40.94,43.74,44.31,46.61,3.45
Inter Token Latency (ms),6.84,5.31,10.17,683.77,5.49,5.74,5.86,6.19,6.62,7.05,8.24,9.05,9.44,0.99
Output Sequence Length (tokens),1738.87,288.00,4096.00,173887.00,321.66,387.20,511.70,740.50,1188.00,2697.75,4096.00,4096.00,4096.00,1276.43
Output Token Count (tokens),407.31,46.00,1039.00,36251.00,87.36,133.00,158.20,228.00,336.00,545.00,755.20,871.20,942.20,224.49
Output Token Throughput Per User (tokens/sec/user),148.95,98.29,188.16,14894.59,105.89,110.55,121.36,141.85,151.09,161.43,170.75,174.09,182.07,18.84
Prefill Throughput Per User (tokens/sec/user),144.45,40.09,608.62,14445.21,46.22,55.34,59.11,81.38,115.78,168.98,247.02,317.04,597.32,103.18
Reasoning Token Count (tokens),1376.36,176.00,4096.00,137636.00,183.92,240.50,297.70,471.00,808.00,1890.50,4096.00,4096.00,4096.00,1246.32
Request Latency (ms),12386.31,2421.65,39150.72,1238631.05,2523.45,3354.03,3948.73,5259.33,7993.53,18562.30,26610.07,29322.76,33626.48,9099.46
Time to First Output Token (ms),7734.53,1759.44,29589.80,688372.89,1848.46,2112.80,2448.79,3594.46,5337.88,10206.89,17646.13,19878.61,27041.62,6217.47
Time to First Token (ms),503.68,388.33,716.22,50368.02,393.56,406.09,435.88,444.78,507.88,552.55,591.00,617.53,682.62,67.50
Time to Second Token (ms),38.91,31.51,47.17,3890.91,32.72,35.17,36.19,36.90,37.49,41.02,43.91,44.16,44.74,3.15
Tokens In Flight (tokens),10352.45,0.00,20527.63,,,,,,10157.85,,15724.91,17284.71,19251.36,4069.41
Usage Completion Tokens (tokens),1738.87,288.00,4096.00,173887.00,321.66,387.20,511.70,740.50,1188.00,2697.75,4096.00,4096.00,4096.00,1276.43
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Usage Reasoning Tokens (tokens),1376.36,176.00,4096.00,137636.00,183.92,240.50,297.70,471.00,808.00,1890.50,4096.00,4096.00,4096.00,1246.32
Usage Total Tokens (tokens),1810.81,312.00,4450.00,181081.00,349.62,418.35,545.30,787.75,1269.50,2745.75,4184.30,4213.05,4296.55,1305.09

Metric,Value
Benchmark Duration (sec),164.36
Input Token Throughput (tokens/sec),43.77
Output Token Throughput (tokens/sec),1057.94
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.61
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),173887.00
Total Output Tokens (tokens),36251.00
Total Reasoning Tokens (tokens),137636.00
Total Token Throughput (tokens/sec),1101.71
Total Usage Completion Tokens (tokens),173887.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),137636.00
Total Usage Total Tokens (tokens),181081.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
