Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),29442.71,6326.15,94083.76,2944270.99,6475.36,7835.87,10224.21,16100.67,27368.76,38101.97,50601.62,57499.60,88405.34,17404.50
HTTP Receiving (ms),28755.18,5644.48,93357.98,2875517.75,5757.30,7198.04,9537.49,15445.86,26721.80,37419.46,49835.47,56768.14,87640.22,17401.24
HTTP Sending (ms),0.18,0.12,0.64,17.80,0.12,0.13,0.13,0.14,0.15,0.17,0.25,0.33,0.58,0.09
HTTP Total Time (ms),29442.71,6326.15,94083.76,2944270.99,6475.36,7835.87,10224.21,16100.67,27368.76,38101.97,50601.62,57499.60,88405.34,17404.50
HTTP Waiting (TTFB) (ms),687.35,598.82,842.00,68735.44,601.22,606.96,615.81,637.22,668.29,739.07,780.85,797.18,827.25,64.10
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),36.45,0.00,105.95,2875032.04,30.28,33.41,34.92,35.97,36.46,36.90,38.00,39.64,41.43,2.19
Inter Token Latency (ms),9.58,4.91,14.77,958.15,5.42,6.53,6.91,7.51,9.74,11.34,12.36,12.78,13.95,2.18
OSL Mismatch Diff % (%),-58.89,-94.46,0.00,-5889.04,-93.87,-93.10,-88.77,-82.66,-63.77,-46.36,0.00,0.00,0.00,28.32
Output Sequence Length (tokens),3367.70,454.00,8192.00,336770.00,502.51,565.50,920.00,1420.50,2968.00,4394.50,8192.00,8192.00,8192.00,2320.04
Output Token Count (tokens),973.02,96.00,1762.00,86599.00,123.28,242.60,284.60,343.00,904.00,1555.00,1675.40,1723.00,1758.48,597.50
Output Token Throughput Per User (tokens/sec/user),110.44,67.71,203.80,11044.43,71.71,78.22,80.90,88.21,102.63,133.08,144.79,153.07,184.46,27.69
Prefill Throughput Per User (tokens/sec/user),1519.29,1230.09,1729.34,151928.73,1251.00,1299.17,1326.39,1401.40,1549.76,1625.04,1681.80,1705.65,1722.51,136.14
Reasoning Token Count (tokens),2501.71,172.00,8192.00,250171.00,211.60,266.70,574.40,947.00,1901.50,2994.75,8192.00,8192.00,8192.00,2347.45
Request Latency (ms),29437.95,6326.21,94083.84,2943794.57,6475.43,7835.93,10188.82,16100.81,27368.82,38102.28,50597.93,57499.67,88405.44,17405.42
Time to First Output Token (ms),17621.23,2334.66,81852.44,1568289.33,3149.86,4025.37,6938.96,10174.75,14926.52,21241.64,34899.32,35635.28,50225.19,11792.41
Time to First Token (ms),687.63,599.07,842.22,68762.53,601.45,607.39,616.01,637.55,668.51,739.28,781.07,797.43,828.14,64.12
Time to Second Token (ms),35.14,28.93,40.77,3514.09,29.37,31.95,33.49,34.74,35.39,35.78,36.19,37.98,40.10,1.79
Tokens In Flight (tokens),24571.93,0.00,36839.05,,,,,,25181.53,,32560.47,33925.42,35490.57,6559.73
Usage Completion Tokens (tokens),3367.70,454.00,8192.00,336770.00,502.51,565.50,920.00,1420.50,2968.00,4394.50,8192.00,8192.00,8192.00,2320.04
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2501.71,172.00,8192.00,250171.00,211.60,266.70,574.40,947.00,1901.50,2994.75,8192.00,8192.00,8192.00,2347.45
Usage Total Tokens (tokens),4403.70,1490.00,9228.00,440370.00,1538.51,1601.50,1956.00,2456.50,4004.00,5430.50,9228.00,9228.00,9228.00,2320.04

Metric,Value
Benchmark Duration (sec),394.97
Input Token Throughput (tokens/sec),262.29
OSL Mismatch Count,89.00
Output Token Throughput (tokens/sec),852.61
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.25
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),336770.00
Total Output Tokens (tokens),86599.00
Total Reasoning Tokens (tokens),250171.00
Total Token Throughput (tokens/sec),1114.90
Total Usage Completion Tokens (tokens),336770.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),250171.00
Total Usage Total Tokens (tokens),440370.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
