Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,727.73,61.00,2507.00,372600.00,112.33,175.55,241.20,392.50,718.50,951.75,1290.00,1448.00,1846.94,399.17
HTTP Chunks Sent,1.00,1.00,1.00,512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.21,0.00,5.11,110.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,4.67,0.85
HTTP Connection Overhead (ms),0.33,0.00,9.25,166.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,8.52,1.44
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),316.02,27.21,1075.28,161803.97,49.11,76.15,103.84,169.03,313.54,411.35,562.00,627.62,804.54,174.09
HTTP Data Sent (KB),4.53,3.99,4.94,2316.87,4.08,4.23,4.31,4.41,4.52,4.63,4.76,4.81,4.88,0.17
HTTP DNS Lookup (ms),0.11,0.00,4.25,56.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77,0.62
HTTP Duration (excl. conn) (ms),48847.33,4364.04,168602.36,25009835.41,6536.29,11505.26,16956.56,26433.86,46275.41,64336.80,85620.83,96177.50,123400.67,27379.05
HTTP Receiving (ms),47709.71,3508.32,159492.29,24427373.01,5794.00,10713.49,15845.55,25490.24,45323.32,63608.01,84412.23,94734.76,121746.04,27278.66
HTTP Sending (ms),0.40,0.12,5.39,203.85,0.12,0.12,0.13,0.14,0.16,0.18,0.58,1.93,4.91,0.88
HTTP Total Time (ms),48847.66,4364.04,168602.36,25010002.34,6536.29,11505.26,16957.26,26433.86,46275.41,64336.80,85620.83,96178.32,123402.06,27379.08
HTTP Waiting (TTFB) (ms),1137.22,578.21,15221.23,582258.54,613.85,658.69,703.40,755.19,811.40,944.89,1896.53,2673.40,6639.46,1167.59
Input Sequence Length (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),65.66,22.63,22311.75,24422629.31,43.07,49.21,49.99,50.49,51.06,86.03,88.63,89.73,93.06,170.65
Inter Token Latency (ms),16.74,8.53,46.84,8572.98,9.31,10.20,11.14,13.29,16.27,19.29,23.02,25.64,29.79,4.81
OSL Mismatch Diff % (%),-60.83,-97.77,0.00,-31143.03,-95.79,-93.43,-89.64,-83.70,-63.53,-49.54,-2.98,0.00,0.00,27.07
Output Sequence Length (tokens),3209.12,183.00,8192.00,1643067.00,344.99,538.30,848.30,1335.00,2988.00,4133.50,7947.50,8192.00,8192.00,2217.78
Output Token Count (tokens),1042.98,9.00,6567.00,481856.00,133.00,197.25,264.00,415.00,1366.50,1607.50,1725.80,1775.85,1849.07,660.09
Output Token Throughput Per User (tokens/sec/user),64.35,21.35,117.17,32948.53,33.57,39.00,43.44,51.85,61.45,75.26,89.73,98.07,107.38,17.41
Prefill Throughput Per User (tokens/sec/user),1168.67,68.06,1790.87,598357.63,156.03,387.34,544.87,1096.11,1276.47,1371.42,1472.44,1572.27,1687.24,341.02
Reasoning Token Count (tokens),2267.99,105.00,8192.00,1161211.00,147.11,256.40,588.50,874.75,1557.50,2503.00,6198.10,8192.00,8192.00,2205.14
Request Latency (ms),48838.16,4313.07,168602.43,25005135.70,6500.72,11482.42,16956.65,26421.02,46275.47,64311.56,85620.83,96177.57,123400.77,27378.70
Time to First Output Token (ms),28140.27,3082.27,101782.01,13000803.44,3748.03,6650.68,10474.86,15709.95,24373.42,36547.39,49492.03,62952.55,93596.50,17664.92
Time to First Token (ms),1137.71,578.49,15221.47,582506.39,614.04,658.92,703.60,755.42,811.61,945.16,1901.36,2674.92,6639.72,1167.78
Time to Second Token (ms),104.60,27.17,22311.75,53554.75,30.74,42.85,48.65,49.70,50.23,85.01,87.80,89.00,92.27,982.55
Tokens In Flight (tokens),183631.23,0.00,227557.41,,,,,,201398.56,,216144.36,219102.63,223330.31,49888.34
Usage Completion Tokens (tokens),3209.12,183.00,8192.00,1643067.00,344.99,538.30,848.30,1335.00,2988.00,4133.50,7947.50,8192.00,8192.00,2217.78
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2267.99,105.00,8192.00,1161211.00,147.11,256.40,588.50,874.75,1557.50,2503.00,6198.10,8192.00,8192.00,2205.14
Usage Total Tokens (tokens),4245.12,1219.00,9228.00,2173499.00,1380.99,1574.30,1884.30,2371.00,4024.00,5169.50,8983.50,9228.00,9228.00,2217.78

Metric,Value
Benchmark Duration (sec),429.48
Input Token Throughput (tokens/sec),1235.03
OSL Mismatch Count,461.00
Output Token Throughput (tokens/sec),3825.62
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),1.19
Total Input Sequence Length (tokens),530432.00
Total Output Sequence Length (tokens),1643067.00
Total Output Tokens (tokens),481856.00
Total Reasoning Tokens (tokens),1161211.00
Total Token Throughput (tokens/sec),5060.64
Total Usage Completion Tokens (tokens),1643067.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),530432.00
Total Usage Reasoning Tokens (tokens),1161211.00
Total Usage Total Tokens (tokens),2173499.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
