Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),58635.99,2831.20,179646.77,60043255.52,8615.71,14927.13,19623.66,31500.09,55792.10,75700.44,107031.03,124407.23,145535.47,33142.45
HTTP Waiting (TTFB) (ms),1547.21,656.13,33657.46,1584345.86,663.08,717.21,725.27,789.51,881.86,1006.95,3098.93,4292.35,13428.11,2488.95
Input Sequence Length (tokens),1036.00,1036.00,1036.00,1060864.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),76.79,24.42,50189.09,58444374.82,50.51,56.80,59.27,60.63,61.74,93.82,95.01,96.11,152.99,209.05
Inter Token Latency (ms),19.43,10.13,81.22,19894.64,11.68,13.25,14.14,16.00,18.59,21.62,25.44,27.63,38.89,5.40
OSL Mismatch Diff % (%),-59.78,-99.30,0.00,-61218.36,-96.17,-93.35,-89.11,-83.56,-63.05,-47.92,0.00,0.00,0.00,27.83
Output Sequence Length (tokens),3294.53,57.00,8192.00,3373600.00,313.76,545.05,892.30,1346.50,3027.00,4266.25,8192.00,8192.00,8192.00,2280.04
Output Token Count (tokens),1056.48,3.00,7322.00,962455.00,131.20,208.00,262.00,408.00,1391.00,1617.00,1727.00,1789.00,1889.70,647.13
Output Token Throughput Per User (tokens/sec/user),54.60,12.31,98.76,55906.15,25.72,36.19,39.31,46.25,53.79,62.52,70.71,75.44,85.59,12.54
Prefill Throughput Per User (tokens/sec/user),1069.34,30.78,1578.40,1095006.59,77.18,241.14,334.14,1028.63,1174.53,1311.83,1428.02,1444.00,1561.88,374.92
Reasoning Token Count (tokens),2354.63,54.00,8192.00,2411145.00,128.23,252.15,570.60,868.75,1557.00,2716.25,8192.00,8192.00,8192.00,2309.53
Request Latency (ms),58622.23,2831.26,179646.41,60029165.57,8541.44,14927.19,19606.78,31500.15,55792.07,75678.66,107031.09,124406.20,145535.54,33144.39
Time to First Output Token (ms),32941.83,2248.96,141281.75,30010010.92,3904.51,6786.07,11986.24,18627.63,28658.30,44579.25,58411.30,69693.96,95433.04,19829.67
Time to First Token (ms),1547.65,656.36,33657.68,1584790.75,663.30,717.45,725.48,789.74,882.05,1007.16,3100.47,4296.27,13428.30,2489.12
Time to Second Token (ms),79.08,29.60,466.29,80978.14,38.17,55.45,57.02,59.40,60.56,92.82,94.69,164.55,217.30,36.04
Tokens In Flight (tokens),376846.27,0.00,473044.81,,,,,,409019.71,,439371.36,448303.35,462040.86,94589.70
Usage Completion Tokens (tokens),3294.53,57.00,8192.00,3373600.00,313.76,545.05,892.30,1346.50,3027.00,4266.25,8192.00,8192.00,8192.00,2280.04
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,1060864.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2354.63,54.00,8192.00,2411145.00,128.23,252.15,570.60,868.75,1557.00,2716.25,8192.00,8192.00,8192.00,2309.53
Usage Total Tokens (tokens),4330.53,1093.00,9228.00,4434464.00,1349.76,1581.05,1928.30,2382.50,4063.00,5302.25,9228.00,9228.00,9228.00,2280.04

Metric,Value
Benchmark Duration (sec),512.52
Input Token Throughput (tokens/sec),2069.72
OSL Mismatch Count,910.00
Output Token Throughput (tokens/sec),6581.81
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),2.00
Total Input Sequence Length (tokens),1060864.00
Total Output Sequence Length (tokens),3373600.00
Total Output Tokens (tokens),962455.00
Total Reasoning Tokens (tokens),2411145.00
Total Token Throughput (tokens/sec),8651.53
Total Usage Completion Tokens (tokens),3373600.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1060864.00
Total Usage Reasoning Tokens (tokens),2411145.00
Total Usage Total Tokens (tokens),4434464.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
