Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Reasoning Tokens (tokens),1269.80,112.00,4096.00,126980.00,156.55,212.95,258.20,344.00,853.00,1549.50,3549.30,4096.00,4096.00,1200.87
Usage Total Tokens (tokens),1585.47,301.00,4361.00,158547.00,313.87,369.45,462.80,694.75,1178.50,1953.25,4059.30,4200.50,4246.16,1204.74

Metric,Value
Benchmark Duration (sec),192.62
Input Token Throughput (tokens/sec),71.83
Output Token Throughput (tokens/sec),751.25
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.52
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),144711.00
Total Output Tokens (tokens),17731.00
Total Reasoning Tokens (tokens),126980.00
Total Token Throughput (tokens/sec),823.08
Total Usage Completion Tokens (tokens),144711.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),126980.00
Total Usage Total Tokens (tokens),158547.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
