Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),9581.79,3702.38,11875.30,958179.13,4132.08,5539.66,7715.25,8813.81,10118.18,10711.90,11255.04,11442.81,11671.53,1671.78
HTTP Receiving (ms),8776.68,2914.73,11110.42,877667.56,3260.51,4722.12,6767.32,8027.11,9320.58,9936.63,10430.25,10605.88,10866.14,1682.20
HTTP Sending (ms),0.14,0.12,0.30,14.22,0.12,0.12,0.12,0.13,0.14,0.15,0.16,0.17,0.24,0.02
HTTP Total Time (ms),9581.79,3702.38,11875.30,958179.13,4132.08,5539.66,7715.25,8813.81,10118.18,10711.90,11255.04,11442.81,11671.53,1671.78
HTTP Waiting (TTFB) (ms),804.97,681.04,1263.70,80497.35,681.77,685.65,707.36,735.51,800.50,848.43,887.06,925.18,1263.16,96.32
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),34.07,23.55,205.03,877570.35,27.70,29.87,31.07,32.10,32.84,33.53,34.15,35.83,126.35,12.71
Inter Token Latency (ms),9.05,6.00,11.38,905.18,6.37,7.10,7.51,8.22,9.26,9.89,10.24,10.46,10.99,1.11
OSL Mismatch Diff % (%),-4.71,-70.21,0.00,-471.00,-67.89,-54.38,-2.22,0.00,0.00,0.00,0.00,0.00,0.00,15.62
Output Sequence Length (tokens),975.77,305.00,1024.00,97577.00,328.76,467.10,1001.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,159.99
Output Token Count (tokens),215.09,12.00,474.00,6883.00,16.34,62.85,110.30,148.25,194.50,284.50,320.00,401.25,455.71,103.40
Output Token Throughput Per User (tokens/sec/user),112.31,87.88,166.76,11231.32,90.96,95.58,97.69,101.11,108.02,121.73,133.20,140.85,156.93,15.23
Prefill Throughput Per User (tokens/sec/user),1302.21,819.68,1520.79,130220.69,820.01,1119.52,1167.62,1220.72,1293.88,1408.15,1464.16,1510.49,1519.09,133.37
Reasoning Token Count (tokens),906.94,130.00,1024.00,90694.00,166.63,265.25,601.40,877.25,1024.00,1024.00,1024.00,1024.00,1024.00,225.59
Request Latency (ms),9580.89,3702.45,11875.36,958089.47,4100.34,5538.16,7715.31,8813.88,10118.25,10711.97,11255.11,11442.87,11671.58,1673.26
Time to First Output Token (ms),7450.08,2216.51,11774.68,238402.54,2281.99,2736.74,3462.66,5899.05,7880.59,9408.14,10164.06,10771.09,11521.96,2591.91
Time to First Token (ms),805.19,681.23,1263.91,80519.13,681.99,685.87,707.58,735.72,800.70,848.68,887.28,925.40,1263.40,96.33
Time to Second Token (ms),31.38,23.89,205.03,3137.69,24.67,26.10,28.30,29.15,29.92,30.41,30.91,31.36,33.77,17.51
Tokens In Flight (tokens),5883.71,0.00,7624.50,,,,,,5922.62,,6687.96,6902.28,7208.75,717.82
Usage Completion Tokens (tokens),975.77,305.00,1024.00,97577.00,328.76,467.10,1001.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,159.99
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),906.94,130.00,1024.00,90694.00,166.63,265.25,601.40,877.25,1024.00,1024.00,1024.00,1024.00,1024.00,225.59
Usage Total Tokens (tokens),2011.77,1341.00,2060.00,201177.00,1364.76,1503.10,2037.30,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,159.99

Metric,Value
Benchmark Duration (sec),243.09
Input Token Throughput (tokens/sec),426.17
OSL Mismatch Count,10.00
Output Token Throughput (tokens/sec),401.39
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.41
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),97577.00
Total Output Tokens (tokens),6883.00
Total Reasoning Tokens (tokens),90694.00
Total Token Throughput (tokens/sec),827.56
Total Usage Completion Tokens (tokens),97577.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),90694.00
Total Usage Total Tokens (tokens),201177.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
