Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.34,0.00,9.04,172.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,8.44,1.45
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),54.58,16.19,395.61,27945.79,17.97,20.99,22.85,33.14,44.41,56.20,80.88,114.87,351.11,49.79
HTTP Data Sent (KB),0.39,0.23,0.76,198.42,0.25,0.27,0.29,0.32,0.37,0.44,0.50,0.55,0.68,0.09
HTTP DNS Lookup (ms),0.11,0.00,4.02,57.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.72,0.62
HTTP Duration (excl. conn) (ms),6671.47,2164.47,45471.88,3415793.59,2339.20,2767.86,3041.64,4181.96,5543.89,7184.63,9952.89,13370.66,37515.71,5290.35
HTTP Receiving (ms),5880.60,1618.90,45020.38,3010865.32,1818.80,2201.40,2396.37,3541.96,4809.53,6103.50,8968.66,12708.31,36937.33,5268.82
HTTP Sending (ms),0.37,0.06,5.28,189.38,0.11,0.11,0.11,0.12,0.14,0.15,0.23,2.47,4.92,0.90
HTTP Total Time (ms),6671.81,2164.47,45471.88,3415966.16,2339.20,2767.86,3041.64,4181.96,5543.89,7184.78,9952.89,13370.66,37515.71,5290.42
HTTP Waiting (TTFB) (ms),790.51,413.70,2810.78,404738.89,425.93,429.16,434.12,478.53,529.23,612.24,2472.82,2701.46,2755.76,698.84
Input Sequence Length (tokens),70.12,34.00,148.00,35903.00,38.11,43.00,47.00,54.00,66.00,82.00,100.00,109.45,134.78,21.01
Inter Chunk Latency (ms),47.81,22.72,221.36,3007742.28,33.25,42.43,45.23,47.48,47.89,48.91,50.51,51.00,52.62,4.62
Inter Token Latency (ms),8.09,5.95,11.30,4139.80,6.64,6.95,7.21,7.55,7.93,8.46,9.28,9.75,10.46,0.83
Output Sequence Length (tokens),702.86,214.00,4096.00,359864.00,236.22,282.55,320.60,442.00,616.50,774.75,994.20,1357.90,4096.00,535.02
Output Token Count (tokens),166.80,19.00,394.00,84401.00,52.05,75.25,86.50,116.00,163.00,209.00,255.50,277.75,328.45,64.55
Output Token Throughput Per User (tokens/sec/user),124.89,88.46,168.12,63945.84,95.60,102.58,107.80,118.15,126.06,132.47,138.76,143.92,150.66,12.01
Prefill Throughput Per User (tokens/sec/user),121.11,14.79,280.28,62007.69,17.81,22.83,31.45,90.05,121.02,154.34,185.67,208.08,252.42,53.53
Reasoning Token Count (tokens),538.01,145.00,4096.00,275463.00,172.33,196.55,227.10,321.75,444.50,551.50,766.90,1084.95,4093.91,523.36
Request Latency (ms),6665.44,2164.53,45471.93,3412704.65,2339.26,2736.88,3041.70,4169.24,5530.37,7164.07,9952.94,13370.72,37515.77,5290.99
Time to First Output Token (ms),4945.98,1622.20,42423.18,2502667.41,1818.60,2002.64,2279.15,3083.10,4162.49,5466.77,7694.83,10399.01,19805.49,3673.88
Time to First Token (ms),790.94,413.88,2815.37,404962.37,426.03,429.39,434.33,478.74,529.42,612.44,2473.97,2702.21,2756.68,699.49
Time to Second Token (ms),51.40,27.30,181.53,26317.58,42.89,46.31,47.06,47.36,47.69,49.28,50.91,53.03,181.33,20.27
Tokens In Flight (tokens),25345.06,0.00,47266.61,,,,,,26242.26,,42331.73,43682.60,45721.25,13414.17
Usage Completion Tokens (tokens),702.86,214.00,4096.00,359864.00,236.22,282.55,320.60,442.00,616.50,774.75,994.20,1357.90,4096.00,535.02
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.12,34.00,148.00,35903.00,38.11,43.00,47.00,54.00,66.00,82.00,100.00,109.45,134.78,21.01
Usage Reasoning Tokens (tokens),538.01,145.00,4096.00,275463.00,172.33,196.55,227.10,321.75,444.50,551.50,766.90,1084.95,4093.91,523.36
Usage Total Tokens (tokens),772.98,253.00,4208.00,395767.00,283.22,337.55,372.10,507.50,685.50,850.50,1067.80,1440.35,4154.34,542.14

Metric,Value
Benchmark Duration (sec),78.67
Input Token Throughput (tokens/sec),456.36
Output Token Throughput (tokens/sec),4574.20
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),6.51
Total Input Sequence Length (tokens),35903.00
Total Output Sequence Length (tokens),359864.00
Total Output Tokens (tokens),84401.00
Total Reasoning Tokens (tokens),275463.00
Total Token Throughput (tokens/sec),5030.56
Total Usage Completion Tokens (tokens),359864.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),35903.00
Total Usage Reasoning Tokens (tokens),275463.00
Total Usage Total Tokens (tokens),395767.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
