Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),20.84,15.26,104.39,10417.83,15.77,16.80,17.22,18.21,19.44,21.16,24.09,29.00,43.39,7.02
Output Sequence Length (tokens),3228.89,134.00,37625.00,1614445.00,272.89,461.95,598.80,888.25,1597.00,3507.75,8695.30,12494.60,18710.82,4302.72
Output Token Count (tokens),515.24,17.00,1802.00,257620.00,74.89,146.95,202.00,280.75,448.50,680.25,965.10,1124.05,1361.10,302.51
Output Token Throughput Per User (tokens/sec/user),50.14,9.58,65.53,25071.41,23.05,34.48,41.51,47.26,51.43,54.92,58.08,59.52,63.40,7.69
Prefill Throughput Per User (tokens/sec/user),82.43,1.56,990.32,41215.37,5.21,17.33,22.79,35.78,60.82,98.97,155.95,239.14,417.30,85.24
Reasoning Token Count (tokens),2713.65,59.00,36937.00,1356825.00,160.89,280.85,370.70,590.75,1136.50,2740.50,7863.10,11501.85,17699.83,4106.17
Request Latency (ms),71006.21,3389.04,574887.49,35503107.13,6172.37,9411.59,12431.45,18425.94,31885.28,76194.65,217608.72,294664.61,367976.03,90632.78
Time to First Output Token (ms),61011.29,2003.06,570168.90,30505644.41,4115.77,6404.69,8252.61,13022.04,24100.88,62664.50,195423.18,279563.77,360188.44,87556.06
Time to First Token (ms),1475.12,462.94,18985.19,737559.09,560.97,599.41,638.64,717.56,928.14,1785.50,1971.99,1988.18,14734.27,2149.99
Time to Second Token (ms),130.40,27.86,246.13,65202.48,63.22,65.07,65.69,67.97,72.02,193.02,204.57,222.98,244.95,66.30
Tokens In Flight (tokens),241281.72,0.00,472470.64,,,,,,235456.78,,448119.39,455150.01,464961.68,173458.74
Usage Completion Tokens (tokens),3228.89,134.00,37625.00,1614445.00,272.89,461.95,598.80,888.25,1597.00,3507.75,8695.30,12494.60,18710.82,4302.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.72,18.00,768.00,40360.00,24.00,30.00,33.00,44.00,61.00,88.25,147.20,206.30,339.15,73.14
Usage Reasoning Tokens (tokens),2713.65,59.00,36937.00,1356825.00,160.89,280.85,370.70,590.75,1136.50,2740.50,7863.10,11501.85,17699.83,4106.17
Usage Total Tokens (tokens),3309.61,158.00,37707.00,1654805.00,307.90,498.70,666.90,939.75,1661.00,3593.00,8887.30,12697.85,18827.45,4331.23

Metric,Value
Benchmark Duration (sec),602.55
Input Token Throughput (tokens/sec),66.98
Output Token Throughput (tokens/sec),2679.17
Overall Usage Prompt Cache Read % (%),0.00
Request Count,500.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),40360.00
Total Output Sequence Length (tokens),1614445.00
Total Output Tokens (tokens),257620.00
Total Reasoning Tokens (tokens),1356825.00
Total Token Throughput (tokens/sec),2746.15
Total Usage Completion Tokens (tokens),1614445.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),40360.00
Total Usage Reasoning Tokens (tokens),1356825.00
Total Usage Total Tokens (tokens),1654805.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
