Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Prompt Tokens (tokens),146.27,50.00,403.00,18722.00,51.54,60.70,78.70,98.75,131.00,172.00,246.20,280.90,327.03,66.49
Usage Reasoning Tokens (tokens),1498.97,111.00,4096.00,191868.00,165.37,234.00,274.50,424.50,808.50,1979.25,4096.00,4096.00,4096.00,1459.17
Usage Total Tokens (tokens),1798.24,288.00,4499.00,230175.00,305.24,411.40,498.20,714.75,1147.00,2615.00,4243.00,4260.95,4369.76,1422.30

Metric,Value
Benchmark Duration (sec),170.05
Input Token Throughput (tokens/sec),110.09
Output Token Throughput (tokens/sec),1243.44
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.75
Total Input Sequence Length (tokens),18722.00
Total Output Sequence Length (tokens),211453.00
Total Output Tokens (tokens),19585.00
Total Reasoning Tokens (tokens),191868.00
Total Token Throughput (tokens/sec),1353.53
Total Usage Completion Tokens (tokens),211453.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),18722.00
Total Usage Reasoning Tokens (tokens),191868.00
Total Usage Total Tokens (tokens),230175.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
