Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),52301.26,3230.84,215159.96,26778243.19,6413.18,13503.57,17705.08,26798.06,49415.02,69960.95,91329.23,110360.31,144815.53,30801.11
HTTP Sending (ms),0.38,0.06,4.89,194.45,0.12,0.12,0.13,0.14,0.15,0.17,0.58,2.17,4.52,0.82
HTTP Total Time (ms),53383.69,6084.68,215907.10,27332447.53,7495.93,14246.16,18450.90,27978.24,50269.22,71178.72,93631.37,111133.72,145496.20,30758.52
HTTP Waiting (TTFB) (ms),1081.74,590.90,24089.55,553851.10,602.52,615.15,649.21,694.81,766.74,908.98,1779.80,2385.89,5495.57,1390.13
Input Sequence Length (tokens),1036.00,1036.00,1037.00,530433.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Inter Chunk Latency (ms),60.79,24.76,56519.02,26773134.76,41.42,44.80,45.66,47.14,48.09,84.46,89.62,91.30,94.36,176.08
Inter Token Latency (ms),17.95,7.10,69.83,9190.50,8.26,10.02,11.32,14.01,17.09,21.54,24.50,27.28,36.42,5.94
OSL Mismatch Diff % (%),-59.33,-97.85,0.00,-30379.35,-96.21,-93.10,-89.08,-83.70,-60.26,-48.03,0.00,0.00,0.00,27.76
Output Sequence Length (tokens),3331.30,176.00,8192.00,1705628.00,310.10,565.60,894.20,1335.00,3255.50,4257.00,8192.00,8192.00,8192.00,2273.80
Output Token Count (tokens),1068.09,9.00,6972.00,489183.00,121.56,204.10,266.70,391.25,1399.00,1601.50,1713.00,1775.15,1992.04,722.39
Output Token Throughput Per User (tokens/sec/user),61.42,14.32,140.85,31446.57,27.46,36.66,40.82,46.41,58.52,71.38,88.34,99.81,121.13,19.66
Prefill Throughput Per User (tokens/sec/user),1246.67,43.00,1752.46,638296.40,188.48,433.72,581.27,1139.38,1350.77,1490.60,1595.33,1683.51,1718.61,366.66
Reasoning Token Count (tokens),2375.87,77.00,8192.00,1216445.00,124.77,269.00,541.10,891.25,1698.50,2700.75,8192.00,8192.00,8192.00,2271.89
Request Latency (ms),53373.48,6084.75,215907.16,27327220.40,7490.44,14246.23,18450.97,27978.29,50245.20,71178.78,93631.43,111133.79,145496.26,30759.85
Time to First Output Token (ms),30896.95,2101.21,118265.47,14150800.88,3492.50,7173.93,10582.65,17417.86,27038.45,39366.26,56261.13,71700.21,103614.93,19923.50
Time to First Token (ms),1082.20,591.17,24090.37,554085.64,602.81,615.38,649.40,695.02,766.97,909.26,1782.30,2388.62,5496.57,1390.31
Time to Second Token (ms),56.31,26.06,96.50,28830.61,32.40,39.30,42.11,46.17,47.32,58.21,88.86,90.42,92.57,18.57
Tokens In Flight (tokens),186600.95,0.00,245016.07,,,,,,201172.09,,230083.95,235172.27,241234.70,50260.38
Usage Completion Tokens (tokens),3331.30,176.00,8192.00,1705628.00,310.10,565.60,894.20,1335.00,3255.50,4257.00,8192.00,8192.00,8192.00,2273.80
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,530433.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Usage Reasoning Tokens (tokens),2375.87,77.00,8192.00,1216445.00,124.77,269.00,541.10,891.25,1698.50,2700.75,8192.00,8192.00,8192.00,2271.89
Usage Total Tokens (tokens),4367.31,1212.00,9228.00,2236061.00,1346.10,1601.60,1930.20,2371.00,4291.50,5293.00,9228.00,9228.00,9228.00,2273.80

Metric,Value
Benchmark Duration (sec),473.65
Input Token Throughput (tokens/sec),1119.85
OSL Mismatch Count,456.00
Output Token Throughput (tokens/sec),3600.91
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),1.08
Total Input Sequence Length (tokens),530433.00
Total Output Sequence Length (tokens),1705628.00
Total Output Tokens (tokens),489183.00
Total Reasoning Tokens (tokens),1216445.00
Total Token Throughput (tokens/sec),4720.75
Total Usage Completion Tokens (tokens),1705628.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),530433.00
Total Usage Reasoning Tokens (tokens),1216445.00
Total Usage Total Tokens (tokens),2236061.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
