Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Completion Tokens (tokens),925.58,235.00,1024.00,92558.00,300.34,395.90,553.70,969.00,1024.00,1024.00,1024.00,1024.00,1024.00,203.20
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Usage Reasoning Tokens (tokens),807.15,35.00,1024.00,80715.00,56.78,160.70,331.70,656.75,1010.00,1024.00,1024.00,1024.00,1024.00,294.84
Usage Total Tokens (tokens),9129.58,8439.00,9228.00,912958.00,8504.34,8599.90,8757.70,9173.00,9228.00,9228.00,9228.00,9228.00,9228.00,203.20

Metric,Value
Benchmark Duration (sec),275.00
Input Token Throughput (tokens/sec),2983.24
OSL Mismatch Count,25.00
Output Token Throughput (tokens/sec),336.57
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.36
Total Input Sequence Length (tokens),820400.00
Total Output Sequence Length (tokens),92558.00
Total Output Tokens (tokens),11843.00
Total Reasoning Tokens (tokens),80715.00
Total Token Throughput (tokens/sec),3319.81
Total Usage Completion Tokens (tokens),92558.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),820400.00
Total Usage Reasoning Tokens (tokens),80715.00
Total Usage Total Tokens (tokens),912958.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
