Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),55.27,25.61,61.44,113194.26,50.68,52.53,53.74,54.84,55.34,55.88,56.61,57.53,60.00,1.74
Tokens In Flight (tokens),76795.85,0.00,113384.86,,,,,,86998.47,,105009.80,106937.51,109868.47,28889.18
Usage Completion Tokens (tokens),698.09,192.00,4096.00,1429684.00,241.94,291.00,344.00,460.00,610.00,771.25,981.00,1299.95,3468.12,485.79
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.59,34.00,197.00,144578.00,38.00,44.00,47.00,55.00,67.00,82.00,100.00,112.00,135.53,21.30
Usage Reasoning Tokens (tokens),528.28,149.00,4096.00,1081919.00,169.00,206.00,242.00,330.00,441.00,558.00,733.30,1042.90,3134.36,458.33
Usage Total Tokens (tokens),768.68,230.00,4254.00,1574262.00,287.47,344.00,393.00,523.00,679.00,852.25,1069.60,1376.85,3538.78,493.16

Metric,Value
Benchmark Duration (sec),133.06
Input Token Throughput (tokens/sec),1086.52
Output Token Throughput (tokens/sec),10744.24
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),15.39
Total Input Sequence Length (tokens),144578.00
Total Output Sequence Length (tokens),1429684.00
Total Output Tokens (tokens),347765.00
Total Reasoning Tokens (tokens),1081919.00
Total Token Throughput (tokens/sec),11830.76
Total Usage Completion Tokens (tokens),1429684.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),144578.00
Total Usage Reasoning Tokens (tokens),1081919.00
Total Usage Total Tokens (tokens),1574262.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
