Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1919.48,73.00,4096.00,7862204.00,272.00,440.50,561.50,854.75,1454.00,2939.25,4096.00,4096.00,4096.00,1282.67
Output Token Count (tokens),421.85,6.00,1332.00,1489980.00,64.00,143.00,179.10,262.00,374.00,550.25,737.00,847.45,1053.69,219.55
Output Token Throughput Per User (tokens/sec/user),59.93,6.27,89.25,245472.45,23.98,45.10,53.13,57.17,61.26,64.87,67.50,69.13,72.70,8.44
Prefill Throughput Per User (tokens/sec/user),6.82,0.45,382.23,27922.69,0.69,0.90,1.05,1.44,2.11,3.37,8.28,34.29,92.05,20.62
Reasoning Token Count (tokens),1555.72,66.00,4096.00,6372224.00,168.00,250.75,352.00,562.00,1012.00,2223.50,4096.00,4096.00,4096.00,1291.67
Request Latency (ms),61800.96,5750.30,155722.66,253136735.92,12092.36,28924.59,36263.82,43916.24,55856.67,80210.19,97651.95,104970.47,126068.43,24815.05
Time to First Output Token (ms),49059.33,3838.11,132180.27,173277541.34,7974.73,21092.77,31361.16,37948.60,45553.99,57756.11,74915.13,86144.98,104419.69,18815.01
Time to First Token (ms),29009.52,743.18,56481.54,118823002.75,956.96,1569.95,19931.79,26535.58,30343.29,34285.29,37764.89,39941.33,48172.67,9461.49
Time to Second Token (ms),82.07,35.71,229.49,336175.74,66.35,68.98,70.04,71.28,72.88,81.92,83.53,87.74,224.90,30.22
Tokens In Flight (tokens),376125.55,0.00,490032.52,,,,,,400186.01,,426613.47,434587.17,473821.20,82706.81
Usage Completion Tokens (tokens),1919.48,73.00,4096.00,7862204.00,272.00,440.50,561.50,854.75,1454.00,2939.25,4096.00,4096.00,4096.00,1282.67
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.53,18.00,768.00,329833.00,24.00,30.00,33.00,44.00,61.00,88.25,147.00,206.00,339.75,72.73
Usage Reasoning Tokens (tokens),1555.72,66.00,4096.00,6372224.00,168.00,250.75,352.00,562.00,1012.00,2223.50,4096.00,4096.00,4096.00,1291.67
Usage Total Tokens (tokens),2000.01,104.00,4808.00,8192037.00,297.00,478.00,615.00,910.00,1527.00,3055.25,4181.50,4245.00,4383.00,1314.65

Metric,Value
Benchmark Duration (sec),546.36
Input Token Throughput (tokens/sec),603.69
Output Token Throughput (tokens/sec),14390.04
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),7.50
Total Input Sequence Length (tokens),329833.00
Total Output Sequence Length (tokens),7862204.00
Total Output Tokens (tokens),1489980.00
Total Reasoning Tokens (tokens),6372224.00
Total Token Throughput (tokens/sec),14993.73
Total Usage Completion Tokens (tokens),7862204.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),329833.00
Total Usage Reasoning Tokens (tokens),6372224.00
Total Usage Total Tokens (tokens),8192037.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
