Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Token Throughput (tokens/sec),389.87
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),7194.00
Total Output Sequence Length (tokens),278316.00
Total Output Tokens (tokens),49176.00
Total Reasoning Tokens (tokens),229140.00
Total Token Throughput (tokens/sec),399.95
Total Usage Completion Tokens (tokens),278316.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7194.00
Total Usage Reasoning Tokens (tokens),229140.00
Total Usage Total Tokens (tokens),285510.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
