Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Total Input Sequence Length (tokens),57434.00
Total Output Sequence Length (tokens),3435895.00
Total Output Tokens (tokens),555175.00
Total Reasoning Tokens (tokens),2880720.00
Total Token Throughput (tokens/sec),10923.12
Total Usage Completion Tokens (tokens),3435895.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),57434.00
Total Usage Reasoning Tokens (tokens),2880720.00
Total Usage Total Tokens (tokens),3493329.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
