Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Reasoning Token Count (tokens),1460.29,125.00,4096.00,1495333.00,178.23,224.00,274.00,417.75,803.00,2097.75,4096.00,4096.00,4096.00,1409.74
Request Latency (ms),24642.49,3017.22,93790.58,25233907.53,3814.70,4961.25,5736.50,8131.55,13870.33,35620.49,64643.53,71145.10,79393.83,22404.90
Time to First Output Token (ms),14192.54,2358.41,74382.18,11921736.90,3120.56,3900.70,4491.72,6126.88,9434.00,17593.52,30548.47,42530.84,60771.02,12426.10
Time to First Token (ms),782.72,324.32,14075.83,801501.56,452.57,468.92,512.97,565.14,624.82,698.16,913.47,1137.79,4939.50,995.94
Time to Second Token (ms),62.48,28.31,86.89,63983.69,49.74,52.79,54.16,56.55,57.82,71.58,79.00,82.06,84.50,9.99
Tokens In Flight (tokens),168312.98,0.00,246049.18,,,,,,188225.91,,220378.33,230189.77,240329.10,55470.31
Usage Completion Tokens (tokens),1612.78,249.00,4096.00,1651491.00,257.00,326.75,381.00,570.75,1019.00,2287.00,4096.00,4096.00,4096.00,1362.88
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),142.19,50.00,403.00,145605.00,51.00,62.00,78.00,98.00,128.50,166.00,237.70,281.00,330.00,63.83
Usage Reasoning Tokens (tokens),1460.29,125.00,4096.00,1495333.00,178.23,224.00,274.00,417.75,803.00,2097.75,4096.00,4096.00,4096.00,1409.74
Usage Total Tokens (tokens),1754.98,302.00,4499.00,1797096.00,337.99,411.15,477.00,685.00,1177.00,2470.25,4243.00,4273.00,4373.00,1383.61

Metric,Value
Benchmark Duration (sec),228.82
Input Token Throughput (tokens/sec),636.30
Output Token Throughput (tokens/sec),7217.09
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),4.47
Total Input Sequence Length (tokens),145605.00
Total Output Sequence Length (tokens),1651491.00
Total Output Tokens (tokens),156158.00
Total Reasoning Tokens (tokens),1495333.00
Total Token Throughput (tokens/sec),7853.39
Total Usage Completion Tokens (tokens),1651491.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),145605.00
Total Usage Reasoning Tokens (tokens),1495333.00
Total Usage Total Tokens (tokens),1797096.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
