Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),4.90,0.17,521.09,20068.52,0.29,0.41,0.48,0.68,1.04,1.79,3.79,7.71,104.74,21.44
Reasoning Token Count (tokens),1553.14,66.00,4096.00,6361662.00,174.00,275.00,363.00,563.75,1017.50,2227.25,4096.00,4096.00,4096.00,1283.24
Request Latency (ms),109329.00,3958.14,497270.39,447811577.92,9944.65,37652.23,54776.59,71107.91,95755.52,129437.63,180897.59,231695.76,354340.14,62519.72
Time to First Output Token (ms),93636.20,2246.71,485891.82,332502155.48,6151.33,28270.70,48099.85,63592.42,82245.27,108508.19,152488.57,198513.93,318581.76,55318.53
Time to First Token (ms),61720.51,356.02,168911.79,252807225.89,679.11,12513.04,32213.80,48719.16,61308.43,77249.49,92936.23,100063.57,117938.20,24550.76
Time to Second Token (ms),268.51,25.69,110757.16,1099818.84,52.56,55.74,57.09,66.79,71.89,77.78,81.25,83.21,89.13,2701.10
Tokens In Flight (tokens),282795.81,0.00,348997.35,,,,,,295902.39,,319542.64,325766.61,337969.01,54645.01
Usage Completion Tokens (tokens),1919.70,126.00,4096.00,7863073.00,283.00,443.00,578.00,850.00,1479.50,2934.50,4096.00,4096.00,4096.00,1279.07
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.53,18.00,768.00,329833.00,24.00,30.00,33.00,44.00,61.00,88.25,147.00,206.00,339.75,72.73
Usage Reasoning Tokens (tokens),1553.14,66.00,4096.00,6361662.00,174.00,275.00,363.00,563.75,1017.50,2227.25,4096.00,4096.00,4096.00,1283.24
Usage Total Tokens (tokens),2000.22,150.00,4808.00,8192906.00,324.80,484.00,624.50,902.75,1550.50,3048.25,4181.00,4233.25,4383.00,1311.34

Metric,Value
Benchmark Duration (sec),954.62
Input Token Throughput (tokens/sec),345.51
Output Token Throughput (tokens/sec),8236.83
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),4.29
Total Input Sequence Length (tokens),329833.00
Total Output Sequence Length (tokens),7863073.00
Total Output Tokens (tokens),1501411.00
Total Reasoning Tokens (tokens),6361662.00
Total Token Throughput (tokens/sec),8582.34
Total Usage Completion Tokens (tokens),7863073.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),329833.00
Total Usage Reasoning Tokens (tokens),6361662.00
Total Usage Total Tokens (tokens),8192906.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
