Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.12,0.00,16.69,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25,0.89
HTTP Duration (excl. conn) (ms),22362.37,2183.19,62096.26,11449534.57,4290.85,5958.09,7266.40,10576.60,17046.05,34629.43,45391.43,47892.04,52260.88,14422.33
HTTP Receiving (ms),21738.80,1528.55,61594.27,11130267.29,3632.91,5251.18,6685.59,9898.66,16441.86,34137.10,44825.60,47420.86,51720.26,14434.31
HTTP Sending (ms),0.40,0.10,17.81,206.81,0.11,0.12,0.12,0.13,0.15,0.17,0.34,1.82,4.41,1.26
HTTP Total Time (ms),22362.73,2183.19,62096.26,11449719.78,4290.85,5958.09,7266.40,10582.32,17046.05,34629.43,45391.43,47892.04,52260.88,14422.36
HTTP Waiting (TTFB) (ms),623.16,401.64,1219.43,319060.48,435.62,449.13,454.78,503.86,562.95,645.63,1020.21,1022.83,1216.35,186.95
Input Sequence Length (tokens),80.90,18.00,768.00,41421.00,24.00,30.00,33.00,44.00,61.00,89.00,148.80,208.70,335.92,72.80
Inter Chunk Latency (ms),52.31,24.47,224.44,11125474.22,43.32,48.91,49.54,50.03,50.57,51.06,51.76,53.18,141.87,13.58
Inter Token Latency (ms),11.39,9.38,15.04,5831.44,9.75,10.18,10.47,10.81,11.30,11.85,12.63,12.96,13.74,0.84
Output Sequence Length (tokens),1929.88,126.00,4096.00,988099.00,283.53,457.70,583.20,851.50,1465.00,3010.75,4096.00,4096.00,4096.00,1293.26
Output Token Count (tokens),426.10,51.00,1250.00,189190.00,82.72,145.00,181.30,258.00,368.00,557.50,738.50,862.55,1142.36,228.26
Output Token Throughput Per User (tokens/sec/user),88.27,66.48,106.63,45191.76,72.77,77.14,79.17,84.39,88.46,92.53,95.53,98.22,102.58,6.32
Prefill Throughput Per User (tokens/sec/user),139.55,20.50,1270.72,71451.00,26.32,38.82,51.16,69.98,103.50,155.41,278.05,372.40,640.77,125.76
Reasoning Token Count (tokens),1560.37,66.00,4096.00,798909.00,163.55,284.30,365.30,568.00,1024.50,2319.00,4096.00,4096.00,4096.00,1297.17
Request Latency (ms),22353.09,2183.25,62096.34,11444783.04,4279.44,5934.97,7266.47,10576.72,17040.32,34589.79,45391.48,47892.10,52260.95,14423.64
Time to First Output Token (ms),14053.82,1472.74,57966.11,6239896.73,2550.55,3825.20,4509.97,6669.78,10737.32,18547.95,30041.08,35689.77,44766.34,10199.97
Time to First Token (ms),623.65,401.83,1220.40,319308.82,435.82,449.37,454.99,504.09,563.19,645.85,1022.48,1024.08,1219.84,187.60
Time to Second Token (ms),62.71,28.71,196.64,32106.23,46.20,47.49,47.99,49.66,50.30,50.92,53.99,195.26,195.88,41.09
Tokens In Flight (tokens),79218.90,0.00,118055.89,,,,,,91754.23,,103382.73,107664.64,113698.81,28507.03
Usage Completion Tokens (tokens),1929.88,126.00,4096.00,988099.00,283.53,457.70,583.20,851.50,1465.00,3010.75,4096.00,4096.00,4096.00,1293.26
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.90,18.00,768.00,41421.00,24.00,30.00,33.00,44.00,61.00,89.00,148.80,208.70,335.92,72.80
Usage Reasoning Tokens (tokens),1560.37,66.00,4096.00,798909.00,163.55,284.30,365.30,568.00,1024.50,2319.00,4096.00,4096.00,4096.00,1297.17
Usage Total Tokens (tokens),2010.78,150.00,4808.00,1029520.00,306.04,509.60,627.20,895.75,1553.50,3152.25,4187.00,4248.45,4382.01,1325.64

Metric,Value
Benchmark Duration (sec),208.49
Input Token Throughput (tokens/sec),198.67
Output Token Throughput (tokens/sec),4739.23
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),2.46
Total Input Sequence Length (tokens),41421.00
Total Output Sequence Length (tokens),988099.00
Total Output Tokens (tokens),189190.00
Total Reasoning Tokens (tokens),798909.00
Total Token Throughput (tokens/sec),4937.90
Total Usage Completion Tokens (tokens),988099.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),41421.00
Total Usage Reasoning Tokens (tokens),798909.00
Total Usage Total Tokens (tokens),1029520.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
