Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.20,0.00,3.54,50.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,3.39,0.77
HTTP Duration (excl. conn) (ms),60732.93,3050.96,745001.71,15547629.07,4045.95,5848.09,7131.00,9993.43,16925.22,32937.90,129276.37,395304.69,610075.86,126929.30
HTTP Receiving (ms),60002.48,2657.75,744506.18,15360635.73,3678.02,5279.17,6441.00,9324.82,16217.75,32148.19,127762.80,394766.33,609575.15,126955.18
HTTP Sending (ms),0.37,0.11,4.45,95.76,0.11,0.11,0.11,0.12,0.12,0.13,0.20,3.82,4.19,0.94
HTTP Total Time (ms),60733.35,3050.96,745001.71,15547738.33,4045.95,5848.09,7131.00,9993.43,16925.22,32937.90,129279.97,395304.69,610075.86,126929.23
HTTP Waiting (TTFB) (ms),730.07,308.63,5494.76,186897.58,384.68,399.59,402.61,448.63,497.28,580.59,2267.35,2310.86,2493.40,657.39
Input Sequence Length (tokens),27.98,20.00,59.00,7162.00,20.00,23.00,23.00,25.00,27.00,30.00,32.00,36.00,44.35,4.70
Inter Chunk Latency (ms),58.42,23.89,312081.96,15357592.90,30.29,36.23,38.44,43.48,44.95,45.37,89.06,92.12,96.18,1341.79
Inter Token Latency (ms),13.71,8.66,77.48,3509.95,9.81,10.47,10.89,11.82,12.94,14.30,16.69,18.64,26.28,4.84
Output Sequence Length (tokens),3823.93,256.00,33766.00,978925.00,364.00,453.50,531.50,728.25,1209.50,2443.50,9329.00,23916.00,33762.45,7349.18
Output Token Count (tokens),381.35,2.00,1564.00,94956.00,103.00,148.40,177.80,247.00,347.00,482.00,602.20,669.60,929.04,192.63
Output Token Throughput Per User (tokens/sec/user),76.45,12.91,115.48,19572.42,38.18,53.67,59.93,69.91,77.28,84.63,91.84,95.50,101.93,13.09
Prefill Throughput Per User (tokens/sec/user),51.77,4.55,119.10,13252.61,10.12,11.45,13.21,45.49,54.70,62.31,70.98,75.67,102.39,18.97
Reasoning Token Count (tokens),3453.00,112.00,33766.00,883969.00,135.65,222.00,279.00,403.50,793.00,2093.50,8818.00,23610.00,33762.00,7373.97
Request Latency (ms),60721.11,3006.20,744938.44,15544604.59,4046.01,5848.15,7131.06,9985.53,16925.28,32937.97,129228.71,395303.85,610073.48,126928.96
Time to First Output Token (ms),38835.84,1442.97,669518.94,9592452.25,2476.64,3356.12,4417.12,6492.90,10575.68,24347.04,99685.31,159760.26,458278.48,86411.28
Time to First Token (ms),730.51,308.90,5495.02,187011.68,384.90,399.78,402.79,448.81,497.45,580.77,2271.00,2314.44,2497.38,658.02
Time to Second Token (ms),47.12,26.84,95.34,12062.94,39.50,42.11,43.48,44.17,44.76,45.11,48.82,87.04,94.04,10.81
Tokens In Flight (tokens),155418.79,0.00,290189.69,,,,,,160890.96,,251214.87,266074.23,284970.52,79224.94
Usage Completion Tokens (tokens),3823.93,256.00,33766.00,978925.00,364.00,453.50,531.50,728.25,1209.50,2443.50,9329.00,23916.00,33762.45,7349.18
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.98,20.00,59.00,7162.00,20.00,23.00,23.00,25.00,27.00,30.00,32.00,36.00,44.35,4.70
Usage Reasoning Tokens (tokens),3453.00,112.00,33766.00,883969.00,135.65,222.00,279.00,403.50,793.00,2093.50,8818.00,23610.00,33762.00,7373.97
Usage Total Tokens (tokens),3851.90,285.00,33792.00,986087.00,389.30,475.25,559.00,755.00,1236.00,2474.00,9365.00,23940.50,33792.00,7350.18

Metric,Value
Benchmark Duration (sec),887.44
Input Token Throughput (tokens/sec),8.07
Output Token Throughput (tokens/sec),1102.96
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),7162.00
Total Output Sequence Length (tokens),978925.00
Total Output Tokens (tokens),94956.00
Total Reasoning Tokens (tokens),883969.00
Total Token Throughput (tokens/sec),1111.03
Total Usage Completion Tokens (tokens),978925.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),7162.00
Total Usage Reasoning Tokens (tokens),883969.00
Total Usage Total Tokens (tokens),986087.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
