Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),13709.35,1538.59,46795.89,3509593.59,1892.62,3060.94,5025.80,8332.25,11124.10,16543.67,27061.11,33470.18,43538.53,8967.81
HTTP Sending (ms),0.41,0.12,4.58,104.97,0.12,0.12,0.13,0.14,0.15,0.17,0.24,3.94,4.33,0.97
HTTP Total Time (ms),14262.04,2020.10,47185.44,3651082.90,2604.47,3763.41,5664.69,8833.49,11634.89,17195.12,27629.81,33942.78,44032.67,8952.74
HTTP Waiting (TTFB) (ms),551.84,389.04,843.39,141272.12,389.46,395.05,397.16,442.19,527.46,615.70,775.50,801.28,842.74,128.66
Input Sequence Length (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Inter Chunk Latency (ms),44.24,25.45,120.68,3508429.27,38.71,41.55,42.91,43.92,44.31,44.69,45.35,46.62,48.93,2.46
Inter Token Latency (ms),11.14,6.39,21.49,2850.82,6.76,7.49,9.09,10.34,11.05,11.89,13.08,14.17,15.75,1.90
Output Sequence Length (tokens),1221.73,157.00,4096.00,312763.00,217.55,334.50,482.00,800.25,1008.00,1384.00,2204.50,3055.50,4096.00,793.18
Output Token Count (tokens),231.68,10.00,1844.00,57457.00,12.00,23.00,30.00,70.75,119.00,234.25,650.10,922.20,1317.19,302.79
Output Token Throughput Per User (tokens/sec/user),92.45,46.54,156.48,23666.34,63.49,70.58,76.45,84.11,90.49,96.75,109.98,133.55,148.00,16.57
Prefill Throughput Per User (tokens/sec/user),460.63,36.44,2060.74,117921.85,37.03,42.39,46.71,65.96,108.57,869.82,1460.39,1639.49,1859.88,574.12
Reasoning Token Count (tokens),997.29,133.00,4096.00,255306.00,176.30,265.50,400.50,673.50,847.00,1049.75,1625.00,2388.75,4096.00,722.90
Request Latency (ms),14257.14,2020.18,47185.52,3649829.05,2577.23,3758.23,5661.09,8833.58,11634.97,17195.20,27629.88,33942.84,44032.71,8953.07
Time to First Output Token (ms),10773.01,1788.77,35405.59,2671705.83,2132.76,3133.27,4842.96,7636.73,10155.86,13092.24,17935.05,19858.24,28959.93,5279.67
Time to First Token (ms),552.34,389.33,847.29,141399.77,389.73,395.27,397.37,442.44,527.76,616.02,775.72,802.18,846.95,129.16
Time to Second Token (ms),43.81,32.94,49.19,11214.80,36.49,41.09,42.63,43.63,44.00,44.30,44.79,45.82,48.13,1.74
Tokens In Flight (tokens),27508.86,0.00,49437.31,,,,,,26224.83,,43311.92,45552.31,48488.19,13516.74
Usage Completion Tokens (tokens),1221.73,157.00,4096.00,312763.00,217.55,334.50,482.00,800.25,1008.00,1384.00,2204.50,3055.50,4096.00,793.18
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),266.99,21.00,1434.00,68350.00,22.00,23.00,24.50,34.00,56.50,432.75,847.50,1109.75,1402.60,364.90
Usage Reasoning Tokens (tokens),997.29,133.00,4096.00,255306.00,176.30,265.50,400.50,673.50,847.00,1049.75,1625.00,2388.75,4096.00,722.90
Usage Total Tokens (tokens),1488.72,183.00,4369.00,381113.00,246.70,378.75,557.00,922.50,1359.50,1928.25,2448.50,3096.75,4132.25,828.89

Metric,Value
Benchmark Duration (sec),140.79
Input Token Throughput (tokens/sec),485.46
Output Token Throughput (tokens/sec),2221.43
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.82
Total Input Sequence Length (tokens),68350.00
Total Output Sequence Length (tokens),312763.00
Total Output Tokens (tokens),57457.00
Total Reasoning Tokens (tokens),255306.00
Total Token Throughput (tokens/sec),2706.90
Total Usage Completion Tokens (tokens),312763.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),68350.00
Total Usage Reasoning Tokens (tokens),255306.00
Total Usage Total Tokens (tokens),381113.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
