Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),33.60,23.59,73.01,1139233.84,28.40,30.29,31.66,32.91,33.65,34.26,34.83,36.08,38.66,2.50
Inter Token Latency (ms),7.14,5.87,9.18,713.80,5.91,6.05,6.25,6.63,7.07,7.53,8.13,8.36,8.88,0.72
Output Sequence Length (tokens),1521.36,236.00,4096.00,152136.00,238.97,323.30,374.50,520.00,1043.50,1805.50,4096.00,4096.00,4096.00,1291.53
Output Token Count (tokens),193.73,48.00,430.00,16661.00,53.10,66.50,94.00,129.25,182.00,256.50,292.50,351.50,425.75,86.66
Output Token Throughput Per User (tokens/sec/user),141.49,108.88,170.27,14149.07,112.59,119.63,123.08,132.87,141.42,150.79,159.91,165.24,169.24,13.95
Prefill Throughput Per User (tokens/sec/user),298.60,88.31,758.00,29859.74,93.88,115.26,142.43,216.62,271.36,341.79,500.89,572.77,718.58,136.18
Reasoning Token Count (tokens),1354.75,112.00,4096.00,135475.00,156.55,239.65,265.30,344.00,862.50,1543.00,4096.00,4096.00,4096.00,1319.92
Request Latency (ms),11862.83,1924.47,38092.44,1186282.61,2004.01,2728.83,3238.09,3915.70,7698.81,12520.07,32437.26,34302.03,36515.89,10642.56
Time to First Output Token (ms),7401.64,1491.17,29586.12,636541.18,1665.43,2017.93,2442.88,3023.59,5907.85,9108.03,14061.33,21797.26,28762.39,6157.63
Time to First Token (ms),470.49,312.59,628.11,47048.77,312.90,391.35,396.49,416.34,457.92,522.34,571.34,598.38,623.06,70.78
Time to Second Token (ms),32.64,27.92,36.91,3264.23,28.05,28.97,30.71,31.89,32.93,33.59,34.01,34.68,36.79,1.65
Tokens In Flight (tokens),5664.29,0.00,13027.04,,,,,,5107.36,,10279.43,11392.12,12411.96,2968.16
Usage Completion Tokens (tokens),1521.36,236.00,4096.00,152136.00,238.97,323.30,374.50,520.00,1043.50,1805.50,4096.00,4096.00,4096.00,1291.53
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),1354.75,112.00,4096.00,135475.00,156.55,239.65,265.30,344.00,862.50,1543.00,4096.00,4096.00,4096.00,1319.92
Usage Total Tokens (tokens),1659.72,301.00,4373.00,165972.00,313.87,424.15,462.80,694.75,1177.00,1995.50,4201.00,4245.70,4361.12,1308.69

Metric,Value
Benchmark Duration (sec),304.62
Input Token Throughput (tokens/sec),45.42
Output Token Throughput (tokens/sec),499.42
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.33
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),152136.00
Total Output Tokens (tokens),16661.00
Total Reasoning Tokens (tokens),135475.00
Total Token Throughput (tokens/sec),544.84
Total Usage Completion Tokens (tokens),152136.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),135475.00
Total Usage Total Tokens (tokens),165972.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
