Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Total Time (ms),38398.66,5028.03,105462.77,157280905.56,9809.72,20480.59,24383.61,29101.41,35004.90,43385.73,59464.62,70690.45,88296.85,15124.75
HTTP Waiting (TTFB) (ms),18632.51,543.08,35745.32,76318753.07,934.55,2061.43,12264.40,15943.73,19428.53,22666.64,25443.87,26966.71,29196.05,6178.23
Input Sequence Length (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Inter Chunk Latency (ms),70.53,24.12,234.11,80903761.62,56.67,66.55,68.10,69.55,70.46,71.33,72.47,73.73,76.66,6.53
Inter Token Latency (ms),17.80,12.75,32.33,72920.48,13.64,14.32,14.79,15.91,17.65,19.20,20.87,22.27,24.47,2.52
Output Sequence Length (tokens),1080.26,102.00,4096.00,4424764.00,225.00,286.00,354.00,580.00,906.50,1280.25,1984.50,2523.50,4096.00,775.63
Output Token Count (tokens),217.83,5.00,2050.00,870663.00,13.00,25.00,34.00,70.00,128.00,234.00,571.80,817.00,1239.04,265.27
Output Token Throughput Per User (tokens/sec/user),57.22,30.93,78.43,234379.61,40.86,44.90,47.91,52.09,56.67,62.85,67.62,69.82,73.34,7.60
Prefill Throughput Per User (tokens/sec/user),21.11,0.60,763.81,86485.67,0.82,0.97,1.14,2.07,3.92,30.53,43.86,64.79,295.54,48.67
Reasoning Token Count (tokens),867.70,31.00,4096.00,3554101.00,153.00,222.00,282.00,450.00,752.00,990.00,1385.50,2020.00,4096.00,706.29
Request Latency (ms),38384.79,4959.04,105462.82,157224111.18,9806.16,20429.37,24353.30,29081.86,34980.74,43382.80,59462.89,70690.51,88296.91,15126.66
Time to First Output Token (ms),33122.31,4555.25,91440.32,132389874.44,8088.80,18086.31,22606.68,27065.12,32265.78,37945.12,44839.23,50559.47,69785.07,10380.01
Time to First Token (ms),18632.90,543.34,35768.46,76320349.56,935.27,2062.70,12264.66,15943.94,19428.76,22666.83,25446.44,26966.92,29196.27,6178.01
Time to Second Token (ms),77.03,32.14,226.10,315528.80,63.44,66.75,67.95,69.25,70.14,71.09,72.97,77.95,223.12,31.54
Tokens In Flight (tokens),305282.83,0.00,388143.38,,,,,,333141.14,,366387.98,371644.78,380622.72,82702.49
Usage Completion Tokens (tokens),1080.26,102.00,4096.00,4424764.00,225.00,286.00,354.00,580.00,906.50,1280.25,1984.50,2523.50,4096.00,775.63
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Usage Reasoning Tokens (tokens),867.70,31.00,4096.00,3554101.00,153.00,222.00,282.00,450.00,752.00,990.00,1385.50,2020.00,4096.00,706.29
Usage Total Tokens (tokens),1355.74,127.00,4837.00,5553130.00,257.75,358.00,481.00,767.00,1200.00,1747.75,2318.00,2768.25,4141.00,809.44

Metric,Value
Benchmark Duration (sec),350.67
Input Token Throughput (tokens/sec),3217.38
Output Token Throughput (tokens/sec),12616.61
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),11.68
Total Input Sequence Length (tokens),1128366.00
Total Output Sequence Length (tokens),4424764.00
Total Output Tokens (tokens),870663.00
Total Reasoning Tokens (tokens),3554101.00
Total Token Throughput (tokens/sec),15833.99
Total Usage Completion Tokens (tokens),4424764.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1128366.00
Total Usage Reasoning Tokens (tokens),3554101.00
Total Usage Total Tokens (tokens),5553130.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
