Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),176.64,7.97,1402.49,361765.04,10.98,14.13,15.95,23.04,47.71,163.75,536.45,1057.44,1232.52,297.03
Reasoning Token Count (tokens),2406.91,61.00,8192.00,4929353.00,147.00,268.35,609.40,884.75,1620.00,2687.75,8192.00,8192.00,8192.00,2342.91
Request Latency (ms),147960.43,7903.08,354909.16,303022957.34,22900.89,55740.23,74191.73,108261.23,147338.90,183755.80,224298.11,248483.37,288771.83,57643.78
Time to First Output Token (ms),110883.53,3120.77,329639.79,201142717.28,12638.93,30040.50,45428.27,78321.39,112038.97,141312.03,169599.47,192469.77,234616.96,48159.58
Time to First Token (ms),28045.68,738.69,129984.64,57437562.56,840.56,979.73,1931.21,6326.69,21714.89,44962.80,64948.15,73334.17,94387.10,24799.92
Time to Second Token (ms),1211.86,24.81,124635.87,2481883.48,42.57,58.94,75.12,79.48,83.21,86.76,180.95,5868.82,27842.31,5828.78
Tokens In Flight (tokens),547763.62,0.00,667020.36,,,,,,577581.16,,614423.02,624131.09,654163.84,114304.51
Usage Completion Tokens (tokens),3317.81,225.00,8192.00,6794872.00,332.94,551.70,906.00,1377.00,3055.00,4192.50,8192.00,8192.00,8192.00,2295.01
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,2121729.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.02
Usage Reasoning Tokens (tokens),2406.91,61.00,8192.00,4929353.00,147.00,268.35,609.40,884.75,1620.00,2687.75,8192.00,8192.00,8192.00,2342.91
Usage Total Tokens (tokens),4353.81,1261.00,9228.00,8916601.00,1368.94,1587.70,1942.00,2413.00,4091.00,5228.50,9228.00,9228.00,9228.00,2295.01

Metric,Value
Benchmark Duration (sec),1279.84
Input Token Throughput (tokens/sec),1657.75
OSL Mismatch Count,1805.00
Output Token Throughput (tokens/sec),5308.98
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),1.60
Total Input Sequence Length (tokens),2121729.00
Total Output Sequence Length (tokens),6794872.00
Total Output Tokens (tokens),1865519.00
Total Reasoning Tokens (tokens),4929353.00
Total Token Throughput (tokens/sec),6966.74
Total Usage Completion Tokens (tokens),6794872.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2121729.00
Total Usage Reasoning Tokens (tokens),4929353.00
Total Usage Total Tokens (tokens),8916601.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
