Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1095.96,83.00,4096.00,2244525.00,216.00,286.00,342.70,572.50,908.00,1308.00,2016.20,2675.95,4096.00,802.12
Output Token Count (tokens),220.77,1.00,2404.00,438450.00,14.70,24.00,32.00,69.00,125.00,229.75,591.00,861.00,1294.00,276.96
Output Token Throughput Per User (tokens/sec/user),45.42,23.85,78.58,93029.98,31.89,35.46,37.60,41.49,45.34,48.63,53.01,56.43,64.59,6.49
Prefill Throughput Per User (tokens/sec/user),294.42,2.92,2015.92,602976.64,11.07,26.03,30.17,42.02,78.61,561.72,906.44,1039.93,1407.19,378.42
Reasoning Token Count (tokens),881.87,30.00,4096.00,1806075.00,151.00,217.35,282.70,441.00,752.00,1008.00,1432.20,2221.20,4096.00,738.07
Request Latency (ms),25727.18,2577.20,106336.37,52689257.63,5380.16,6771.03,8281.84,13163.56,20786.99,31731.21,49858.58,65443.49,91194.74,18303.86
Time to First Output Token (ms),18752.31,1457.94,92523.15,37223343.10,3929.00,5435.21,7025.65,10243.92,17532.66,23949.05,31814.77,37113.93,58391.41,11079.06
Time to First Token (ms),955.92,493.35,14357.31,1957731.41,558.73,623.29,649.78,717.84,815.99,957.96,1224.20,1677.28,2892.81,717.44
Time to Second Token (ms),89.04,32.20,224.70,182354.46,54.87,63.58,64.95,66.25,67.90,70.81,190.54,211.74,220.85,47.94
Tokens In Flight (tokens),222152.96,0.00,301448.66,,,,,,240612.35,,287266.04,290112.60,295260.65,75379.55
Usage Completion Tokens (tokens),1095.96,83.00,4096.00,2244525.00,216.00,286.00,342.70,572.50,908.00,1308.00,2016.20,2675.95,4096.00,802.12
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),262.89,21.00,1434.00,538406.00,21.00,22.00,24.00,35.00,64.00,593.75,734.00,870.00,1318.00,335.89
Usage Reasoning Tokens (tokens),881.87,30.00,4096.00,1806075.00,151.00,217.35,282.70,441.00,752.00,1008.00,1432.20,2221.20,4096.00,738.07
Usage Total Tokens (tokens),1358.85,189.00,4369.00,2782931.00,244.70,350.35,487.00,769.00,1218.00,1742.50,2357.60,2866.30,4136.00,824.60

Metric,Value
Benchmark Duration (sec),241.37
Input Token Throughput (tokens/sec),2230.58
Output Token Throughput (tokens/sec),9298.92
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),8.48
Total Input Sequence Length (tokens),538406.00
Total Output Sequence Length (tokens),2244525.00
Total Output Tokens (tokens),438450.00
Total Reasoning Tokens (tokens),1806075.00
Total Token Throughput (tokens/sec),11529.50
Total Usage Completion Tokens (tokens),2244525.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),538406.00
Total Usage Reasoning Tokens (tokens),1806075.00
Total Usage Total Tokens (tokens),2782931.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
