Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.28,0.00,21.06,284.88,0.00,0.00,0.00,0.00,0.00,0.00,0.32,1.36,7.81,1.38
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),114.22,34.46,166.58,116963.04,52.60,82.54,94.63,105.55,117.02,126.14,132.23,137.36,147.28,17.98
HTTP Data Sent (KB),4.53,4.00,4.97,4635.59,4.07,4.24,4.32,4.42,4.53,4.64,4.74,4.81,4.90,0.17
HTTP DNS Lookup (ms),0.05,0.00,3.80,51.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.40
HTTP Duration (excl. conn) (ms),19453.14,6461.23,28574.51,19920014.77,9475.55,14012.18,15715.30,17547.82,19776.18,21631.89,23196.72,24217.97,25990.63,3252.12
HTTP Receiving (ms),18279.05,5535.42,27669.72,18717742.45,8293.34,12987.30,14666.62,16547.40,18640.46,20452.84,21706.89,22508.23,24024.18,3138.94
HTTP Sending (ms),0.37,0.06,21.19,382.20,0.11,0.11,0.12,0.13,0.15,0.16,0.44,1.55,4.78,1.15
HTTP Total Time (ms),19453.42,6461.23,28574.51,19920299.64,9475.55,14012.18,15715.30,17547.82,19776.18,21636.50,23196.72,24218.28,25992.60,3252.34
HTTP Waiting (TTFB) (ms),1173.72,630.99,4735.23,1201890.12,680.74,731.76,762.21,826.31,925.59,1112.98,1925.41,3228.76,4185.20,746.91
Input Sequence Length (tokens),1036.00,1036.00,1037.00,1060867.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.05
Inter Chunk Latency (ms),69.71,25.68,381.96,18715111.93,50.81,54.72,55.86,57.77,58.61,60.59,133.24,155.08,174.91,31.25
Inter Token Latency (ms),18.76,11.14,27.05,19206.76,13.29,14.61,15.41,16.81,18.90,20.47,22.00,22.83,25.03,2.58
OSL Mismatch Diff % (%),-4.08,-77.25,0.00,-4173.05,-63.10,-41.86,-8.21,0.00,0.00,0.00,0.00,0.00,0.00,13.30
Output Sequence Length (tokens),982.27,233.00,1024.00,1005844.00,377.84,595.35,939.90,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,136.17
Output Token Count (tokens),207.81,1.00,883.00,69825.00,9.35,31.00,54.00,126.75,199.50,280.25,343.00,386.50,623.85,121.17
Output Token Throughput Per User (tokens/sec/user),54.36,36.97,89.80,55668.62,39.95,43.80,45.45,48.85,52.90,59.48,64.89,68.46,75.22,7.77
Prefill Throughput Per User (tokens/sec/user),1051.94,218.72,1641.40,1077189.55,247.37,320.70,537.81,930.68,1119.04,1253.49,1358.85,1415.40,1521.26,299.63
Reasoning Token Count (tokens),914.08,75.00,1024.00,936019.00,143.61,297.15,636.60,897.00,1024.00,1024.00,1024.00,1024.00,1024.00,219.35
Request Latency (ms),19450.64,6461.30,28574.58,19917458.21,9462.06,13961.83,15715.37,17547.90,19776.23,21631.95,23196.79,24218.05,25990.69,3254.68
Time to First Output Token (ms),15109.40,2256.98,25295.04,5061649.77,3504.13,4921.05,6453.38,11822.58,16142.64,18793.78,21033.64,21974.59,23791.13,5275.41
Time to First Token (ms),1174.17,631.17,4736.62,1202346.28,681.02,731.95,762.41,826.49,925.79,1113.17,1926.34,3230.40,4188.13,747.60
Time to Second Token (ms),66.63,28.35,222.67,68232.14,40.18,50.39,53.18,54.83,56.42,57.93,60.41,189.09,217.13,38.33
Tokens In Flight (tokens),182659.17,0.00,228233.94,,,,,,190910.39,,207601.61,211013.89,225253.42,33898.91
Usage Completion Tokens (tokens),982.27,233.00,1024.00,1005844.00,377.84,595.35,939.90,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,136.17
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,1060867.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.05
Usage Reasoning Tokens (tokens),914.08,75.00,1024.00,936019.00,143.61,297.15,636.60,897.00,1024.00,1024.00,1024.00,1024.00,1024.00,219.35
Usage Total Tokens (tokens),2018.27,1269.00,2061.00,2066711.00,1413.84,1631.35,1975.90,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,136.17

Metric,Value
Benchmark Duration (sec),163.71
Input Token Throughput (tokens/sec),6479.96
OSL Mismatch Count,109.00
Output Token Throughput (tokens/sec),6143.87
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),6.25
Total Input Sequence Length (tokens),1060867.00
Total Output Sequence Length (tokens),1005844.00
Total Output Tokens (tokens),69825.00
Total Reasoning Tokens (tokens),936019.00
Total Token Throughput (tokens/sec),12623.83
Total Usage Completion Tokens (tokens),1005844.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1060867.00
Total Usage Reasoning Tokens (tokens),936019.00
Total Usage Total Tokens (tokens),2066711.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
