Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),426.72,28.30,7110.39,42671.62,29.28,34.53,44.99,59.38,114.57,236.32,555.11,1412.58,5771.55,1141.03
HTTP Data Sent (KB),0.56,0.25,1.39,55.67,0.27,0.30,0.32,0.40,0.52,0.62,0.84,0.98,1.31,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),38820.00,3000.96,611022.91,3881999.64,3240.54,4038.53,4652.92,6158.38,11560.49,23489.47,51904.48,131261.65,491849.04,98825.63
HTTP Receiving (ms),38118.95,2429.08,610249.41,3811894.89,2486.97,3287.64,3995.95,5499.85,10650.42,22729.11,51345.33,130491.10,491285.74,98837.19
HTTP Sending (ms),0.12,0.11,0.21,12.02,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.14,0.18,0.01
HTTP Total Time (ms),38820.00,3000.96,611022.91,3881999.64,3240.54,4038.53,4652.92,6158.38,11560.49,23489.47,51904.48,131261.65,491849.04,98825.63
HTTP Waiting (TTFB) (ms),700.93,454.34,2104.17,70092.73,513.54,553.51,555.55,567.82,613.26,694.77,781.18,1687.22,1899.26,305.24
Input Sequence Length (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Inter Chunk Latency (ms),38.47,22.47,1020.72,3811292.89,29.57,32.36,33.07,36.11,38.60,39.18,39.71,40.94,44.71,13.74
Inter Token Latency (ms),10.39,8.58,14.20,1039.01,8.75,9.15,9.42,9.76,10.21,10.78,11.26,12.35,14.11,0.99
Output Sequence Length (tokens),3813.36,228.00,63150.00,381336.00,250.77,341.45,388.50,547.00,1054.50,2112.25,4583.90,11783.50,51084.87,10214.01
Output Token Count (tokens),194.50,54.00,748.00,19450.00,54.99,68.80,86.90,123.50,183.00,234.75,294.10,341.55,703.45,112.94
Output Token Throughput Per User (tokens/sec/user),97.03,70.42,116.52,9703.09,70.87,80.95,88.79,92.76,97.90,102.44,106.19,109.31,114.32,8.37
Prefill Throughput Per User (tokens/sec/user),217.47,26.35,584.31,21746.57,55.81,84.14,93.02,139.56,187.42,260.72,370.92,488.82,555.47,117.75
Reasoning Token Count (tokens),3618.86,163.00,62402.00,361886.00,172.90,230.10,263.00,403.50,856.00,1928.25,4345.70,11546.80,50826.92,10146.95
Request Latency (ms),38814.04,3001.01,611017.23,3881403.92,3240.59,4000.28,4652.97,6158.43,11560.55,23489.52,51900.60,131261.70,491811.57,98824.32
Time to First Output Token (ms),37403.99,2577.58,607642.61,3740399.40,2603.13,3157.55,3742.59,5237.95,9914.52,22662.63,50194.58,129479.09,490449.17,98491.89
Time to First Token (ms),701.11,454.59,2104.38,70111.03,513.72,553.68,555.75,568.00,613.43,694.96,781.36,1687.43,1899.45,305.25
Time to Second Token (ms),47.91,29.69,1020.41,4791.46,29.72,33.95,34.70,35.93,36.58,37.35,38.07,39.87,207.72,99.09
Tokens In Flight (tokens),89150.93,0.00,163431.98,,,,,,103287.70,,143998.77,150226.69,160642.02,46932.26
Usage Completion Tokens (tokens),3813.36,228.00,63150.00,381336.00,250.77,341.45,388.50,547.00,1054.50,2112.25,4583.90,11783.50,51084.87,10214.01
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),3618.86,163.00,62402.00,361886.00,172.90,230.10,263.00,403.50,856.00,1928.25,4345.70,11546.80,50826.92,10146.95
Usage Total Tokens (tokens),3951.72,281.00,63415.00,395172.00,310.70,431.50,476.90,660.50,1146.00,2222.25,4701.20,11942.45,51203.35,10219.12

Metric,Value
Benchmark Duration (sec),626.92
Input Token Throughput (tokens/sec),22.07
Output Token Throughput (tokens/sec),608.19
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.16
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),381336.00
Total Output Tokens (tokens),19450.00
Total Reasoning Tokens (tokens),361886.00
Total Token Throughput (tokens/sec),630.26
Total Usage Completion Tokens (tokens),381336.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),361886.00
Total Usage Total Tokens (tokens),395172.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
