Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),3.57,0.19,18.42,570.53,0.22,0.24,0.26,0.34,1.41,5.92,10.39,11.75,14.91,4.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15258.72,1863.36,51117.25,2441395.27,2149.60,2863.72,4258.37,6396.91,14462.11,22328.52,28775.69,30649.43,38482.75,9726.06
HTTP Receiving (ms),14432.38,1401.74,50313.00,2309181.07,1573.95,2131.13,3392.30,5533.16,13672.51,21599.47,28112.44,30004.28,37802.00,9661.48
HTTP Sending (ms),0.14,0.11,0.52,22.51,0.11,0.12,0.12,0.12,0.13,0.15,0.16,0.17,0.43,0.05
HTTP Total Time (ms),15258.72,1863.36,51117.25,2441395.27,2149.60,2863.72,4258.37,6396.91,14462.11,22328.52,28775.69,30649.43,38482.75,9726.06
HTTP Waiting (TTFB) (ms),826.20,401.96,5217.24,132191.69,403.11,406.05,415.78,481.76,620.88,798.76,1219.36,2573.40,3956.39,717.07
Input Sequence Length (tokens),847.62,24.00,4159.00,135620.00,25.18,30.95,34.00,50.00,336.50,1405.75,2345.60,2780.00,4146.69,1026.13
Inter Chunk Latency (ms),33.16,22.86,71.51,2308642.74,28.10,30.07,31.31,32.51,33.16,33.94,34.70,35.56,38.09,1.97
Inter Token Latency (ms),8.55,4.86,15.50,1368.66,4.94,5.31,5.65,6.68,8.12,10.41,11.36,12.22,15.09,2.36
Output Sequence Length (tokens),1641.89,230.00,4096.00,262703.00,244.21,359.60,482.80,828.25,1509.50,2268.50,3062.70,3889.85,4096.00,1009.72
Output Token Count (tokens),536.86,1.00,3470.00,82139.00,11.00,25.60,37.40,163.00,357.00,828.00,1166.80,1483.20,1728.96,500.65
Output Token Throughput Per User (tokens/sec/user),125.86,64.54,205.59,20136.93,66.28,81.81,88.07,96.04,123.08,149.64,176.99,188.47,202.50,33.91
Prefill Throughput Per User (tokens/sec/user),1021.01,8.70,3484.33,163361.95,14.86,51.62,65.77,94.64,434.71,1964.07,2770.08,2957.26,3173.48,1075.48
Reasoning Token Count (tokens),1128.53,31.00,4096.00,180564.00,97.18,224.80,286.70,591.75,901.50,1220.25,2400.10,3431.90,4096.00,914.32
Request Latency (ms),15255.43,1863.42,51117.24,2440868.95,2149.67,2863.78,4258.44,6396.98,14462.18,22321.48,28744.04,30649.50,38482.80,9725.03
Time to First Output Token (ms),9071.95,668.67,28704.45,1378936.31,1124.65,2204.17,3028.76,4384.50,8623.74,11869.60,16086.29,19638.39,27935.98,5580.81
Time to First Token (ms),826.41,402.14,5217.47,132226.21,403.35,406.24,415.99,481.97,621.07,798.99,1219.59,2573.62,3956.58,717.07
Time to Second Token (ms),31.96,23.00,39.42,5113.16,26.10,28.26,29.65,31.11,32.27,33.02,33.66,33.92,35.97,1.97
Tokens In Flight (tokens),8243.15,0.00,17416.19,,,,,,8101.39,,12479.82,13481.63,15341.33,3093.98
Usage Completion Tokens (tokens),1641.89,230.00,4096.00,262703.00,244.21,359.60,482.80,828.25,1509.50,2268.50,3062.70,3889.85,4096.00,1009.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),847.62,24.00,4159.00,135620.00,25.18,30.95,34.00,50.00,336.50,1405.75,2345.60,2780.00,4146.69,1026.13
Usage Reasoning Tokens (tokens),1128.53,31.00,4096.00,180564.00,97.18,224.80,286.70,591.75,901.50,1220.25,2400.10,3431.90,4096.00,914.32
Usage Total Tokens (tokens),2489.52,268.00,8255.00,398323.00,305.85,534.10,677.20,1187.00,1974.50,3454.50,5018.60,5816.65,6822.21,1666.85

Metric,Value
Benchmark Duration (sec),625.72
Input Token Throughput (tokens/sec),216.74
Output Token Throughput (tokens/sec),419.84
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),0.26
Total Input Sequence Length (tokens),135620.00
Total Output Sequence Length (tokens),262703.00
Total Output Tokens (tokens),82139.00
Total Reasoning Tokens (tokens),180564.00
Total Token Throughput (tokens/sec),636.58
Total Usage Completion Tokens (tokens),262703.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),135620.00
Total Usage Reasoning Tokens (tokens),180564.00
Total Usage Total Tokens (tokens),398323.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
