Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),11652.78,0.00,242888.03,3647321.27,145.09,820.87,1410.30,2368.57,4481.51,10892.96,28386.13,43558.65,109042.05,22390.98
HTTP Sending (ms),0.17,0.11,0.74,52.23,0.12,0.12,0.13,0.14,0.15,0.17,0.19,0.21,0.59,0.08
HTTP Total Time (ms),109746.49,8625.96,316585.83,34350651.29,9417.00,14057.45,18753.35,32002.31,76438.67,195280.01,207338.70,213651.27,245951.68,81897.57
HTTP Waiting (TTFB) (ms),98093.53,889.25,219059.35,30703275.28,4398.17,6312.21,11290.43,20038.72,46100.48,187896.30,197652.73,203490.29,211387.84,81212.54
Input Sequence Length (tokens),73409.25,405.00,128115.00,22977096.00,771.92,20559.40,38493.40,55133.00,78104.00,95178.00,103821.20,109755.20,119173.88,27874.38
Inter Chunk Latency (ms),37.00,0.10,10088.43,3640741.14,22.44,27.43,27.67,30.15,35.31,41.73,46.78,48.09,83.79,39.69
Inter Token Latency (ms),14.89,7.91,71.25,4645.27,8.30,9.08,10.16,11.85,14.31,17.32,19.25,20.51,29.29,5.16
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),799.99,1.00,13051.00,250396.00,12.00,72.00,96.00,145.00,303.00,851.00,1733.00,2866.00,6878.72,1412.20
Output Token Count (tokens),991.10,1.00,11407.00,155602.00,9.80,50.80,84.00,149.00,421.00,1012.00,2451.60,3820.00,9656.64,1712.77
Output Token Throughput Per User (tokens/sec/user),72.57,14.03,126.45,22643.28,34.14,48.75,51.94,57.74,69.86,84.40,98.46,110.14,120.42,19.02
Prefill Throughput Per User (tokens/sec/user),2425.02,2.05,23816.27,759030.74,12.57,237.08,287.69,472.63,915.07,3051.99,5985.32,8230.67,16342.94,3373.90
Reasoning Token Count (tokens),302.86,0.00,2473.00,94794.00,0.00,0.00,0.00,0.00,185.00,396.00,793.40,1034.40,2088.32,396.52
Request Latency (ms),109746.23,8626.05,316586.16,34350570.52,9417.07,14057.52,18753.41,32002.36,76438.74,195280.08,207338.76,213651.34,245951.74,81897.72
Requested OSL (tokens),799.99,1.00,13051.00,250396.00,12.00,72.00,96.00,145.00,303.00,851.00,1733.00,2866.00,6878.72,1412.20
Time to First Output Token (ms),104899.25,5419.67,219133.29,16364283.63,5895.25,9557.38,15597.05,27797.14,61052.36,188825.92,200875.07,204232.40,216223.23,79049.16
Time to First Token (ms),98114.47,889.49,219133.29,30709829.37,4398.40,6312.79,11290.93,20039.73,46221.81,188001.37,197652.99,203490.54,211441.35,81226.47
Time to Second Token (ms),47.87,0.10,190.32,14935.40,0.29,0.75,1.24,16.61,30.55,64.62,123.82,149.76,177.46,45.92
Tokens In Flight (tokens),1465927.75,0.00,1703128.33,,,,,,1564844.48,,1639418.00,1658713.39,1695235.43,306363.11
Usage Completion Tokens (tokens),799.99,1.00,13051.00,250396.00,12.00,72.00,96.00,145.00,303.00,851.00,1733.00,2866.00,6878.72,1412.20
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),73409.25,405.00,128115.00,22977096.00,771.92,20559.40,38493.40,55133.00,78104.00,95178.00,103821.20,109755.20,119173.88,27874.38
Usage Reasoning Tokens (tokens),302.86,0.00,2473.00,94794.00,0.00,0.00,0.00,0.00,185.00,396.00,793.40,1034.40,2088.32,396.52
Usage Total Tokens (tokens),74209.24,426.00,129246.00,23227492.00,908.96,20687.60,38722.00,56018.00,79065.00,95987.00,105081.40,111457.60,119404.68,27999.37

Metric,Value
Benchmark Duration (sec),1823.22
Input Token Throughput (tokens/sec),12487.54
Maximum Response Timestamp (ns),1789844444613125632.00
Minimum Request Timestamp (ns),1789842621388817664.00
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),136.08
Request Count,313.00
Request Throughput (requests/sec),0.17
Theoretical Prefix Cache Hit (%),95.29
Total Input Sequence Length (tokens),22977096.00
Total Output Sequence Length (tokens),250396.00
Total Output Tokens (tokens),155602.00
Total Reasoning Tokens (tokens),94794.00
Total Token Throughput (tokens/sec),12623.62
Total Usage Completion Tokens (tokens),250396.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),22977096.00
Total Usage Reasoning Tokens (tokens),94794.00
Total Usage Total Tokens (tokens),23227492.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
