Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Usage Reasoning Tokens (tokens),1101.41,149.00,4096.00,110141.00,207.41,258.50,324.80,632.75,875.50,1204.25,2028.10,2638.80,4096.00,836.53
Usage Total Tokens (tokens),1503.39,268.00,4369.00,150339.00,296.71,364.55,573.50,885.25,1201.00,2011.00,2806.60,3198.60,4143.28,925.51

Metric,Value
Benchmark Duration (sec),359.21
Input Token Throughput (tokens/sec),19.37
Output Token Throughput (tokens/sec),399.16
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.28
Total Input Sequence Length (tokens),6957.00
Total Output Sequence Length (tokens),143382.00
Total Output Tokens (tokens),33241.00
Total Reasoning Tokens (tokens),110141.00
Total Token Throughput (tokens/sec),418.52
Total Usage Completion Tokens (tokens),143382.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6957.00
Total Usage Reasoning Tokens (tokens),110141.00
Total Usage Total Tokens (tokens),150339.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
