Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.18,0.00,3.60,45.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.54,3.17,0.70
HTTP Duration (excl. conn) (ms),15445.62,2509.62,44216.41,3954077.96,2881.63,3699.40,4498.45,6452.33,10410.06,24777.38,33177.33,34936.84,37825.98,11026.56
HTTP Receiving (ms),14900.04,2066.00,43728.72,3814410.08,2384.08,3056.07,3921.99,5994.77,9858.95,24202.56,32729.17,34482.66,37116.17,11019.79
HTTP Sending (ms),0.38,0.11,4.39,97.64,0.11,0.12,0.12,0.13,0.15,0.17,0.23,3.47,4.02,0.88
HTTP Total Time (ms),15446.01,2509.62,44216.41,3954177.34,2881.63,3699.40,4498.45,6452.33,10410.06,24777.38,33177.33,34936.84,37828.74,11026.62
HTTP Waiting (TTFB) (ms),545.20,393.82,959.19,139570.24,397.64,400.61,413.04,450.57,530.07,580.50,775.79,816.43,913.23,122.26
Input Sequence Length (tokens),79.22,18.00,712.00,20280.00,24.00,30.00,32.50,42.00,60.00,88.00,131.00,207.50,403.50,76.07
Inter Chunk Latency (ms),44.92,23.56,136.93,3812829.50,33.56,41.95,44.05,44.65,44.88,45.30,46.63,47.41,49.43,2.68
Inter Token Latency (ms),7.83,6.29,11.09,2003.96,6.46,6.74,6.97,7.32,7.71,8.24,8.83,9.10,10.35,0.77
Output Sequence Length (tokens),1883.95,248.00,4096.00,482292.00,290.45,407.00,524.50,778.50,1352.00,3157.25,4096.00,4096.00,4096.00,1339.14
Output Token Count (tokens),417.45,4.00,1237.00,93091.00,75.52,134.30,160.60,246.50,352.00,541.00,727.20,875.80,1151.76,233.74
Output Token Throughput Per User (tokens/sec/user),128.90,90.19,159.00,32998.42,96.66,109.88,113.21,121.39,129.77,136.61,143.41,148.46,154.75,11.90
Prefill Throughput Per User (tokens/sec/user),149.76,24.21,1059.20,38338.79,40.82,52.50,57.70,75.93,109.22,167.45,258.75,406.30,712.10,134.62
Reasoning Token Count (tokens),1520.32,152.00,4096.00,389201.00,168.35,233.25,340.50,487.75,903.50,2355.50,4096.00,4096.00,4096.00,1334.57
Request Latency (ms),15439.53,2509.69,44216.51,3952519.38,2854.38,3675.61,4455.60,6452.41,10410.13,24766.01,33177.39,34936.91,37825.96,11028.90
Time to First Output Token (ms),9658.75,1747.45,40009.90,2153901.82,1913.56,2450.77,2933.58,4035.85,6285.66,12468.66,20870.22,28241.43,33668.19,8072.34
Time to First Token (ms),545.66,394.08,963.36,139689.88,397.86,400.80,413.26,450.78,530.28,580.72,779.11,817.97,915.48,122.85
Time to Second Token (ms),44.66,33.02,49.49,11433.04,35.10,40.00,44.07,44.44,44.66,45.08,47.12,48.54,48.96,2.31
Tokens In Flight (tokens),39849.02,0.00,67161.86,,,,,,46389.76,,54859.81,57851.20,63694.93,16273.58
Usage Completion Tokens (tokens),1883.95,248.00,4096.00,482292.00,290.45,407.00,524.50,778.50,1352.00,3157.25,4096.00,4096.00,4096.00,1339.14
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),79.22,18.00,712.00,20280.00,24.00,30.00,32.50,42.00,60.00,88.00,131.00,207.50,403.50,76.07
Usage Reasoning Tokens (tokens),1520.32,152.00,4096.00,389201.00,168.35,233.25,340.50,487.75,903.50,2355.50,4096.00,4096.00,4096.00,1334.57
Usage Total Tokens (tokens),1963.17,276.00,4808.00,502572.00,333.15,445.50,578.50,842.50,1385.50,3269.50,4180.00,4249.50,4499.50,1377.29

Metric,Value
Benchmark Duration (sec),146.60
Input Token Throughput (tokens/sec),138.33
Output Token Throughput (tokens/sec),3289.74
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.75
Total Input Sequence Length (tokens),20280.00
Total Output Sequence Length (tokens),482292.00
Total Output Tokens (tokens),93091.00
Total Reasoning Tokens (tokens),389201.00
Total Token Throughput (tokens/sec),3428.07
Total Usage Completion Tokens (tokens),482292.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),20280.00
Total Usage Reasoning Tokens (tokens),389201.00
Total Usage Total Tokens (tokens),502572.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
