Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),0.19,0.00,37.75,771.81,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.33,3.00,1.63
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),115.96,12.95,554.79,474971.60,18.79,24.48,30.01,49.50,94.30,144.77,238.39,318.55,431.56,90.31
HTTP Data Sent (KB),1.34,0.19,6.85,5473.14,0.19,0.20,0.20,0.26,0.38,2.95,3.40,4.14,6.31,1.56
HTTP DNS Lookup (ms),0.01,0.00,3.78,54.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21
HTTP Duration (excl. conn) (ms),62147.63,3307.35,260413.02,254556684.06,12219.27,29340.37,38369.79,47120.34,55746.32,69509.29,95756.21,116710.49,165050.65,28009.11
HTTP Receiving (ms),23284.30,1810.78,224001.26,95372500.90,2657.03,3538.74,4453.61,7809.17,15339.35,28414.92,52884.91,71221.83,120979.13,24443.92
HTTP Sending (ms),0.32,0.06,37.87,1294.62,0.11,0.11,0.12,0.12,0.14,0.15,0.36,0.50,3.22,1.56
HTTP Total Time (ms),62147.82,3315.66,260413.02,254557455.87,12219.53,29340.66,38369.79,47120.34,55746.32,69509.36,95758.18,116710.98,165050.65,28009.02
HTTP Waiting (TTFB) (ms),38863.01,538.20,104234.37,159182888.54,674.79,13074.19,25031.18,33871.63,40195.81,46051.17,51089.30,55066.15,64786.31,12568.38
Input Sequence Length (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Inter Chunk Latency (ms),87.38,21.35,81782.89,95340793.81,57.19,60.46,61.20,62.99,65.69,67.69,69.26,70.59,74.17,887.91
Inter Token Latency (ms),21.68,8.24,313.85,88806.22,9.45,10.30,10.87,13.09,15.92,18.83,33.82,61.86,136.69,23.02
Output Sequence Length (tokens),1077.11,102.00,4096.00,4411847.00,221.95,286.75,347.00,583.00,907.00,1277.00,1929.50,2557.50,4096.00,775.09
Output Token Count (tokens),217.52,1.00,2557.00,867691.00,13.00,25.00,34.00,71.00,127.00,232.00,536.00,796.00,1245.72,270.20
Output Token Throughput Per User (tokens/sec/user),62.72,3.19,121.38,256902.80,7.32,16.17,29.57,53.10,62.83,76.38,91.99,97.07,105.83,22.10
Prefill Throughput Per User (tokens/sec/user),12.44,0.32,1188.88,50949.91,0.40,0.49,0.58,0.98,1.82,15.04,23.94,37.40,110.24,46.07
Reasoning Token Count (tokens),865.27,31.00,4096.00,3544156.00,153.00,221.75,280.00,449.00,753.00,994.00,1330.00,2042.50,4096.00,708.85
Request Latency (ms),62139.96,3307.51,260413.09,254525261.23,12216.25,29340.42,38347.51,47114.89,55738.01,69467.49,95727.50,116710.55,164990.23,28009.92
Time to First Output Token (ms),56363.53,2344.11,247258.73,224777758.71,10874.82,25322.11,35833.66,45008.05,52638.39,62003.75,80148.82,100348.41,153491.90,24029.28
Time to First Token (ms),38863.40,538.54,104234.58,159184467.42,676.22,13074.58,25031.39,33871.84,40196.00,46051.40,51089.52,55066.34,64786.55,12568.19
Time to Second Token (ms),357.66,28.02,47782.93,1464967.25,54.23,58.35,60.30,62.08,65.03,67.27,69.08,70.67,12417.58,2614.61
Tokens In Flight (tokens),254402.60,0.00,327083.21,,,,,,271768.07,,303731.24,310787.33,321805.10,64221.01
Usage Completion Tokens (tokens),1077.11,102.00,4096.00,4411847.00,221.95,286.75,347.00,583.00,907.00,1277.00,1929.50,2557.50,4096.00,775.09
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),275.48,21.00,1434.00,1128366.00,21.00,22.00,24.00,35.00,65.00,623.00,737.00,915.00,1389.00,344.00
Usage Reasoning Tokens (tokens),865.27,31.00,4096.00,3544156.00,153.00,221.75,280.00,449.00,753.00,994.00,1330.00,2042.50,4096.00,708.85
Usage Total Tokens (tokens),1352.59,127.00,4837.00,5540213.00,251.00,357.75,484.00,774.00,1205.00,1718.25,2311.50,2754.50,4142.25,810.73

Metric,Value
Benchmark Duration (sec),555.87
Input Token Throughput (tokens/sec),2029.87
Output Token Throughput (tokens/sec),7936.67
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),7.37
Total Input Sequence Length (tokens),1128366.00
Total Output Sequence Length (tokens),4411847.00
Total Output Tokens (tokens),867691.00
Total Reasoning Tokens (tokens),3544156.00
Total Token Throughput (tokens/sec),9966.54
Total Usage Completion Tokens (tokens),4411847.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1128366.00
Total Usage Reasoning Tokens (tokens),3544156.00
Total Usage Total Tokens (tokens),5540213.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
