Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),162.19,22.51,194534.07,534155845.05,51.22,77.34,78.98,81.20,83.45,85.39,87.33,88.58,92.97,1587.40
Inter Token Latency (ms),55.17,11.78,580.80,225982.21,15.68,19.39,22.70,29.67,42.09,63.58,101.62,135.37,227.08,43.76
OSL Mismatch Diff % (%),-59.57,-98.66,0.00,-243984.70,-95.74,-93.13,-89.40,-82.90,-62.90,-48.59,0.00,0.00,0.00,27.79
Output Sequence Length (tokens),3312.31,110.00,8192.00,13567205.00,348.90,562.75,868.50,1401.00,3039.00,4211.25,8192.00,8192.00,8192.00,2276.77
Output Token Count (tokens),1040.53,2.00,7537.00,3784422.00,102.36,194.00,256.00,401.00,1388.00,1599.00,1718.00,1776.40,1915.28,640.32
Output Token Throughput Per User (tokens/sec/user),25.72,1.72,84.90,105352.04,4.40,7.39,9.84,15.73,23.76,33.71,44.05,51.58,63.79,13.47
Prefill Throughput Per User (tokens/sec/user),19.41,1.67,1700.93,79515.83,1.80,1.96,2.06,2.21,2.43,2.74,3.41,8.74,512.08,99.09
Reasoning Token Count (tokens),2388.37,75.00,8192.00,9782783.00,138.95,260.50,547.50,897.00,1625.50,2661.75,8192.00,8192.00,8192.00,2320.07
Request Latency (ms),532514.69,7370.65,854298.66,2181180150.26,50982.09,226187.16,397820.79,489676.79,555492.85,613461.96,662008.58,691610.06,748235.82,132623.60
Time to First Output Token (ms),496468.62,3910.86,825633.89,1805656370.86,23525.80,185404.15,368567.52,457431.98,520400.07,571584.31,622549.85,651201.09,700848.92,129986.56
Time to First Token (ms),402105.54,609.08,621105.93,1647024305.21,2023.11,118573.39,304149.66,378331.49,426162.05,467722.93,503596.37,528752.23,574984.92,116313.98
Time to Second Token (ms),688.33,22.87,93039.61,2819387.00,41.53,71.13,74.44,77.57,80.51,83.15,85.47,86.83,18496.35,5470.89
Tokens In Flight (tokens),658972.63,0.00,769808.99,,,,,,698393.88,,716043.08,721206.98,742305.60,128079.09
Usage Completion Tokens (tokens),3312.31,110.00,8192.00,13567205.00,348.90,562.75,868.50,1401.00,3039.00,4211.25,8192.00,8192.00,8192.00,2276.77
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,4243461.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Usage Reasoning Tokens (tokens),2388.37,75.00,8192.00,9782783.00,138.95,260.50,547.50,897.00,1625.50,2661.75,8192.00,8192.00,8192.00,2320.07
Usage Total Tokens (tokens),4348.31,1146.00,9228.00,17810666.00,1384.90,1598.75,1904.50,2437.00,4075.00,5247.25,9228.00,9228.00,9228.00,2276.77

Metric,Value
Benchmark Duration (sec),4598.79
Input Token Throughput (tokens/sec),922.73
OSL Mismatch Count,3627.00
Output Token Throughput (tokens/sec),2950.16
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),0.89
Total Input Sequence Length (tokens),4243461.00
Total Output Sequence Length (tokens),13567205.00
Total Output Tokens (tokens),3784422.00
Total Reasoning Tokens (tokens),9782783.00
Total Token Throughput (tokens/sec),3872.89
Total Usage Completion Tokens (tokens),13567205.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4243461.00
Total Usage Reasoning Tokens (tokens),9782783.00
Total Usage Total Tokens (tokens),17810666.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
