Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),722.85,569.65,1083.75,72285.00,578.13,588.27,591.58,634.52,689.66,784.23,905.90,939.17,1076.13,119.58
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),32.45,24.06,71.48,854766.57,27.55,29.55,30.68,31.76,32.45,33.21,33.84,35.04,37.45,1.98
Inter Token Latency (ms),8.95,5.99,13.41,894.76,6.05,6.69,7.02,7.79,8.91,9.81,10.74,11.56,12.07,1.49
OSL Mismatch Diff % (%),-5.44,-58.11,0.00,-544.43,-57.24,-46.30,-30.82,0.00,0.00,0.00,0.00,0.00,0.00,14.49
Output Sequence Length (tokens),968.25,429.00,1024.00,96825.00,437.91,549.85,708.40,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,148.43
Output Token Count (tokens),236.62,42.00,456.00,7572.00,43.86,62.30,96.70,161.50,244.50,307.25,356.00,365.50,429.65,99.98
Output Token Throughput Per User (tokens/sec/user),114.95,74.60,166.84,11495.31,82.87,86.50,93.10,101.98,112.23,128.36,142.36,149.47,165.25,19.57
Prefill Throughput Per User (tokens/sec/user),1467.45,955.69,1818.06,146744.63,962.53,1102.91,1143.23,1320.77,1501.75,1631.89,1750.53,1760.52,1791.02,213.32
Reasoning Token Count (tokens),892.53,177.00,1024.00,89253.00,185.91,269.00,508.50,857.00,1024.00,1024.00,1024.00,1024.00,1024.00,239.52
Request Latency (ms),9270.74,5135.08,12947.41,927074.48,5499.07,6810.38,7245.65,8056.65,9079.77,10459.37,10998.67,12029.50,12896.19,1598.86
Time to First Output Token (ms),6695.42,2588.70,12195.78,214253.32,2694.69,3029.24,3637.44,4532.61,7051.86,8703.07,9362.62,10014.30,11630.76,2458.49
Time to First Token (ms),723.08,569.84,1084.03,72307.91,578.44,588.46,591.82,634.85,689.86,784.44,906.20,939.37,1076.33,119.58
Time to Second Token (ms),30.97,24.84,36.39,3097.29,25.50,28.51,29.38,30.26,31.07,31.82,32.55,33.55,35.33,1.74
Tokens In Flight (tokens),5893.24,0.00,7636.55,,,,,,5920.42,,6793.79,7022.06,7398.99,743.23
Usage Completion Tokens (tokens),968.25,429.00,1024.00,96825.00,437.91,549.85,708.40,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,148.43
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),892.53,177.00,1024.00,89253.00,185.91,269.00,508.50,857.00,1024.00,1024.00,1024.00,1024.00,1024.00,239.52
Usage Total Tokens (tokens),2004.25,1465.00,2060.00,200425.00,1473.91,1585.85,1744.40,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,148.43

Metric,Value
Benchmark Duration (sec),234.24
Input Token Throughput (tokens/sec),442.27
OSL Mismatch Count,15.00
Output Token Throughput (tokens/sec),413.35
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.43
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),96825.00
Total Output Tokens (tokens),7572.00
Total Reasoning Tokens (tokens),89253.00
Total Token Throughput (tokens/sec),855.62
Total Usage Completion Tokens (tokens),96825.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),89253.00
Total Usage Total Tokens (tokens),200425.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
