Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.25,0.00,25.15,258.08,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.92,5.64,1.14
HTTP Connection Overhead (ms),0.32,0.00,25.15,326.80,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.92,9.91,1.52
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),114.16,33.07,205.18,116899.79,47.34,81.43,90.37,101.17,115.55,127.58,137.37,144.23,171.27,21.51
HTTP Data Sent (KB),4.52,3.85,4.96,4626.90,4.06,4.27,4.32,4.42,4.52,4.62,4.73,4.78,4.87,0.16
HTTP DNS Lookup (ms),0.07,0.00,4.58,68.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.21,0.53
HTTP Duration (excl. conn) (ms),17240.80,5322.01,39108.28,17654577.01,7431.51,12160.59,13364.67,15071.11,17144.43,18955.39,21454.50,23582.89,28692.36,3653.31
HTTP Receiving (ms),16077.40,4473.05,29324.43,16463256.90,6444.00,11223.47,12467.84,14172.71,16173.11,17923.93,19706.37,21071.40,24047.20,3216.29
HTTP Sending (ms),0.40,0.06,25.26,412.37,0.11,0.12,0.12,0.13,0.15,0.16,0.56,2.06,5.93,1.16
HTTP Total Time (ms),17241.12,5322.01,39109.72,17654903.81,7431.51,12160.59,13364.67,15071.11,17144.43,18955.39,21455.46,23584.26,28692.69,3653.71
HTTP Waiting (TTFB) (ms),1163.00,655.64,16983.52,1190907.73,660.45,718.60,723.21,782.40,844.29,961.30,1574.83,2960.21,5852.06,1276.00
Input Sequence Length (tokens),1036.00,1036.00,1037.00,1060865.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Inter Chunk Latency (ms),61.33,23.53,6516.74,16460949.76,49.28,56.42,58.65,59.81,60.41,61.63,65.03,66.97,75.13,21.33
Inter Token Latency (ms),16.73,9.04,28.67,17127.27,11.09,12.35,13.13,14.67,16.52,18.35,20.70,22.04,24.56,2.92
OSL Mismatch Diff % (%),-4.98,-76.86,0.00,-5100.39,-68.73,-45.51,-18.59,0.00,0.00,0.00,0.00,0.00,0.00,14.70
Output Sequence Length (tokens),973.00,237.00,1024.00,996348.00,320.23,558.00,833.60,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,150.52
Output Token Count (tokens),211.92,2.00,816.00,77564.00,5.65,40.50,62.00,118.25,196.00,287.00,355.00,408.75,672.10,128.84
Output Token Throughput Per User (tokens/sec/user),61.61,34.89,110.56,63085.61,40.71,45.37,48.30,54.48,60.52,68.19,76.14,80.94,90.16,10.72
Prefill Throughput Per User (tokens/sec/user),1138.12,60.99,1579.51,1165434.04,176.96,349.33,657.39,1077.48,1226.77,1323.76,1432.11,1441.32,1568.17,308.86
Reasoning Token Count (tokens),897.25,66.00,1024.00,918784.00,131.23,261.60,518.60,868.50,1024.00,1024.00,1024.00,1024.00,1024.00,237.35
Request Latency (ms),17238.62,5322.08,39108.31,17652345.48,7431.59,12160.68,13364.74,15056.79,17144.50,18949.81,21454.56,23582.96,28692.42,3655.50
Time to First Output Token (ms),13296.00,2217.14,33468.15,4866334.47,3005.71,4593.18,5739.58,9539.81,14110.04,16802.92,18482.22,19811.79,23873.27,4979.80
Time to First Token (ms),1163.47,655.90,16985.60,1191395.72,660.64,718.78,723.41,782.62,844.50,961.50,1575.93,2965.66,5854.41,1276.58
Time to Second Token (ms),59.67,34.55,203.84,61100.03,37.87,49.17,55.46,58.86,59.49,60.41,63.91,68.06,74.53,8.07
Tokens In Flight (tokens),178871.05,0.00,212096.48,,,,,,191284.24,,199427.73,201639.38,209959.96,39448.09
Usage Completion Tokens (tokens),973.00,237.00,1024.00,996348.00,320.23,558.00,833.60,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,150.52
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,1060865.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Usage Reasoning Tokens (tokens),897.25,66.00,1024.00,918784.00,131.23,261.60,518.60,868.50,1024.00,1024.00,1024.00,1024.00,1024.00,237.35
Usage Total Tokens (tokens),2009.00,1273.00,2061.00,2057213.00,1356.23,1594.00,1869.60,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,150.52

Metric,Value
Benchmark Duration (sec),147.64
Input Token Throughput (tokens/sec),7185.09
OSL Mismatch Count,137.00
Output Token Throughput (tokens/sec),6748.13
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),6.94
Total Input Sequence Length (tokens),1060865.00
Total Output Sequence Length (tokens),996348.00
Total Output Tokens (tokens),77564.00
Total Reasoning Tokens (tokens),918784.00
Total Token Throughput (tokens/sec),13933.22
Total Usage Completion Tokens (tokens),996348.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1060865.00
Total Usage Reasoning Tokens (tokens),918784.00
Total Usage Total Tokens (tokens),2057213.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
