Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Duration (excl. conn) (ms),167370.77,6642.54,202448.00,685550669.63,28768.15,85078.41,152316.60,169167.26,175839.31,181198.17,185806.52,188413.63,193733.74,31163.07
HTTP Receiving (ms),18717.09,1194.13,31665.86,76665218.58,4904.24,8877.01,13128.97,17713.69,19656.35,21124.96,22539.39,23589.43,25756.98,4194.47
HTTP Sending (ms),0.48,0.06,21.20,1976.19,0.11,0.11,0.11,0.12,0.13,0.15,1.19,2.52,5.19,1.42
HTTP Total Time (ms),167371.13,6642.54,202448.00,685552165.25,28769.41,85080.32,152317.61,169167.26,175839.31,181198.17,185806.52,188413.63,193736.08,31162.35
HTTP Waiting (TTFB) (ms),148653.19,2563.27,180729.18,608883474.87,12929.01,66827.08,136460.50,151215.64,156858.09,161787.84,165806.11,168420.19,173501.16,30662.82
Input Sequence Length (tokens),8204.01,8204.00,8205.00,33603617.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Inter Chunk Latency (ms),71.44,0.00,442.52,76647387.48,43.58,47.91,48.77,50.45,50.86,51.81,162.22,178.02,217.15,45.88
Inter Token Latency (ms),20.05,11.03,31.92,82110.80,14.31,16.69,17.60,18.74,19.90,21.26,22.85,23.82,26.32,2.25
OSL Mismatch Diff % (%),-8.32,-93.65,0.00,-34058.89,-77.36,-59.81,-36.38,0.00,0.00,0.00,0.00,0.00,0.00,18.98
Output Sequence Length (tokens),938.85,65.00,1024.00,3845541.00,231.80,411.50,651.50,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,194.32
Output Token Count (tokens),214.64,1.00,1014.00,422411.00,5.00,20.00,43.70,125.00,207.50,278.00,355.00,441.00,763.33,140.54
Output Token Throughput Per User (tokens/sec/user),50.53,31.33,90.69,206966.20,38.00,41.98,43.77,47.03,50.26,53.35,56.83,59.91,69.90,5.89
Prefill Throughput Per User (tokens/sec/user),76.22,45.39,3200.25,312186.18,47.28,48.71,49.48,50.71,52.30,54.25,60.12,122.74,634.50,165.21
Reasoning Token Count (tokens),835.73,10.00,1024.00,3423130.00,71.95,169.75,363.00,706.00,1024.00,1024.00,1024.00,1024.00,1024.00,274.45
Request Latency (ms),167366.48,6642.64,202448.06,685533096.31,28768.21,85078.44,152291.27,169167.32,175833.81,181198.22,185806.59,188412.37,193733.77,31163.51
Time to First Output Token (ms),161280.84,5644.93,198147.01,316755568.29,24082.03,74799.34,141638.85,161831.68,169790.68,176109.79,181071.77,183567.00,189153.34,31591.35
Time to First Token (ms),148653.74,2563.55,180730.61,608885708.84,12930.37,66838.00,136465.12,151215.86,156858.26,161788.03,165806.28,168420.39,173501.40,30662.13
Time to Second Token (ms),69.91,11.22,226.53,286369.67,38.51,41.27,42.45,43.26,44.22,46.25,189.83,214.23,221.42,57.98
Tokens In Flight (tokens),3972099.62,0.00,4235240.29,,,,,,4226301.07,,4230082.87,4231013.56,4232493.77,801187.47
Usage Completion Tokens (tokens),938.85,65.00,1024.00,3845541.00,231.80,411.50,651.50,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,194.32
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,33603617.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),835.73,10.00,1024.00,3423130.00,71.95,169.75,363.00,706.00,1024.00,1024.00,1024.00,1024.00,1024.00,274.45
Usage Total Tokens (tokens),9142.86,8269.00,9229.00,37449158.00,8435.80,8615.50,8855.50,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,194.32

Metric,Value
Benchmark Duration (sec),1425.34
Input Token Throughput (tokens/sec),23575.79
OSL Mismatch Count,898.00
Output Token Throughput (tokens/sec),2697.97
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),2.87
Total Input Sequence Length (tokens),33603617.00
Total Output Sequence Length (tokens),3845541.00
Total Output Tokens (tokens),422411.00
Total Reasoning Tokens (tokens),3423130.00
Total Token Throughput (tokens/sec),26273.76
Total Usage Completion Tokens (tokens),3845541.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),33603617.00
Total Usage Reasoning Tokens (tokens),3423130.00
Total Usage Total Tokens (tokens),37449158.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
