Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),32.10,28.43,38.01,3209.50,28.85,30.32,30.75,31.46,32.09,32.60,33.18,33.73,36.08,1.28
Tokens In Flight (tokens),5178.04,0.00,13566.03,,,,,,4545.37,,9203.02,10059.53,11969.33,2650.97
Usage Completion Tokens (tokens),1459.18,236.00,4096.00,145918.00,238.97,323.30,374.50,517.00,1040.00,1777.25,4096.00,4096.00,4096.00,1207.73
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),1287.85,112.00,4096.00,128785.00,156.55,239.65,265.30,344.00,853.00,1549.50,4096.00,4096.00,4096.00,1234.03
Usage Total Tokens (tokens),1597.54,301.00,4373.00,159754.00,313.87,424.15,462.80,694.75,1178.50,1953.25,4186.20,4214.60,4361.12,1223.65

Metric,Value
Benchmark Duration (sec),330.89
Input Token Throughput (tokens/sec),41.81
Output Token Throughput (tokens/sec),440.98
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.30
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),145918.00
Total Output Tokens (tokens),17133.00
Total Reasoning Tokens (tokens),128785.00
Total Token Throughput (tokens/sec),482.80
Total Usage Completion Tokens (tokens),145918.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),128785.00
Total Usage Total Tokens (tokens),159754.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
