Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to Second Token (ms),40.45,28.63,45.30,5178.22,30.94,36.99,39.75,40.14,40.60,41.11,42.18,42.45,44.75,1.98
Tokens In Flight (tokens),20019.91,0.00,31023.20,,,,,,21099.55,,26744.46,28181.73,29982.38,5917.72
Usage Completion Tokens (tokens),1705.67,214.00,4096.00,218326.00,261.15,393.80,510.40,678.50,1065.50,2543.00,4096.00,4096.00,4096.00,1348.04
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Usage Reasoning Tokens (tokens),1427.67,99.00,4096.00,182742.00,116.75,172.35,222.30,366.00,696.50,2148.75,4096.00,4096.00,4096.00,1445.03
Usage Total Tokens (tokens),1733.38,243.00,4139.00,221873.00,287.34,417.45,539.40,706.25,1099.50,2569.25,4125.00,4127.00,4133.73,1349.14

Metric,Value
Benchmark Duration (sec),152.36
Input Token Throughput (tokens/sec),23.28
Output Token Throughput (tokens/sec),1432.94
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.84
Total Input Sequence Length (tokens),3547.00
Total Output Sequence Length (tokens),218326.00
Total Output Tokens (tokens),35584.00
Total Reasoning Tokens (tokens),182742.00
Total Token Throughput (tokens/sec),1456.22
Total Usage Completion Tokens (tokens),218326.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),3547.00
Total Usage Reasoning Tokens (tokens),182742.00
Total Usage Total Tokens (tokens),221873.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
